SubsetSize,Feature Groups,Model,R2,MSE
5,Lab+HSV+LBP+Yellow+Cyan,PassiveAggressiveRegressor,0.32744349827139785,105.45121578054751
5,Lab+HSV+LBP+Yellow+Cyan,LinearSVR,-0.15180015221808407,180.59259865222313
5,Lab+HSV+LBP+Yellow+Magenta,LinearRegression,0.8041104472206964,30.713838088239854
5,Lab+HSV+LBP+Yellow+Magenta,Ridge,0.8065081299687484,30.337901553259847
5,Lab+HSV+LBP+Yellow+Magenta,Lasso,0.7916718467111811,32.664106270861964
5,Lab+HSV+LBP+Yellow+Magenta,ElasticNet,0.7936607497785777,32.352262959575
5,Lab+HSV+LBP+Yellow+Magenta,BayesianRidge,0.7935882284383954,32.36363369716002
5,Lab+HSV+LBP+Yellow+Magenta,ARDRegression,0.7430542279810175,40.28694091787529
5,Lab+HSV+LBP+Yellow+Magenta,HuberRegressor,0.5076549070104275,77.19557911624779
5,Lab+HSV+LBP+Yellow+Magenta,RANSACRegressor,0.5703774540268842,67.36121007403617
5,Lab+HSV+LBP+Yellow+Magenta,PassiveAggressiveRegressor,0.3243612940685463,105.9344795355469
5,Lab+HSV+LBP+Yellow+Magenta,LinearSVR,0.49367881104898115,79.38691368399364
5,Lab+HSV+LBP+Yellow+Brightness,LinearRegression,0.8166522441637889,28.747389570795377
5,Lab+HSV+LBP+Yellow+Brightness,Ridge,0.8062284468550479,30.381753518555257
5,Lab+HSV+LBP+Yellow+Brightness,Lasso,0.7916718467111811,32.664106270861964
5,Lab+HSV+LBP+Yellow+Brightness,ElasticNet,0.7936607505472492,32.35226283905376
5,Lab+HSV+LBP+Yellow+Brightness,BayesianRidge,0.7944135208772324,32.23423476810918
5,Lab+HSV+LBP+Yellow+Brightness,ARDRegression,0.7431025960769957,40.27935720630196
5,Lab+HSV+LBP+Yellow+Brightness,HuberRegressor,0.5358862097190051,72.76914775169085
5,Lab+HSV+LBP+Yellow+Brightness,RANSACRegressor,-0.6148692957818473,253.19795456470032
5,Lab+HSV+LBP+Yellow+Brightness,PassiveAggressiveRegressor,0.2055408765843334,124.5645239274434
5,Lab+HSV+LBP+Yellow+Brightness,LinearSVR,0.4785406577473027,81.76044909140016
5,Lab+HSV+LBP+Yellow+Chroma,LinearRegression,0.8047876843867349,30.607652983572848
5,Lab+HSV+LBP+Yellow+Chroma,Ridge,0.8066016823949229,30.323233317871495
5,Lab+HSV+LBP+Yellow+Chroma,Lasso,0.7916691414254564,32.664530436962465
5,Lab+HSV+LBP+Yellow+Chroma,ElasticNet,0.7936408294142447,32.35538630554265
5,Lab+HSV+LBP+Yellow+Chroma,BayesianRidge,0.7949866014701098,32.14438054009439
5,Lab+HSV+LBP+Yellow+Chroma,ARDRegression,0.7377339828268574,41.121110713743455
5,Lab+HSV+LBP+Yellow+Chroma,HuberRegressor,0.5067302808968988,77.34055273194171
5,Lab+HSV+LBP+Yellow+Chroma,RANSACRegressor,0.6404349347099427,56.37678498326232
5,Lab+HSV+LBP+Yellow+Chroma,PassiveAggressiveRegressor,-2.446839585102809,540.4355231350991
5,Lab+HSV+LBP+Yellow+Chroma,LinearSVR,0.09722680609206624,141.5472612739609
5,Lab+HSV+LBP+Cyan+Magenta,LinearRegression,0.8117113028308748,29.522087710382173
5,Lab+HSV+LBP+Cyan+Magenta,Ridge,0.809927375694525,29.801792515715995
5,Lab+HSV+LBP+Cyan+Magenta,Lasso,0.7909689435337806,32.77431559073679
5,Lab+HSV+LBP+Cyan+Magenta,ElasticNet,0.7929863218255204,32.45800760321977
5,Lab+HSV+LBP+Cyan+Magenta,BayesianRidge,0.7910346357706379,32.764015599247365
5,Lab+HSV+LBP+Cyan+Magenta,ARDRegression,0.7443255116236731,40.08761431055622
5,Lab+HSV+LBP+Cyan+Magenta,HuberRegressor,0.5050714417042964,77.60064479735887
5,Lab+HSV+LBP+Cyan+Magenta,RANSACRegressor,0.6681401041484498,52.03284690045782
5,Lab+HSV+LBP+Cyan+Magenta,PassiveAggressiveRegressor,-1.309373981059819,362.0904613498058
5,Lab+HSV+LBP+Cyan+Magenta,LinearSVR,0.010222694742897054,155.18877584722765
5,Lab+HSV+LBP+Cyan+Brightness,LinearRegression,0.8132183503646977,29.28579530331713
5,Lab+HSV+LBP+Cyan+Brightness,Ridge,0.809794492372358,29.82262750555469
5,Lab+HSV+LBP+Cyan+Brightness,Lasso,0.7910331843057928,32.76424317675527
5,Lab+HSV+LBP+Cyan+Brightness,ElasticNet,0.7942462159691938,32.26046677376728
5,Lab+HSV+LBP+Cyan+Brightness,BayesianRidge,0.7914252671251936,32.70276788079692
5,Lab+HSV+LBP+Cyan+Brightness,ARDRegression,0.744331265299478,40.08671218247139
5,Lab+HSV+LBP+Cyan+Brightness,HuberRegressor,0.5080009196182023,77.14132724287882
5,Lab+HSV+LBP+Cyan+Brightness,RANSACRegressor,0.051707853412429894,148.68425108639727
5,Lab+HSV+LBP+Cyan+Brightness,PassiveAggressiveRegressor,-0.6496185420423521,258.6463447835292
5,Lab+HSV+LBP+Cyan+Brightness,LinearSVR,0.08133345516701473,144.03920533154712
5,Lab+HSV+LBP+Cyan+Chroma,LinearRegression,0.8108734409734975,29.653457418785116
5,Lab+HSV+LBP+Cyan+Chroma,Ridge,0.8101322799297406,29.769665251067547
5,Lab+HSV+LBP+Cyan+Chroma,Lasso,0.7910323476168344,32.76437436256295
5,Lab+HSV+LBP+Cyan+Chroma,ElasticNet,0.7942330224402907,32.26253540838711
5,Lab+HSV+LBP+Cyan+Chroma,BayesianRidge,0.7920595256036711,32.60332147368811
5,Lab+HSV+LBP+Cyan+Chroma,ARDRegression,0.7397245808226586,40.80900165190547
5,Lab+HSV+LBP+Cyan+Chroma,HuberRegressor,0.5316121172642077,73.4392895829845
5,Lab+HSV+LBP+Cyan+Chroma,RANSACRegressor,0.45365700931102537,85.66199635756581
5,Lab+HSV+LBP+Cyan+Chroma,PassiveAggressiveRegressor,0.32108499163147775,106.44817626491562
5,Lab+HSV+LBP+Cyan+Chroma,LinearSVR,0.24541146864600616,118.31314966225155
5,Lab+HSV+LBP+Magenta+Brightness,LinearRegression,0.8086856867973956,29.996478915277912
5,Lab+HSV+LBP+Magenta+Brightness,Ridge,0.8063026195443745,30.37012386328153
5,Lab+HSV+LBP+Magenta+Brightness,Lasso,0.7909689532900801,32.774314061030886
5,Lab+HSV+LBP+Magenta+Brightness,ElasticNet,0.7929865128936815,32.457977645335454
5,Lab+HSV+LBP+Magenta+Brightness,BayesianRidge,0.793060523755067,32.446373363324945
5,Lab+HSV+LBP+Magenta+Brightness,ARDRegression,0.7430596414136182,40.28609213706979
5,Lab+HSV+LBP+Magenta+Brightness,HuberRegressor,0.529519118891489,73.76745416464067
5,Lab+HSV+LBP+Magenta+Brightness,RANSACRegressor,0.4824567648111161,81.14643636541427
5,Lab+HSV+LBP+Magenta+Brightness,PassiveAggressiveRegressor,-1.1058947420097134,330.1866241423961
5,Lab+HSV+LBP+Magenta+Brightness,LinearSVR,0.3689472046084765,98.94378290108683
5,Lab+HSV+LBP+Magenta+Chroma,LinearRegression,0.8036518197173331,30.78574703224048
5,Lab+HSV+LBP+Magenta+Chroma,Ridge,0.8064824736001048,30.341924256570305
5,Lab+HSV+LBP+Magenta+Chroma,Lasso,0.7909680448143598,32.774456502400454
5,Lab+HSV+LBP+Magenta+Chroma,ElasticNet,0.7929760917731905,32.45961158958066
5,Lab+HSV+LBP+Magenta+Chroma,BayesianRidge,0.7937121121444396,32.34420977161
5,Lab+HSV+LBP+Magenta+Chroma,ARDRegression,0.7387725338053261,40.95827463521602
5,Lab+HSV+LBP+Magenta+Chroma,HuberRegressor,0.5333982370390137,73.15924099034004
5,Lab+HSV+LBP+Magenta+Chroma,RANSACRegressor,0.6851307684883887,49.36885330741282
5,Lab+HSV+LBP+Magenta+Chroma,PassiveAggressiveRegressor,-0.12481140798429635,176.36099002970832
5,Lab+HSV+LBP+Magenta+Chroma,LinearSVR,-0.05912227964189287,166.06148592935818
5,Lab+HSV+LBP+Brightness+Chroma,LinearRegression,0.8066726206807949,30.31211078991828
5,Lab+HSV+LBP+Brightness+Chroma,Ridge,0.8066295045116207,30.31887104343977
5,Lab+HSV+LBP+Brightness+Chroma,Lasso,0.7910323182751744,32.76437896308903
5,Lab+HSV+LBP+Brightness+Chroma,ElasticNet,0.7948059509458839,32.172705026382225
5,Lab+HSV+LBP+Brightness+Chroma,BayesianRidge,0.7947963967210383,32.17420304866471
5,Lab+HSV+LBP+Brightness+Chroma,ARDRegression,0.7386696953026266,40.97439884948034
5,Lab+HSV+LBP+Brightness+Chroma,HuberRegressor,0.5065479269453725,77.3691443013361
5,Lab+HSV+LBP+Brightness+Chroma,RANSACRegressor,0.5420536044412261,71.80215201232147
5,Lab+HSV+LBP+Brightness+Chroma,PassiveAggressiveRegressor,0.19691886710045325,125.9163826637871
5,Lab+HSV+LBP+Brightness+Chroma,LinearSVR,0.4079956623281952,92.82131240185544
5,Lab+HSV+Temp+Yellow+Cyan,LinearRegression,0.8686140960096116,20.600207234043804
5,Lab+HSV+Temp+Yellow+Cyan,Ridge,0.8703065133507082,20.3348503967104
5,Lab+HSV+Temp+Yellow+Cyan,Lasso,0.8396987668087209,25.133888212655652
5,Lab+HSV+Temp+Yellow+Cyan,ElasticNet,0.8482065460902057,23.799939813496227
5,Lab+HSV+Temp+Yellow+Cyan,BayesianRidge,0.8729133875584599,19.926114396258658
5,Lab+HSV+Temp+Yellow+Cyan,ARDRegression,0.8695770758889563,20.449220069711725
5,Lab+HSV+Temp+Yellow+Cyan,HuberRegressor,0.8702319753823745,20.34653732466723
5,Lab+HSV+Temp+Yellow+Cyan,RANSACRegressor,0.6141357669607556,60.500273799503745
5,Lab+HSV+Temp+Yellow+Cyan,PassiveAggressiveRegressor,-0.5970511600099166,250.40422039476263
5,Lab+HSV+Temp+Yellow+Cyan,LinearSVR,0.8370264991649271,25.552877355136342
5,Lab+HSV+Temp+Yellow+Magenta,LinearRegression,0.8686947471119131,20.587561817978578
5,Lab+HSV+Temp+Yellow+Magenta,Ridge,0.8694714484185099,20.465781570715396
5,Lab+HSV+Temp+Yellow+Magenta,Lasso,0.8371478233285408,25.53385474436127
5,Lab+HSV+Temp+Yellow+Magenta,ElasticNet,0.8436726168542483,24.51082187168145
5,Lab+HSV+Temp+Yellow+Magenta,BayesianRidge,0.8723580848555882,20.013181200301954
5,Lab+HSV+Temp+Yellow+Magenta,ARDRegression,0.8683113262909103,20.647678985274407
5,Lab+HSV+Temp+Yellow+Magenta,HuberRegressor,0.8761236915384418,19.422765671141686
5,Lab+HSV+Temp+Yellow+Magenta,RANSACRegressor,0.8262934024678508,27.235736851532373
5,Lab+HSV+Temp+Yellow+Magenta,PassiveAggressiveRegressor,0.4006779466888637,93.96866880822503
5,Lab+HSV+Temp+Yellow+Magenta,LinearSVR,0.8036523413343387,30.785665247071098
5,Lab+HSV+Temp+Yellow+Brightness,LinearRegression,0.8665961746698474,20.91660036693409
5,Lab+HSV+Temp+Yellow+Brightness,Ridge,0.8688847372342163,20.55777296108451
5,Lab+HSV+Temp+Yellow+Brightness,Lasso,0.8371440871381417,25.53444054766399
5,Lab+HSV+Temp+Yellow+Brightness,ElasticNet,0.8436571021820961,24.5132544420851
5,Lab+HSV+Temp+Yellow+Brightness,BayesianRidge,0.8722720013423086,20.026678372823003
5,Lab+HSV+Temp+Yellow+Brightness,ARDRegression,0.8696065626487778,20.444596793206905
5,Lab+HSV+Temp+Yellow+Brightness,HuberRegressor,0.8773330373660568,19.233150393475995
5,Lab+HSV+Temp+Yellow+Brightness,RANSACRegressor,0.6477420047623818,55.23109771558608
5,Lab+HSV+Temp+Yellow+Brightness,PassiveAggressiveRegressor,-1.148897615493154,336.92911385029544
5,Lab+HSV+Temp+Yellow+Brightness,LinearSVR,0.8083106637797787,30.055279377472168
5,Lab+HSV+Temp+Yellow+Chroma,LinearRegression,0.8653864913948557,21.106268553516806
5,Lab+HSV+Temp+Yellow+Chroma,Ridge,0.8686399757787824,20.596149503405325
5,Lab+HSV+Temp+Yellow+Chroma,Lasso,0.844010177052221,24.457895265241905
5,Lab+HSV+Temp+Yellow+Chroma,ElasticNet,0.8521080436311506,23.188217738101798
5,Lab+HSV+Temp+Yellow+Chroma,BayesianRidge,0.8723561122895651,20.013490482101773
5,Lab+HSV+Temp+Yellow+Chroma,ARDRegression,0.8696014878192455,20.445392483892647
5,Lab+HSV+Temp+Yellow+Chroma,HuberRegressor,0.8761418004913715,19.419926339281773
5,Lab+HSV+Temp+Yellow+Chroma,RANSACRegressor,-5.276558442776023,984.111694715989
5,Lab+HSV+Temp+Yellow+Chroma,PassiveAggressiveRegressor,0.6480429119438587,55.183917994562954
5,Lab+HSV+Temp+Yellow+Chroma,LinearSVR,0.8714535668081309,20.15500203997069
5,Lab+HSV+Temp+Cyan+Magenta,LinearRegression,0.8714093217507982,20.161939293682483
5,Lab+HSV+Temp+Cyan+Magenta,Ridge,0.8706477943992984,20.281340392117183
5,Lab+HSV+Temp+Cyan+Magenta,Lasso,0.839699944655453,25.133703536171865
5,Lab+HSV+Temp+Cyan+Magenta,ElasticNet,0.8447841007679009,24.336550520926632
5,Lab+HSV+Temp+Cyan+Magenta,BayesianRidge,0.8722519715516968,20.029818875912976
5,Lab+HSV+Temp+Cyan+Magenta,ARDRegression,0.868288708171724,20.65122531656515
5,Lab+HSV+Temp+Cyan+Magenta,HuberRegressor,0.8720856407550456,20.055898149079663
5,Lab+HSV+Temp+Cyan+Magenta,RANSACRegressor,0.7629713688007778,37.164100370028486
5,Lab+HSV+Temp+Cyan+Magenta,PassiveAggressiveRegressor,-0.5991712948132755,250.7366397410305
5,Lab+HSV+Temp+Cyan+Magenta,LinearSVR,0.8454636129646141,24.23000871054051
5,Lab+HSV+Temp+Cyan+Brightness,LinearRegression,0.8702173474890733,20.348830855588368
5,Lab+HSV+Temp+Cyan+Brightness,Ridge,0.8716160384920386,20.129527843298806
5,Lab+HSV+Temp+Cyan+Brightness,Lasso,0.8396998981615741,25.133710826021908
5,Lab+HSV+Temp+Cyan+Brightness,ElasticNet,0.8447840860767039,24.336552824383045
5,Lab+HSV+Temp+Cyan+Brightness,BayesianRidge,0.872197203462079,20.038406052784097
5,Lab+HSV+Temp+Cyan+Brightness,ARDRegression,0.8695787336759605,20.44896014262062
5,Lab+HSV+Temp+Cyan+Brightness,HuberRegressor,0.8701416140955059,20.36070521619055
5,Lab+HSV+Temp+Cyan+Brightness,RANSACRegressor,0.7158964241218548,44.54505667100201
5,Lab+HSV+Temp+Cyan+Brightness,PassiveAggressiveRegressor,0.025288986953801218,152.82650765583938
5,Lab+HSV+Temp+Cyan+Brightness,LinearSVR,0.7850907640253679,33.6959648115015
5,Lab+HSV+Temp+Cyan+Chroma,LinearRegression,0.8701466230689363,20.359919851188963
5,Lab+HSV+Temp+Cyan+Chroma,Ridge,0.8724406929186033,20.00022894921847
5,Lab+HSV+Temp+Cyan+Chroma,Lasso,0.8446317395996467,24.36043947358541
5,Lab+HSV+Temp+Cyan+Chroma,ElasticNet,0.8528529042871069,23.071429837671396
5,Lab+HSV+Temp+Cyan+Chroma,BayesianRidge,0.8725612230405831,19.981330837508466
5,Lab+HSV+Temp+Cyan+Chroma,ARDRegression,0.8695790677213335,20.44890776710925
5,Lab+HSV+Temp+Cyan+Chroma,HuberRegressor,0.872451306232856,19.9985648706042
5,Lab+HSV+Temp+Cyan+Chroma,RANSACRegressor,0.8152185784794914,28.97217631963128
5,Lab+HSV+Temp+Cyan+Chroma,PassiveAggressiveRegressor,0.6327224854345711,57.58603231139523
5,Lab+HSV+Temp+Cyan+Chroma,LinearSVR,0.8240359573823344,27.589685297817105
5,Lab+HSV+Temp+Magenta+Brightness,LinearRegression,0.8718141808522089,20.09846078391589
5,Lab+HSV+Temp+Magenta+Brightness,Ridge,0.8698471122134062,20.406880640020745
5,Lab+HSV+Temp+Magenta+Brightness,Lasso,0.8371486250556692,25.533729040275162
5,Lab+HSV+Temp+Magenta+Brightness,ElasticNet,0.8436725466519472,24.51083287881318
5,Lab+HSV+Temp+Magenta+Brightness,BayesianRidge,0.8719281776644567,20.08058704034823
5,Lab+HSV+Temp+Magenta+Brightness,ARDRegression,0.8683089050455395,20.648058616230912
5,Lab+HSV+Temp+Magenta+Brightness,HuberRegressor,0.8713870004202912,20.165439090998785
5,Lab+HSV+Temp+Magenta+Brightness,RANSACRegressor,0.7458551430778784,39.84778093428593
5,Lab+HSV+Temp+Magenta+Brightness,PassiveAggressiveRegressor,0.5093743844655769,76.92597948010314
5,Lab+HSV+Temp+Magenta+Brightness,LinearSVR,0.8405238816480799,25.004517129712667
5,Lab+HSV+Temp+Magenta+Chroma,LinearRegression,0.8660514611008625,21.00200688364159
5,Lab+HSV+Temp+Magenta+Chroma,Ridge,0.8699401738360457,20.392289358508148
5,Lab+HSV+Temp+Magenta+Chroma,Lasso,0.843999486634839,24.459571432979843
5,Lab+HSV+Temp+Magenta+Chroma,ElasticNet,0.8520958046282827,23.190136711049114
5,Lab+HSV+Temp+Magenta+Chroma,BayesianRidge,0.8723813987309119,20.009525780287234
5,Lab+HSV+Temp+Magenta+Chroma,ARDRegression,0.8696016716645892,20.44536365848547
5,Lab+HSV+Temp+Magenta+Chroma,HuberRegressor,0.8718248273237172,20.096791506522163
5,Lab+HSV+Temp+Magenta+Chroma,RANSACRegressor,0.7569309521939686,38.111187006425425
5,Lab+HSV+Temp+Magenta+Chroma,PassiveAggressiveRegressor,-0.3272446185060096,208.1008187415097
5,Lab+HSV+Temp+Magenta+Chroma,LinearSVR,0.8337599956792111,26.0650376911599
5,Lab+HSV+Temp+Brightness+Chroma,LinearRegression,0.8670100069860978,20.851714932378467
5,Lab+HSV+Temp+Brightness+Chroma,Ridge,0.8704675511792871,20.309601016522034
5,Lab+HSV+Temp+Brightness+Chroma,Lasso,0.8440088239800383,24.458107415605987
5,Lab+HSV+Temp+Brightness+Chroma,ElasticNet,0.8521080679781865,23.188213920690863
5,Lab+HSV+Temp+Brightness+Chroma,BayesianRidge,0.8723983705192366,20.006864746294976
5,Lab+HSV+Temp+Brightness+Chroma,ARDRegression,0.869597001268096,20.44609593746444
5,Lab+HSV+Temp+Brightness+Chroma,HuberRegressor,0.8743020481707646,19.708384065055665
5,Lab+HSV+Temp+Brightness+Chroma,RANSACRegressor,0.779280742439287,34.606927441984986
5,Lab+HSV+Temp+Brightness+Chroma,PassiveAggressiveRegressor,0.5664203960131009,67.98164356534154
5,Lab+HSV+Temp+Brightness+Chroma,LinearSVR,0.8663410807405812,20.956596954447882
5,Lab+HSV+Yellow+Cyan+Magenta,LinearRegression,0.7624951060371736,37.238774374850344
5,Lab+HSV+Yellow+Cyan+Magenta,Ridge,0.7459384440792907,39.83472003627648
5,Lab+HSV+Yellow+Cyan+Magenta,Lasso,0.7077666896185271,45.819730821271285
5,Lab+HSV+Yellow+Cyan+Magenta,ElasticNet,0.7176543574095391,44.269427483014155
5,Lab+HSV+Yellow+Cyan+Magenta,BayesianRidge,0.7442519748073524,40.099144266278486
5,Lab+HSV+Yellow+Cyan+Magenta,ARDRegression,0.744325764679902,40.08757463346303
5,Lab+HSV+Yellow+Cyan+Magenta,HuberRegressor,0.7394312054175005,40.85500045360393
5,Lab+HSV+Yellow+Cyan+Magenta,RANSACRegressor,0.39537372557815453,94.80032616854423
5,Lab+HSV+Yellow+Cyan+Magenta,PassiveAggressiveRegressor,0.47572362194030426,82.2021366670638
5,Lab+HSV+Yellow+Cyan+Magenta,LinearSVR,0.18648982122117463,127.55156954336444
5,Lab+HSV+Yellow+Cyan+Brightness,LinearRegression,0.7624951060370935,37.23877437486291
5,Lab+HSV+Yellow+Cyan+Brightness,Ridge,0.7459441259595228,39.833829165135
5,Lab+HSV+Yellow+Cyan+Brightness,Lasso,0.7077666896185271,45.819730821271285
5,Lab+HSV+Yellow+Cyan+Brightness,ElasticNet,0.7176542584430488,44.269443000129364
5,Lab+HSV+Yellow+Cyan+Brightness,BayesianRidge,0.7442691408209923,40.09645277938662
5,Lab+HSV+Yellow+Cyan+Brightness,ARDRegression,0.7443207295258215,40.08836410337085
5,Lab+HSV+Yellow+Cyan+Brightness,HuberRegressor,0.7451201453570687,39.96302240924914
5,Lab+HSV+Yellow+Cyan+Brightness,RANSACRegressor,0.24315173237831966,118.66745734667433
5,Lab+HSV+Yellow+Cyan+Brightness,PassiveAggressiveRegressor,0.4699559735033637,83.10645554333212
5,Lab+HSV+Yellow+Cyan+Brightness,LinearSVR,0.4450949795104002,87.00445078288864
5,Lab+HSV+Yellow+Cyan+Chroma,LinearRegression,0.7603909214640253,37.56869285886598
5,Lab+HSV+Yellow+Cyan+Chroma,Ridge,0.7467462137452858,39.70806853096664
5,Lab+HSV+Yellow+Cyan+Chroma,Lasso,0.7085967671886966,45.68958162378146
5,Lab+HSV+Yellow+Cyan+Chroma,ElasticNet,0.7214577099537216,43.67309371953814
5,Lab+HSV+Yellow+Cyan+Chroma,BayesianRidge,0.7438914866483637,40.15566578460763
5,Lab+HSV+Yellow+Cyan+Chroma,ARDRegression,0.73971551590657,40.81042295468081
5,Lab+HSV+Yellow+Cyan+Chroma,HuberRegressor,0.7365753190272993,41.30277947470298
5,Lab+HSV+Yellow+Cyan+Chroma,RANSACRegressor,0.7078521025576849,45.80633878914545
5,Lab+HSV+Yellow+Cyan+Chroma,PassiveAggressiveRegressor,0.5187581480002408,75.45468410077932
5,Lab+HSV+Yellow+Cyan+Chroma,LinearSVR,0.7156256651330537,44.587509408399086
5,Lab+HSV+Yellow+Magenta+Brightness,LinearRegression,0.7624951060371891,37.23877437484793
5,Lab+HSV+Yellow+Magenta+Brightness,Ridge,0.7389128266810236,40.93627788956029
5,Lab+HSV+Yellow+Magenta+Brightness,Lasso,0.705003347739745,46.2529996395578
5,Lab+HSV+Yellow+Magenta+Brightness,ElasticNet,0.7135883983498175,44.90693574449046
5,Lab+HSV+Yellow+Magenta+Brightness,BayesianRidge,0.7421387559244452,40.43047925425381
5,Lab+HSV+Yellow+Magenta+Brightness,ARDRegression,0.7430553799866728,40.28676029305547
5,Lab+HSV+Yellow+Magenta+Brightness,HuberRegressor,0.73525246882383,41.510191286042044
5,Lab+HSV+Yellow+Magenta+Brightness,RANSACRegressor,0.49675320911137644,78.90487386631337
5,Lab+HSV+Yellow+Magenta+Brightness,PassiveAggressiveRegressor,0.5677341410134195,67.77565937345112
5,Lab+HSV+Yellow+Magenta+Brightness,LinearSVR,0.7069673508844945,45.9450604271967
5,Lab+HSV+Yellow+Magenta+Chroma,LinearRegression,0.7389013415003576,40.938078669511974
5,Lab+HSV+Yellow+Magenta+Chroma,Ridge,0.7381821070182396,41.050848600923985
5,Lab+HSV+Yellow+Magenta+Chroma,Lasso,0.7075302670964204,45.8567998888217
5,Lab+HSV+Yellow+Magenta+Chroma,ElasticNet,0.7198537063162525,43.92458803005748
5,Lab+HSV+Yellow+Magenta+Chroma,BayesianRidge,0.7420072018752163,40.45110582525027
5,Lab+HSV+Yellow+Magenta+Chroma,ARDRegression,0.7387647019491843,40.959502604538834
5,Lab+HSV+Yellow+Magenta+Chroma,HuberRegressor,0.7379811288522731,41.08236029085939
5,Lab+HSV+Yellow+Magenta+Chroma,RANSACRegressor,0.3973165061795163,94.49571447289946
5,Lab+HSV+Yellow+Magenta+Chroma,PassiveAggressiveRegressor,0.4681616871306167,83.38778459000453
5,Lab+HSV+Yellow+Magenta+Chroma,LinearSVR,0.7019907313254918,46.725352613243906
5,Lab+HSV+Yellow+Brightness+Chroma,LinearRegression,0.7495068700642944,39.275220785917
5,Lab+HSV+Yellow+Brightness+Chroma,Ridge,0.7383105974329127,41.03070238211768
5,Lab+HSV+Yellow+Brightness+Chroma,Lasso,0.7068007742946194,45.971178238678334
5,Lab+HSV+Yellow+Brightness+Chroma,ElasticNet,0.7198028885498537,43.932555829396605
5,Lab+HSV+Yellow+Brightness+Chroma,BayesianRidge,0.7415641010231577,40.52058032061664
5,Lab+HSV+Yellow+Brightness+Chroma,ARDRegression,0.7386619851691534,40.97560773371012
5,Lab+HSV+Yellow+Brightness+Chroma,HuberRegressor,0.734663710065572,41.60250371882677
5,Lab+HSV+Yellow+Brightness+Chroma,RANSACRegressor,0.694924169870251,47.83333015108326
5,Lab+HSV+Yellow+Brightness+Chroma,PassiveAggressiveRegressor,0.16845492100857085,130.3792905586426
5,Lab+HSV+Yellow+Brightness+Chroma,LinearSVR,0.7194422068467388,43.989107693820685
5,Lab+HSV+Cyan+Magenta+Brightness,LinearRegression,0.7624951060371256,37.23877437485788
5,Lab+HSV+Cyan+Magenta+Brightness,Ridge,0.7474173165783189,39.60284523823925
5,Lab+HSV+Cyan+Magenta+Brightness,Lasso,0.7077666708192774,45.819733768835874
5,Lab+HSV+Cyan+Magenta+Brightness,ElasticNet,0.7159923214879538,44.53002076871084
5,Lab+HSV+Cyan+Magenta+Brightness,BayesianRidge,0.743510244326449,40.215441381527114
5,Lab+HSV+Cyan+Magenta+Brightness,ARDRegression,0.7443213851057273,40.08826131394284
5,Lab+HSV+Cyan+Magenta+Brightness,HuberRegressor,0.7414896178178156,40.53225866219593
5,Lab+HSV+Cyan+Magenta+Brightness,RANSACRegressor,0.6322602521620964,57.65850660973507
5,Lab+HSV+Cyan+Magenta+Brightness,PassiveAggressiveRegressor,0.5558747235763812,69.63511651046555
5,Lab+HSV+Cyan+Magenta+Brightness,LinearSVR,0.5393615971083721,72.22423617240317
5,Lab+HSV+Cyan+Magenta+Chroma,LinearRegression,0.7626032669609055,37.22181564963074
5,Lab+HSV+Cyan+Magenta+Chroma,Ridge,0.7481612935168255,39.48619589728935
5,Lab+HSV+Cyan+Magenta+Chroma,Lasso,0.7085968031433806,45.68957598638871
5,Lab+HSV+Cyan+Magenta+Chroma,ElasticNet,0.7214574630680319,43.67313242914256
5,Lab+HSV+Cyan+Magenta+Chroma,BayesianRidge,0.7433689231852416,40.23759935058624
5,Lab+HSV+Cyan+Magenta+Chroma,ARDRegression,0.7397179586690904,40.81003995001581
5,Lab+HSV+Cyan+Magenta+Chroma,HuberRegressor,0.7440815232289568,40.125869643443544
5,Lab+HSV+Cyan+Magenta+Chroma,RANSACRegressor,0.4629588262854982,84.20354951123362
5,Lab+HSV+Cyan+Magenta+Chroma,PassiveAggressiveRegressor,0.5117004677476269,76.5612691405725
5,Lab+HSV+Cyan+Magenta+Chroma,LinearSVR,0.7309837925063853,42.179483912447736
5,Lab+HSV+Cyan+Brightness+Chroma,LinearRegression,0.7625617193007516,37.22832997409985
5,Lab+HSV+Cyan+Brightness+Chroma,Ridge,0.7479383786342412,39.52114708031067
5,Lab+HSV+Cyan+Brightness+Chroma,Lasso,0.7085968031433806,45.68957598638871
5,Lab+HSV+Cyan+Brightness+Chroma,ElasticNet,0.7214574630583148,43.67313243066613
5,Lab+HSV+Cyan+Brightness+Chroma,BayesianRidge,0.7434147744101618,40.23041026327472
5,Lab+HSV+Cyan+Brightness+Chroma,ARDRegression,0.739720849301458,40.809586723117036
5,Lab+HSV+Cyan+Brightness+Chroma,HuberRegressor,0.7389550906597724,40.92965125234641
5,Lab+HSV+Cyan+Brightness+Chroma,RANSACRegressor,0.22843548284868365,120.97484178298782
5,Lab+HSV+Cyan+Brightness+Chroma,PassiveAggressiveRegressor,0.5019299924298217,78.09319768243967
5,Lab+HSV+Cyan+Brightness+Chroma,LinearSVR,0.7340036448340512,41.705996408257946
5,Lab+HSV+Magenta+Brightness+Chroma,LinearRegression,0.759228229491216,37.75099320358928
5,Lab+HSV+Magenta+Brightness+Chroma,Ridge,0.7398981015750851,40.781795054007
5,Lab+HSV+Magenta+Brightness+Chroma,Lasso,0.7075301877550093,45.85681232888916
