Feature Group,R2_Train,R2_Test,MSE_Test
"('GRAY', 'GLCM', 'Yellow')",0.6400346514802885,0.7388475621390698,40.94651082207778
"('GRAY', 'GLCM', 'Cyan')",0.6221669590515069,0.71344482977674,44.92944609200771
"('GRAY', 'GLCM', 'Magenta')",0.5871008196071628,0.6543059985962991,54.2019185635244
"('GRAY', 'GLCM', 'Brightness')",0.5976059436781791,0.6730511985609113,51.26282850754055
"('GRAY', 'GLCM', 'Chroma')",0.6146804293468975,0.6941881186305632,47.94873680896607
"('GRAY', 'GLCM', 'Day')",0.6462047175724164,0.6537635741393847,54.286966166668115
"('GRAY', 'LBP', 'Temp')",0.8146934848423992,0.8702834975051129,20.33845908816459
"('GRAY', 'LBP', 'Yellow')",0.7098348545844839,0.7733049908702528,35.543875143089004
"('GRAY', 'LBP', 'Cyan')",0.700167215693742,0.7587471977567529,37.8264149430235
"('GRAY', 'LBP', 'Magenta')",0.7014783590607137,0.7568849061793504,38.11840663512702
"('GRAY', 'LBP', 'Brightness')",0.6990555592045002,0.7547748612918305,38.4492439672599
"('GRAY', 'LBP', 'Chroma')",0.6983556515185294,0.7548470453985858,38.43792610504637
"('GRAY', 'LBP', 'Day')",0.7701240345783755,0.7707536618277011,35.943902127739086
"('GRAY', 'Temp', 'Yellow')",0.7306042565797735,0.8590475013316836,22.1001690024222
"('GRAY', 'Temp', 'Cyan')",0.723983367295824,0.846286084250671,24.101052114572184
"('GRAY', 'Temp', 'Magenta')",0.6868036728585909,0.7989548824396109,31.522187383508776
"('GRAY', 'Temp', 'Brightness')",0.7005721736193378,0.8160365347079512,28.843927646806513
"('GRAY', 'Temp', 'Chroma')",0.7210101441067074,0.835322839274677,25.819996929836297
"('GRAY', 'Temp', 'Day')",0.6147288592047204,0.6662029738012178,52.33657268366857
"('GRAY', 'Yellow', 'Cyan')",0.5729208903850266,0.7192386631119859,44.02102164341306
"('GRAY', 'Yellow', 'Magenta')",0.5731277721114985,0.7193846799157111,43.99812743387434
"('GRAY', 'Yellow', 'Brightness')",0.5732177046038086,0.7194463289729671,43.98846137901848
"('GRAY', 'Yellow', 'Chroma')",0.5744604327748897,0.7241570958267256,43.2498526662772
"('GRAY', 'Yellow', 'Day')",0.7019422416522181,0.7754981145172136,35.20001175862289
"('GRAY', 'Cyan', 'Magenta')",0.5735327263800607,0.7197044621885775,43.94798825690978
"('GRAY', 'Cyan', 'Brightness')",0.5739540058431214,0.7200040597571223,43.901013872204935
"('GRAY', 'Cyan', 'Chroma')",0.560902796361032,0.707963747852952,45.78883374370787
"('GRAY', 'Cyan', 'Day')",0.6868663906683071,0.75330664243519,38.67944836356971
"('GRAY', 'Magenta', 'Brightness')",0.5719792973620476,0.7184085165045812,44.151181665362046
"('GRAY', 'Magenta', 'Chroma')",0.5628406202440328,0.6944085197244037,47.91417976692558
"('GRAY', 'Magenta', 'Day')",0.6502250841226085,0.7025721666679146,46.634188430608454
"('GRAY', 'Brightness', 'Chroma')",0.558866877103336,0.6858682717939634,49.2532189777838
"('GRAY', 'Brightness', 'Day')",0.6621625406653513,0.7192033636461407,44.026556303445666
"('GRAY', 'Chroma', 'Day')",0.6828594126401197,0.741006568272655,40.60799677741526
"('GLCM', 'LBP', 'Temp')",0.8355504437758163,0.8906204380081175,17.149797472692033
"('GLCM', 'LBP', 'Yellow')",0.7292272814536793,0.7886455617713403,33.13860235466216
"('GLCM', 'LBP', 'Cyan')",0.7294812090424898,0.78410672192563,33.85025435524973
"('GLCM', 'LBP', 'Magenta')",0.7226612281977919,0.7815571782517676,34.250001409071075
"('GLCM', 'LBP', 'Brightness')",0.7285226410327845,0.7804645063504897,34.42132319414467
"('GLCM', 'LBP', 'Chroma')",0.7277788803898444,0.7872664348584466,33.354837881798574
"('GLCM', 'LBP', 'Day')",0.7834573738829993,0.8086258320407864,30.00586363884904
"('GLCM', 'Temp', 'Yellow')",0.7473305149151501,0.8211978211013667,28.034681250736597
"('GLCM', 'Temp', 'Cyan')",0.6423306527122754,0.7294835377984927,42.41471126140823
"('GLCM', 'Temp', 'Magenta')",0.7062557255400972,0.7685715186468569,36.2860438672596
"('GLCM', 'Temp', 'Brightness')",0.6869217803587523,0.7383391477694488,41.02622592892611
"('GLCM', 'Temp', 'Chroma')",0.6944565339346456,0.7745114965978096,35.35470516928003
"('GLCM', 'Temp', 'Day')",0.6217745761024647,0.6691467893926796,51.87500710166095
"('GLCM', 'Yellow', 'Cyan')",0.637055943493625,0.7091743612163284,45.59901972707119
"('GLCM', 'Yellow', 'Magenta')",0.6317835125951379,0.7138447789126697,44.86673742362702
"('GLCM', 'Yellow', 'Brightness')",0.6326043035991311,0.7115219609819695,45.23093578346689
"('GLCM', 'Yellow', 'Chroma')",0.6402454943664446,0.7132005033709632,44.96775442219295
"('GLCM', 'Yellow', 'Day')",0.7334881541514437,0.7624324988623019,37.248590654508405
"('GLCM', 'Cyan', 'Magenta')",0.5951442708325527,0.6677957521685927,52.08683840130427
"('GLCM', 'Cyan', 'Brightness')",0.6089637326611138,0.6823781424775565,49.80044196752595
