Model,Feature_Groups,MAE,MSE,R² Score
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Day')",8.523393480816914,109.94031339234958,0.7222932982753743
ARDRegression,"('LBP',)",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('HSV', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('RGB', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'HSV', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'RGB', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('HSV', 'RGB', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('HSV', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('RGB', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'HSV', 'RGB', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'HSV', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'RGB', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('HSV', 'RGB', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",8.75275589498918,118.755428975612,0.7000265191621222
ARDRegression,"('Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('HSV', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('RGB', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'HSV', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'RGB', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('HSV', 'RGB', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('HSV', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('RGB', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'HSV', 'RGB', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'HSV', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'RGB', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Day', 'Temp')",11.10059449902027,184.7297720097685,0.5333768468341954
ARDRegression,"('Temp',)",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('HSV', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'HSV', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('HSV', 'RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('HSV', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'HSV', 'RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'HSV', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
ARDRegression,"('Day',)",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('HSV', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'HSV', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('HSV', 'RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('HSV', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'HSV', 'RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'HSV', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('HSV', 'RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ARDRegression,"('Lab', 'HSV', 'RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('HSV', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('RGB', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'HSV', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'RGB', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('HSV', 'RGB', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('HSV', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('RGB', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Temp')",5.815534510843711,53.4327013313546,0.865030226009888
BayesianRidge,"('LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('HSV', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('RGB', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'HSV', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'RGB', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('HSV', 'RGB', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('HSV', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('RGB', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Day', 'Temp')",5.8604901285432565,53.51989503668188,0.8648099767166995
BayesianRidge,"('LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('HSV', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('RGB', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'HSV', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'RGB', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('HSV', 'RGB', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('HSV', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('RGB', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Day')",8.656828991993063,113.49606566171893,0.7133115498665588
BayesianRidge,"('LBP',)",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('HSV', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('RGB', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'HSV', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'RGB', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('HSV', 'RGB', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('HSV', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('RGB', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'HSV', 'RGB', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP')",8.927871636392283,123.27215396390496,0.6886173757788423
BayesianRidge,"('Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('HSV', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('RGB', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'HSV', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'RGB', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('HSV', 'RGB', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('HSV', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('RGB', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Day', 'Temp')",11.10257688680676,184.74804839877044,0.5333306810961458
BayesianRidge,"('Temp',)",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('HSV', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'HSV', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('HSV', 'RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('HSV', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Temp')",12.444564860078875,239.8607864008848,0.394117173136056
BayesianRidge,"('Day',)",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('HSV', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'HSV', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('HSV', 'RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('HSV', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'HSV', 'RGB', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'HSV', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('HSV', 'RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
BayesianRidge,"('Lab', 'HSV', 'RGB', 'GLCM', 'Day')",15.064195912925967,372.8590880393099,0.058166523703451434
ElasticNet,"('LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('HSV', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('RGB', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'HSV', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'RGB', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('HSV', 'RGB', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('HSV', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('RGB', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'HSV', 'RGB', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'HSV', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'RGB', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('HSV', 'RGB', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('Lab', 'HSV', 'RGB', 'GLCM', 'LBP', 'Day', 'Temp')",10.33016903905341,172.4744747145776,0.5643334457876328
ElasticNet,"('LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('Lab', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('HSV', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('RGB', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('GLCM', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('Lab', 'HSV', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('Lab', 'RGB', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('Lab', 'GLCM', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
ElasticNet,"('HSV', 'RGB', 'LBP', 'Temp')",10.489467612869557,175.94553907799553,0.5555656170804448
