Feature Set,Model,MSE,R2 Score
B_Mean:a_Mean,Polynomial Regression,163.66909149470092,0.3715465135534872
B_Mean:a_Mean,Elastic Net,173.4481377067085,0.3339971165969048
B_Mean:a_Mean,Huber Regressor,185.74448278604592,0.28678184299156917
B_Mean:a_Mean,Quantile Regressor,217.2156531053479,0.16593943756795437
B_Mean:a_Mean,Random Forest,195.88641163235275,0.24783905614925106
"B_Mean,b_Mean",Linear Regression,134.4686239804681,0.4836699172309733
"B_Mean,b_Mean",Ridge Regression,134.63763883097812,0.4830209372000204
"B_Mean,b_Mean",Lasso Regression,135.13788346821502,0.4811001072896407
"B_Mean,b_Mean",Polynomial Regression,139.670537287853,0.4636957087572591
"B_Mean,b_Mean",Elastic Net,137.1474683277289,0.47338374129934924
"B_Mean,b_Mean",Huber Regressor,137.78563984021065,0.47093330237830844
"B_Mean,b_Mean",Quantile Regressor,201.99781717777017,0.22437259655672326
"B_Mean,b_Mean",Random Forest,153.63773444117652,0.4100647289141519
B_Mean:b_Mean,Linear Regression,134.4686239804681,0.4836699172309733
B_Mean:b_Mean,Ridge Regression,134.63763883097812,0.4830209372000204
B_Mean:b_Mean,Lasso Regression,135.13788346821502,0.4811001072896407
B_Mean:b_Mean,Polynomial Regression,139.670537287853,0.4636957087572591
B_Mean:b_Mean,Elastic Net,137.1474683277289,0.47338374129934924
B_Mean:b_Mean,Huber Regressor,137.78563984021065,0.47093330237830844
B_Mean:b_Mean,Quantile Regressor,201.99781717777017,0.22437259655672326
B_Mean:b_Mean,Random Forest,153.63773444117652,0.4100647289141519
"H_Mean,S_Mean",Linear Regression,244.2876071667361,0.061989059647331035
"H_Mean,S_Mean",Ridge Regression,244.31711117813094,0.06187577070159356
"H_Mean,S_Mean",Lasso Regression,244.47814051275952,0.06125745330370669
"H_Mean,S_Mean",Polynomial Regression,250.5991977829637,0.03775393320062648
"H_Mean,S_Mean",Elastic Net,244.86045584904406,0.059789446095896426
"H_Mean,S_Mean",Huber Regressor,259.6490003539195,0.003004672204368508
"H_Mean,S_Mean",Quantile Regressor,292.80426470588236,-0.12430428567984775
"H_Mean,S_Mean",Random Forest,253.78180885294097,0.025533403321316595
H_Mean:S_Mean,Linear Regression,244.2876071667361,0.061989059647331035
H_Mean:S_Mean,Ridge Regression,244.31711117813094,0.06187577070159356
H_Mean:S_Mean,Lasso Regression,244.47814051275952,0.06125745330370669
H_Mean:S_Mean,Polynomial Regression,250.5991977829637,0.03775393320062648
H_Mean:S_Mean,Elastic Net,244.86045584904406,0.059789446095896426
H_Mean:S_Mean,Huber Regressor,259.6490003539195,0.003004672204368508
H_Mean:S_Mean,Quantile Regressor,292.80426470588236,-0.12430428567984775
H_Mean:S_Mean,Random Forest,253.78180885294097,0.025533403321316595
"H_Mean,V_Mean",Linear Regression,113.14636069701604,0.5655427410918534
"H_Mean,V_Mean",Ridge Regression,113.53901322457031,0.564035041332235
"H_Mean,V_Mean",Lasso Regression,114.22936373430946,0.5613842464829844
"H_Mean,V_Mean",Polynomial Regression,108.99255655700435,0.5814924397794081
"H_Mean,V_Mean",Elastic Net,119.66713963822517,0.5405043772656415
"H_Mean,V_Mean",Huber Regressor,123.20243454348932,0.5269296186564281
"H_Mean,V_Mean",Quantile Regressor,189.54998091597943,0.2721695631433618
"H_Mean,V_Mean",Random Forest,156.8637994705875,0.39767734534208543
H_Mean:V_Mean,Linear Regression,113.14636069701604,0.5655427410918534
H_Mean:V_Mean,Ridge Regression,113.53901322457031,0.564035041332235
H_Mean:V_Mean,Lasso Regression,114.22936373430946,0.5613842464829844
H_Mean:V_Mean,Polynomial Regression,108.99255655700435,0.5814924397794081
H_Mean:V_Mean,Elastic Net,119.66713963822517,0.5405043772656415
H_Mean:V_Mean,Huber Regressor,123.20243454348932,0.5269296186564281
H_Mean:V_Mean,Quantile Regressor,189.54998091597943,0.2721695631433618
H_Mean:V_Mean,Random Forest,156.8637994705875,0.39767734534208543
"H_Mean,L_Mean",Linear Regression,107.8564748246466,0.5858547449591344
"H_Mean,L_Mean",Ridge Regression,108.22772312782003,0.5844292327360506
"H_Mean,L_Mean",Lasso Regression,108.85275441092054,0.58202924941962
"H_Mean,L_Mean",Polynomial Regression,105.17443104993473,0.5961532059918603
"H_Mean,L_Mean",Elastic Net,114.23667283205643,0.5613561811474961
"H_Mean,L_Mean",Huber Regressor,116.84151490372889,0.5513541577560598
"H_Mean,L_Mean",Quantile Regressor,178.62835438784072,0.3141062184189105
"H_Mean,L_Mean",Random Forest,147.38669680882307,0.43406734515698764
H_Mean:L_Mean,Linear Regression,107.8564748246466,0.5858547449591344
H_Mean:L_Mean,Ridge Regression,108.22772312782003,0.5844292327360506
H_Mean:L_Mean,Lasso Regression,108.85275441092054,0.58202924941962
H_Mean:L_Mean,Polynomial Regression,105.17443104993473,0.5961532059918603
H_Mean:L_Mean,Elastic Net,114.23667283205643,0.5613561811474961
H_Mean:L_Mean,Huber Regressor,116.84151490372889,0.5513541577560598
H_Mean:L_Mean,Quantile Regressor,178.62835438784072,0.3141062184189105
H_Mean:L_Mean,Random Forest,147.38669680882307,0.43406734515698764
"H_Mean,a_Mean",Linear Regression,192.3408325531458,0.26145330373534204
"H_Mean,a_Mean",Ridge Regression,192.22646515578762,0.261892449507761
"H_Mean,a_Mean",Lasso Regression,192.01826108498906,0.2626919075666453
"H_Mean,a_Mean",Polynomial Regression,191.31206141109803,0.2654035597370772
"H_Mean,a_Mean",Elastic Net,190.99480220606782,0.26662176564075524
"H_Mean,a_Mean",Huber Regressor,200.28574516859865,0.23094657832313503
"H_Mean,a_Mean",Quantile Regressor,232.6115603048899,0.10682252387217328
"H_Mean,a_Mean",Random Forest,211.88368020588183,0.18641304640702017
H_Mean:a_Mean,Linear Regression,192.3408325531458,0.26145330373534204
H_Mean:a_Mean,Ridge Regression,192.22646515578762,0.261892449507761
H_Mean:a_Mean,Lasso Regression,192.01826108498906,0.2626919075666453
H_Mean:a_Mean,Polynomial Regression,191.31206141109803,0.2654035597370772
H_Mean:a_Mean,Elastic Net,190.99480220606782,0.26662176564075524
H_Mean:a_Mean,Huber Regressor,200.28574516859865,0.23094657832313503
H_Mean:a_Mean,Quantile Regressor,232.6115603048899,0.10682252387217328
H_Mean:a_Mean,Random Forest,211.88368020588183,0.18641304640702017
"H_Mean,b_Mean",Linear Regression,230.02626079816778,0.11674950809179652
"H_Mean,b_Mean",Ridge Regression,230.02564142798047,0.11675188633774414
"H_Mean,b_Mean",Lasso Regression,230.134926453801,0.11633225575956907
"H_Mean,b_Mean",Polynomial Regression,232.6809292138509,0.10655616244565469
"H_Mean,b_Mean",Elastic Net,230.1536384710363,0.11626040570918661
"H_Mean,b_Mean",Huber Regressor,243.6600259895331,0.06439883399897883
"H_Mean,b_Mean",Quantile Regressor,274.56288826778524,-0.054261392941749254
"H_Mean,b_Mean",Random Forest,249.60886177941194,0.0415566066834554
H_Mean:b_Mean,Linear Regression,230.02626079816778,0.11674950809179652
H_Mean:b_Mean,Ridge Regression,230.02564142798047,0.11675188633774414
H_Mean:b_Mean,Lasso Regression,230.134926453801,0.11633225575956907
H_Mean:b_Mean,Polynomial Regression,232.6809292138509,0.10655616244565469
H_Mean:b_Mean,Elastic Net,230.1536384710363,0.11626040570918661
H_Mean:b_Mean,Huber Regressor,243.6600259895331,0.06439883399897883
H_Mean:b_Mean,Quantile Regressor,274.56288826778524,-0.054261392941749254
H_Mean:b_Mean,Random Forest,249.60886177941194,0.0415566066834554
"S_Mean,V_Mean",Linear Regression,131.52681892679553,0.49496580471676876
"S_Mean,V_Mean",Ridge Regression,131.61763835189095,0.4946170780035143
"S_Mean,V_Mean",Lasso Regression,131.5108249584854,0.4950272180542219
"S_Mean,V_Mean",Polynomial Regression,136.99682938483224,0.4739621618672979
"S_Mean,V_Mean",Elastic Net,133.09478230323674,0.48894516855666126
"S_Mean,V_Mean",Huber Regressor,135.86166805661722,0.47832093289657973
"S_Mean,V_Mean",Quantile Regressor,189.54998091597943,0.2721695631433618
"S_Mean,V_Mean",Random Forest,140.1125503382354,0.46199847539431427
S_Mean:V_Mean,Linear Regression,131.52681892679553,0.49496580471676876
S_Mean:V_Mean,Ridge Regression,131.61763835189095,0.4946170780035143
S_Mean:V_Mean,Lasso Regression,131.5108249584854,0.4950272180542219
S_Mean:V_Mean,Polynomial Regression,136.99682938483224,0.4739621618672979
S_Mean:V_Mean,Elastic Net,133.09478230323674,0.48894516855666126
S_Mean:V_Mean,Huber Regressor,135.86166805661722,0.47832093289657973
S_Mean:V_Mean,Quantile Regressor,189.54998091597943,0.2721695631433618
S_Mean:V_Mean,Random Forest,140.1125503382354,0.46199847539431427
"S_Mean,L_Mean",Linear Regression,128.26557734591353,0.5074882585468248
"S_Mean,L_Mean",Ridge Regression,128.3598727371585,0.5071261848843969
"S_Mean,L_Mean",Lasso Regression,128.24349965359846,0.5075730320528142
"S_Mean,L_Mean",Polynomial Regression,131.80865829259102,0.49388360324284053
"S_Mean,L_Mean",Elastic Net,129.8655294027973,0.5013447928556963
"S_Mean,L_Mean",Huber Regressor,131.7517224643403,0.4941022243608605
"S_Mean,L_Mean",Quantile Regressor,178.62835438784072,0.3141062184189105
"S_Mean,L_Mean",Random Forest,131.94950208823514,0.49334279389631974
S_Mean:L_Mean,Linear Regression,128.26557734591353,0.5074882585468248
S_Mean:L_Mean,Ridge Regression,128.3598727371585,0.5071261848843969
S_Mean:L_Mean,Lasso Regression,128.24349965359846,0.5075730320528142
S_Mean:L_Mean,Polynomial Regression,131.80865829259102,0.49388360324284053
S_Mean:L_Mean,Elastic Net,129.8655294027973,0.5013447928556963
S_Mean:L_Mean,Huber Regressor,131.7517224643403,0.4941022243608605
S_Mean:L_Mean,Quantile Regressor,178.62835438784072,0.3141062184189105
S_Mean:L_Mean,Random Forest,131.94950208823514,0.49334279389631974
"S_Mean,a_Mean",Linear Regression,200.6082722309669,0.22970814500033965
"S_Mean,a_Mean",Ridge Regression,200.5359739771339,0.22998575446997382
"S_Mean,a_Mean",Lasso Regression,200.48605124654037,0.23017744682805996
"S_Mean,a_Mean",Polynomial Regression,186.45163924702504,0.28406651696814644
"S_Mean,a_Mean",Elastic Net,199.95126230159084,0.23223091931878648
"S_Mean,a_Mean",Huber Regressor,211.49140338168687,0.18791930354797504
"S_Mean,a_Mean",Quantile Regressor,232.6115603048899,0.10682252387217328
"S_Mean,a_Mean",Random Forest,224.65053763235323,0.13739110837731427
S_Mean:a_Mean,Linear Regression,200.6082722309669,0.22970814500033965
S_Mean:a_Mean,Ridge Regression,200.5359739771339,0.22998575446997382
S_Mean:a_Mean,Lasso Regression,200.48605124654037,0.23017744682805996
S_Mean:a_Mean,Polynomial Regression,186.45163924702504,0.28406651696814644
S_Mean:a_Mean,Elastic Net,199.95126230159084,0.23223091931878648
S_Mean:a_Mean,Huber Regressor,211.49140338168687,0.18791930354797504
S_Mean:a_Mean,Quantile Regressor,232.6115603048899,0.10682252387217328
S_Mean:a_Mean,Random Forest,224.65053763235323,0.13739110837731427
"S_Mean,b_Mean",Linear Regression,107.92624045660362,0.5855868602031482
"S_Mean,b_Mean",Ridge Regression,107.87334132337718,0.5857899812958515
"S_Mean,b_Mean",Lasso Regression,107.86810677576321,0.5858100808129192
"S_Mean,b_Mean",Polynomial Regression,85.71661441107494,0.6708669628390065
"S_Mean,b_Mean",Elastic Net,115.35669732261324,0.557055532261578
"S_Mean,b_Mean",Huber Regressor,120.20925363982438,0.5384227781607334
"S_Mean,b_Mean",Quantile Regressor,274.56288826778524,-0.054261392941749254
"S_Mean,b_Mean",Random Forest,125.30512702941172,0.5188557397606952
S_Mean:b_Mean,Linear Regression,107.92624045660362,0.5855868602031482
S_Mean:b_Mean,Ridge Regression,107.87334132337718,0.5857899812958515
S_Mean:b_Mean,Lasso Regression,107.86810677576321,0.5858100808129192
S_Mean:b_Mean,Polynomial Regression,85.71661441107494,0.6708669628390065
S_Mean:b_Mean,Elastic Net,115.35669732261324,0.557055532261578
S_Mean:b_Mean,Huber Regressor,120.20925363982438,0.5384227781607334
S_Mean:b_Mean,Quantile Regressor,274.56288826778524,-0.054261392941749254
S_Mean:b_Mean,Random Forest,125.30512702941172,0.5188557397606952
"V_Mean,L_Mean",Linear Regression,119.78246809112215,0.5400615412503151
"V_Mean,L_Mean",Ridge Regression,125.04182769387457,0.5198667515765867
"V_Mean,L_Mean",Lasso Regression,128.28980207259787,0.5073952408988136
"V_Mean,L_Mean",Polynomial Regression,108.86070931190376,0.5819987043410618
"V_Mean,L_Mean",Elastic Net,130.82523982321072,0.4976597149086033
"V_Mean,L_Mean",Huber Regressor,119.61148958371635,0.5407180612939306
"V_Mean,L_Mean",Quantile Regressor,178.62835438784072,0.3141062184189105
"V_Mean,L_Mean",Random Forest,144.6142126911768,0.4447130773104456
V_Mean:L_Mean,Linear Regression,119.78246809112215,0.5400615412503151
V_Mean:L_Mean,Ridge Regression,125.04182769387457,0.5198667515765867
V_Mean:L_Mean,Lasso Regression,128.28980207259787,0.5073952408988136
V_Mean:L_Mean,Polynomial Regression,108.86070931190376,0.5819987043410618
V_Mean:L_Mean,Elastic Net,130.82523982321072,0.4976597149086033
V_Mean:L_Mean,Huber Regressor,119.61148958371635,0.5407180612939306
V_Mean:L_Mean,Quantile Regressor,178.62835438784072,0.3141062184189105
V_Mean:L_Mean,Random Forest,144.6142126911768,0.4447130773104456
"V_Mean,a_Mean",Linear Regression,137.1276391727563,0.47345988091411706
"V_Mean,a_Mean",Ridge Regression,137.22129165090985,0.47310027589723547
"V_Mean,a_Mean",Lasso Regression,137.14184043973287,0.47340535115738736
"V_Mean,a_Mean",Polynomial Regression,125.00314810378929,0.5200152727360887
"V_Mean,a_Mean",Elastic Net,138.42918948984448,0.4684622125878033
"V_Mean,a_Mean",Huber Regressor,147.40848820612769,0.4339836709611724
"V_Mean,a_Mean",Quantile Regressor,187.38219329604726,0.28049339310527055
"V_Mean,a_Mean",Random Forest,138.4301855882349,0.4684583877880161
V_Mean:a_Mean,Linear Regression,137.1276391727563,0.47345988091411706
V_Mean:a_Mean,Ridge Regression,137.22129165090985,0.47310027589723547
V_Mean:a_Mean,Lasso Regression,137.14184043973287,0.47340535115738736
V_Mean:a_Mean,Polynomial Regression,125.00314810378929,0.5200152727360887
V_Mean:a_Mean,Elastic Net,138.42918948984448,0.4684622125878033
V_Mean:a_Mean,Huber Regressor,147.40848820612769,0.4339836709611724
V_Mean:a_Mean,Quantile Regressor,187.38219329604726,0.28049339310527055
V_Mean:a_Mean,Random Forest,138.4301855882349,0.4684583877880161
"V_Mean,b_Mean",Linear Regression,131.89941148111708,0.4935351308635142
"V_Mean,b_Mean",Ridge Regression,132.09172113766923,0.4927967038762694
"V_Mean,b_Mean",Lasso Regression,132.4778083698589,0.491314213413799
"V_Mean,b_Mean",Polynomial Regression,139.10360205375122,0.46587261596195373
"V_Mean,b_Mean",Elastic Net,135.00002385041304,0.48162945804644275
"V_Mean,b_Mean",Huber Regressor,135.67033208075966,0.47905562116308253
"V_Mean,b_Mean",Quantile Regressor,189.54998091597943,0.2721695631433618
"V_Mean,b_Mean",Random Forest,139.1709241323529,0.46561411391599217
V_Mean:b_Mean,Linear Regression,131.89941148111708,0.4935351308635142
V_Mean:b_Mean,Ridge Regression,132.09172113766923,0.4927967038762694
V_Mean:b_Mean,Lasso Regression,132.4778083698589,0.491314213413799
V_Mean:b_Mean,Polynomial Regression,139.10360205375122,0.46587261596195373
V_Mean:b_Mean,Elastic Net,135.00002385041304,0.48162945804644275
V_Mean:b_Mean,Huber Regressor,135.67033208075966,0.47905562116308253
V_Mean:b_Mean,Quantile Regressor,189.54998091597943,0.2721695631433618
V_Mean:b_Mean,Random Forest,139.1709241323529,0.46561411391599217
"L_Mean,a_Mean",Linear Regression,133.10108813939289,0.4889209555260817
"L_Mean,a_Mean",Ridge Regression,133.19657977343448,0.48855428855315564
"L_Mean,a_Mean",Lasso Regression,133.09969165635846,0.4889263177152632
"L_Mean,a_Mean",Polynomial Regression,121.33482508793954,0.5341008301719433
"L_Mean,a_Mean",Elastic Net,134.4273789047022,0.4838282892939394
"L_Mean,a_Mean",Huber Regressor,141.69964451331253,0.4559043811549113
"L_Mean,a_Mean",Quantile Regressor,181.16752804172089,0.3043563473778913
"L_Mean,a_Mean",Random Forest,131.9809598235294,0.49322200307845154
L_Mean:a_Mean,Linear Regression,133.10108813939289,0.4889209555260817
L_Mean:a_Mean,Ridge Regression,133.19657977343448,0.48855428855315564
L_Mean:a_Mean,Lasso Regression,133.09969165635846,0.4889263177152632
L_Mean:a_Mean,Polynomial Regression,121.33482508793954,0.5341008301719433
L_Mean:a_Mean,Elastic Net,134.4273789047022,0.4838282892939394
L_Mean:a_Mean,Huber Regressor,141.69964451331253,0.4559043811549113
L_Mean:a_Mean,Quantile Regressor,181.16752804172089,0.3043563473778913
L_Mean:a_Mean,Random Forest,131.9809598235294,0.49322200307845154
"L_Mean,b_Mean",Linear Regression,127.78686171784854,0.5093264217743858
"L_Mean,b_Mean",Ridge Regression,127.9719320169226,0.508615792335262
"L_Mean,b_Mean",Lasso Regression,128.2898020725979,0.5073952408988134
"L_Mean,b_Mean",Polynomial Regression,131.1717443457005,0.49632921338727465
"L_Mean,b_Mean",Elastic Net,130.80105477585397,0.497752580196682
"L_Mean,b_Mean",Huber Regressor,130.54898249321002,0.4987204825869097
"L_Mean,b_Mean",Quantile Regressor,178.62835438784072,0.3141062184189105
"L_Mean,b_Mean",Random Forest,141.25141891176486,0.45762546935448956
L_Mean:b_Mean,Linear Regression,127.78686171784854,0.5093264217743858
L_Mean:b_Mean,Ridge Regression,127.9719320169226,0.508615792335262
L_Mean:b_Mean,Lasso Regression,128.2898020725979,0.5073952408988134
L_Mean:b_Mean,Polynomial Regression,131.1717443457005,0.49632921338727465
L_Mean:b_Mean,Elastic Net,130.80105477585397,0.497752580196682
L_Mean:b_Mean,Huber Regressor,130.54898249321002,0.4987204825869097
L_Mean:b_Mean,Quantile Regressor,178.62835438784072,0.3141062184189105
L_Mean:b_Mean,Random Forest,141.25141891176486,0.45762546935448956
"a_Mean,b_Mean",Linear Regression,172.5613702872653,0.33740210938648296
"a_Mean,b_Mean",Ridge Regression,172.54921380887163,0.3374487876026302
"a_Mean,b_Mean",Lasso Regression,172.58099584828764,0.33732675152792013
"a_Mean,b_Mean",Polynomial Regression,114.88017840467519,0.5588852606030809
"a_Mean,b_Mean",Elastic Net,172.6313225146871,0.3371335081447552
"a_Mean,b_Mean",Huber Regressor,185.18294159360357,0.2889380382569724
"a_Mean,b_Mean",Quantile Regressor,225.99244819254804,0.132238465551768
"a_Mean,b_Mean",Random Forest,147.4925664264704,0.43366082899861214
a_Mean:b_Mean,Linear Regression,172.5613702872653,0.33740210938648296
a_Mean:b_Mean,Ridge Regression,172.54921380887163,0.3374487876026302
a_Mean:b_Mean,Lasso Regression,172.58099584828764,0.33732675152792013
a_Mean:b_Mean,Polynomial Regression,114.88017840467519,0.5588852606030809
a_Mean:b_Mean,Elastic Net,172.6313225146871,0.3371335081447552
a_Mean:b_Mean,Huber Regressor,185.18294159360357,0.2889380382569724
a_Mean:b_Mean,Quantile Regressor,225.99244819254804,0.132238465551768
a_Mean:b_Mean,Random Forest,147.4925664264704,0.43366082899861214
"R_Mean,G_Mean,B_Mean",Linear Regression,134.77032678308728,0.48251144450747274
"R_Mean,G_Mean,B_Mean",Ridge Regression,130.76081277598712,0.49790710066775523
"R_Mean,G_Mean,B_Mean",Lasso Regression,129.82502474384265,0.5015003218801743
"R_Mean,G_Mean,B_Mean",Polynomial Regression,103.99619469978086,0.6006773756768627
"R_Mean,G_Mean,B_Mean",Elastic Net,131.4311733545604,0.49533306277866296
"R_Mean,G_Mean,B_Mean",Huber Regressor,144.69848098055635,0.4443895055243874
"R_Mean,G_Mean,B_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,G_Mean,B_Mean",Random Forest,126.0646110882356,0.5159394872153338
[R_Mean:G_Mean]:[G_Mean:B_Mean],Linear Regression,134.77032678308728,0.48251144450747274
[R_Mean:G_Mean]:[G_Mean:B_Mean],Ridge Regression,130.76081277598712,0.49790710066775523
[R_Mean:G_Mean]:[G_Mean:B_Mean],Lasso Regression,129.82502474384265,0.5015003218801743
[R_Mean:G_Mean]:[G_Mean:B_Mean],Polynomial Regression,103.99619469978086,0.6006773756768627
[R_Mean:G_Mean]:[G_Mean:B_Mean],Elastic Net,131.4311733545604,0.49533306277866296
[R_Mean:G_Mean]:[G_Mean:B_Mean],Huber Regressor,144.69848098055635,0.4443895055243874
[R_Mean:G_Mean]:[G_Mean:B_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:G_Mean]:[G_Mean:B_Mean],Random Forest,126.0646110882356,0.5159394872153338
"R_Mean,G_Mean,H_Mean",Linear Regression,115.77292152863073,0.5554573224161741
"R_Mean,G_Mean,H_Mean",Ridge Regression,114.31139390307244,0.5610692685902001
"R_Mean,G_Mean,H_Mean",Lasso Regression,116.49430251059322,0.5526873773457257
"R_Mean,G_Mean,H_Mean",Polynomial Regression,123.17176093716152,0.5270473985906999
"R_Mean,G_Mean,H_Mean",Elastic Net,116.30734720429659,0.5534052447999822
"R_Mean,G_Mean,H_Mean",Huber Regressor,125.75196096581112,0.5171399952506701
"R_Mean,G_Mean,H_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,G_Mean,H_Mean",Random Forest,150.17306677941147,0.42336829436765255
[R_Mean:G_Mean]:[G_Mean:H_Mean],Linear Regression,115.77292152863073,0.5554573224161741
[R_Mean:G_Mean]:[G_Mean:H_Mean],Ridge Regression,114.31139390307244,0.5610692685902001
[R_Mean:G_Mean]:[G_Mean:H_Mean],Lasso Regression,116.49430251059322,0.5526873773457257
[R_Mean:G_Mean]:[G_Mean:H_Mean],Polynomial Regression,123.17176093716152,0.5270473985906999
[R_Mean:G_Mean]:[G_Mean:H_Mean],Elastic Net,116.30734720429659,0.5534052447999822
[R_Mean:G_Mean]:[G_Mean:H_Mean],Huber Regressor,125.75196096581112,0.5171399952506701
[R_Mean:G_Mean]:[G_Mean:H_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:G_Mean]:[G_Mean:H_Mean],Random Forest,150.17306677941147,0.42336829436765255
"R_Mean,G_Mean,S_Mean",Linear Regression,134.0087932368879,0.4854355666357518
"R_Mean,G_Mean,S_Mean",Ridge Regression,130.81065800828105,0.4977157058861763
"R_Mean,G_Mean,S_Mean",Lasso Regression,129.46251806942598,0.5028922681622532
"R_Mean,G_Mean,S_Mean",Polynomial Regression,112.04988701852182,0.5697529600143971
"R_Mean,G_Mean,S_Mean",Elastic Net,130.35230215004444,0.4994756920540674
"R_Mean,G_Mean,S_Mean",Huber Regressor,145.86196671358707,0.4399219749804324
"R_Mean,G_Mean,S_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,G_Mean,S_Mean",Random Forest,133.94691354411793,0.4856731711113823
[R_Mean:G_Mean]:[G_Mean:S_Mean],Linear Regression,134.0087932368879,0.4854355666357518
[R_Mean:G_Mean]:[G_Mean:S_Mean],Ridge Regression,130.81065800828105,0.4977157058861763
[R_Mean:G_Mean]:[G_Mean:S_Mean],Lasso Regression,129.46251806942598,0.5028922681622532
[R_Mean:G_Mean]:[G_Mean:S_Mean],Polynomial Regression,112.04988701852182,0.5697529600143971
[R_Mean:G_Mean]:[G_Mean:S_Mean],Elastic Net,130.35230215004444,0.4994756920540674
[R_Mean:G_Mean]:[G_Mean:S_Mean],Huber Regressor,145.86196671358707,0.4399219749804324
[R_Mean:G_Mean]:[G_Mean:S_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:G_Mean]:[G_Mean:S_Mean],Random Forest,133.94691354411793,0.4856731711113823
"R_Mean,G_Mean,V_Mean",Linear Regression,145.75979111088304,0.4403143069299943
"R_Mean,G_Mean,V_Mean",Ridge Regression,130.228151534785,0.49995240324181667
"R_Mean,G_Mean,V_Mean",Lasso Regression,129.90036291021298,0.5012110398117915
"R_Mean,G_Mean,V_Mean",Polynomial Regression,140.82320562098653,0.45926971466113065
"R_Mean,G_Mean,V_Mean",Elastic Net,131.44816525799604,0.4952678175887619
"R_Mean,G_Mean,V_Mean",Huber Regressor,156.2296459919541,0.4001123558926405
"R_Mean,G_Mean,V_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,G_Mean,V_Mean",Random Forest,160.0880632794122,0.385296878062808
[R_Mean:G_Mean]:[G_Mean:V_Mean],Linear Regression,145.75979111088304,0.4403143069299943
[R_Mean:G_Mean]:[G_Mean:V_Mean],Ridge Regression,130.228151534785,0.49995240324181667
[R_Mean:G_Mean]:[G_Mean:V_Mean],Lasso Regression,129.90036291021298,0.5012110398117915
[R_Mean:G_Mean]:[G_Mean:V_Mean],Polynomial Regression,140.82320562098653,0.45926971466113065
[R_Mean:G_Mean]:[G_Mean:V_Mean],Elastic Net,131.44816525799604,0.4952678175887619
[R_Mean:G_Mean]:[G_Mean:V_Mean],Huber Regressor,156.2296459919541,0.4001123558926405
[R_Mean:G_Mean]:[G_Mean:V_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:G_Mean]:[G_Mean:V_Mean],Random Forest,160.0880632794122,0.385296878062808
"R_Mean,G_Mean,L_Mean",Linear Regression,86.26172544818698,0.6687738557737386
"R_Mean,G_Mean,L_Mean",Ridge Regression,122.79645645875065,0.5284884856388548
"R_Mean,G_Mean,L_Mean",Lasso Regression,121.28268925094356,0.5343010203741966
"R_Mean,G_Mean,L_Mean",Polynomial Regression,88.15607463655918,0.6614999695371416
"R_Mean,G_Mean,L_Mean",Elastic Net,129.74036033211337,0.5018254146893499
"R_Mean,G_Mean,L_Mean",Huber Regressor,87.07466568135425,0.6656523432197134
"R_Mean,G_Mean,L_Mean",Quantile Regressor,180.11766117862973,0.30838760633087237
"R_Mean,G_Mean,L_Mean",Random Forest,146.02243697058873,0.4393058043182587
[R_Mean:G_Mean]:[G_Mean:L_Mean],Linear Regression,86.26172544818698,0.6687738557737386
[R_Mean:G_Mean]:[G_Mean:L_Mean],Ridge Regression,122.79645645875065,0.5284884856388548
[R_Mean:G_Mean]:[G_Mean:L_Mean],Lasso Regression,121.28268925094356,0.5343010203741966
[R_Mean:G_Mean]:[G_Mean:L_Mean],Polynomial Regression,88.15607463655918,0.6614999695371416
[R_Mean:G_Mean]:[G_Mean:L_Mean],Elastic Net,129.74036033211337,0.5018254146893499
[R_Mean:G_Mean]:[G_Mean:L_Mean],Huber Regressor,87.07466568135425,0.6656523432197134
[R_Mean:G_Mean]:[G_Mean:L_Mean],Quantile Regressor,180.11766117862973,0.30838760633087237
[R_Mean:G_Mean]:[G_Mean:L_Mean],Random Forest,146.02243697058873,0.4393058043182587
"R_Mean,G_Mean,a_Mean",Linear Regression,135.80107603076783,0.47855359301308764
"R_Mean,G_Mean,a_Mean",Ridge Regression,135.9493079429998,0.4779844149160256
"R_Mean,G_Mean,a_Mean",Lasso Regression,135.74696003480003,0.47876138659236345
"R_Mean,G_Mean,a_Mean",Polynomial Regression,106.17724200364638,0.5923026314310108
"R_Mean,G_Mean,a_Mean",Elastic Net,136.13991743935205,0.4772525161718071
"R_Mean,G_Mean,a_Mean",Huber Regressor,146.10695109084853,0.4389812885954293
"R_Mean,G_Mean,a_Mean",Quantile Regressor,185.32135020667417,0.28840657947850623
"R_Mean,G_Mean,a_Mean",Random Forest,135.82501479411778,0.4784616734016871
[R_Mean:G_Mean]:[G_Mean:a_Mean],Linear Regression,135.80107603076783,0.47855359301308764
[R_Mean:G_Mean]:[G_Mean:a_Mean],Ridge Regression,135.9493079429998,0.4779844149160256
