Label,Weight,R_Mean,R_Std,G_Mean,G_Std,B_Mean,B_Std,H_Mean,H_Std,S_Mean,S_Std,V_Mean,V_Std,L_Mean,L_Std,a_Mean,a_Std,b_Mean,b_Std
0_10_1,140.9,202.0490526279224,60.44295425168768,206.20509437302783,53.342375652642254,195.7459609083656,71.01788371652543,51.57371270797476,55.89334256717667,25.15923672368044,46.481583228727736,206.92564639136904,53.50232722792155,208.50068561074656,53.24709693442845,124.50828240417026,6.955935258606428,133.2570834677998,10.639158784237924
1_10_1,134.7,204.12977215782772,58.21607875092861,207.76277716894364,51.74734756891387,198.8948918441624,67.91818170704475,55.93018138401822,56.59220299701105,22.36339134439544,43.60043906514219,208.5902230013805,51.90228131076196,210.1953240977302,51.64774563202707,124.97162069035068,6.485915768735903,132.46789507359796,9.944246142
2_10_1,133.2,197.1280921117506,52.05228264489726,200.15869415160645,46.04322879469687,192.08995345220168,61.46324842177369,77.50981151167169,58.34132271811488,21.42241264163798,41.43147117125236,201.5151478682588,46.414293059648045,203.66071949628872,46.22327654012173,125.31715713299629,6.333187767200056,132.1228648,9.696809546
3_10_1,131.6,202.32491321312037,54.614955352070936,206.06756854426635,47.67198771888038,196.36706435115465,65.95140351278735,65.18779700274311,58.24162643931439,23.778713626828743,46.34124266509362,207.05920086596387,47.90402282161224,208.814212,47.83410004563142,124.81891505755164,6.903070685404794,132.88575619442054,10.886944122311595
4_10_1,129.8,208.73092733657847,52.214950676026966,212.521171,45.06376294616917,201.45839210637192,65.97454346,55.50192583951879,58.53866166813567,23.92757643,48.55744980534663,213.3370500416846,45.14477748,214.82003886080037,44.94794100052584,124.67548693658564,7.326217639693079,133.49418611947792,12.265510070238848
5_10_1,127.9,201.79745511062103,49.27361658269164,205.7244485755522,42.33099391506153,191.6040983689221,66.44602277151745,58.66430336,57.61178292346898,28.51720128280981,54.304191191850826,206.7402663668065,42.45860635264711,208.58482703133964,42.33276036314385,124.23364720040878,7.954525781298799,134.96935437060742,14.543869892231744
6_10_1,125.9,209.6772030084624,44.32680297002701,213.0212526445066,38.12189549058364,197.1671094534388,65.52699665564283,55.35426286619693,58.23072655617213,28.450079559308666,55.64695401,213.95857968705175,38.17005094656618,215.4932106215039,37.954008112413575,124.33922458808448,7.852616635990656,135.74313812168316,16.428722554202402
7_10_1,124.5,213.09461467521876,39.20270177,215.6945626815297,34.000497331294305,199.08231749542816,63.598915547898784,58.393112517032414,58.23819879380217,28.077889571679577,56.69796108697177,216.69140204792384,34.007582403550764,218.2127051173444,33.743147285714095,124.6347289268682,7.437950277067623,136.0659716992972,17.87821744428818
8_10_1,122.8,221.02611612745625,37.63300179740518,222.83307650243836,33.37061525848998,203.85010981425705,66.29808820473238,43.03751098,53.70539037045246,29.46608868509753,59.23684961093942,223.7893530595597,33.145831723535245,224.7757285839788,32.735970502526854,124.71687105565118,7.065907442018865,137.19212267597177,19.63582279933669
0_10_2,121.7,196.9503894,55.41637802654296,200.488837,48.64446512830208,191.1504679432014,65.58479259857052,68.1507357,58.21763070054863,23.816708687428285,44.70434581,201.62473807058592,48.97728818248016,203.66509772348323,48.872054785472535,124.91150758166596,6.709653170224668,132.7449658567305,10.301392907328736
1_10_2,117,202.02332471627585,52.74696795320257,204.9772461497777,46.801182247247375,197.27460539703455,61.933029829973854,66.20738926688898,58.93652772323707,19.85439352275172,40.45515068373313,206.06040770223757,47.02264010405866,208.10712123045755,46.69934980590608,125.43389338604418,6.132697863681863,131.90946649320497,9.444619424564952
2_10_2,115.5,203.32657325731495,50.66738984675067,206.19240152574585,44.63751160022013,198.7997292742398,59.95597864074802,75.82334265,60.09373964630432,19.28826505799986,39.68654657967064,207.3850120907738,44.91854306228062,209.3608370423659,44.73450926901624,125.52566275145224,6.102998683369532,131.7590353041631,9.438170617649009
3_10_2,114.1,193.71154399965937,45.11909128346932,196.5485731430185,38.81782657,188.30915946150677,55.60408111367055,81.71506685223035,56.43884483610167,21.108114657289875,42.08561575218184,197.9748657576736,39.39832181535869,200.6800854,39.67055802150054,125.4058267108613,6.4167459558520505,132.1918012451592,10.14729614092404
4_10_2,112.8,207.7876034271013,47.19606786948098,210.99438669858003,40.72223708766027,201.4521309008355,60.11474629067801,65.41478699395797,59.42583314864376,21.087417023002725,45.00900064,211.99877304978844,40.88395289156298,213.8061037117219,40.73134318955363,125.15054996772804,6.854501974169508,132.74644033724184,11.617893379942362
5_10_2,110.5,205.9913818219306,45.64266764,209.1628470354633,39.45289644,197.3383660198831,61.49254073305718,57.36334019112163,57.39082958,23.81118138850043,49.40742767400323,210.1762437024885,39.52513807315418,212.1133126815297,39.26522684269109,124.88161249910355,7.287004786415412,133.84257420306224,13.45477695998902
6_10_2,110.1,215.5581044602517,41.950684127133606,218.5404089572576,36.20126227622893,204.58650012998424,62.71448633863216,51.43558138805221,56.82331743248973,24.644097931906195,52.17103878477791,219.2942393,36.21214495526734,220.73185123305723,35.899873154399415,124.77221985038368,7.303265075806936,134.79958292993402,15.640007656559378
7_10_2,109.1,217.6751211878765,36.49587830796219,219.93634594180293,31.92771216398542,204.6891519762084,61.10385676486974,55.55948823194564,56.78480382536264,25.33839481811173,53.672774536564646,220.8244743,31.901137450008097,222.2468881665053,31.561664593495443,124.95702603942556,6.958902009509332,135.40679083521587,17.275456108798767
8_10_2,108,223.46850650369336,34.529181547580734,224.7330186,31.50331860635225,207.4111265373996,63.41846152812248,43.33236635156698,53.49343168192718,26.70291125439257,56.41134711969054,225.6113814633534,31.179663893191996,226.71824530263916,30.649161777171194,125.16194812733076,6.417797473190612,136.42270880396586,19.00108778671476
0_10_3,149.4,194.8013677477768,62.14389652573891,200.1167532854633,54.01309988464201,186.3288651256813,74.89828966,60.87521178463856,56.328986607440974,32.262281267928856,52.69608530524808,201.0418223115677,54.29691295648952,202.4698685366466,54.266570841463015,123.51343174035428,7.978809376,134.90455779591582,12.549678553302307
1_10_3,143.5,201.6637646568417,61.68261331172001,206.4288119554109,54.02606793368869,193.94440557990893,73.73964587048592,49.24780674035428,55.32195366109708,28.543835890436743,50.06678711059399,207.11123915304077,54.16584799962055,208.45746131848824,54.00046985064364,123.97076212214932,7.561504880304204,134.23976979345954,11.840053202173118
2_10_3,141.7,197.22018907101625,57.18381495364625,201.58074210906125,49.79843693525217,190.23254894578315,68.63338768193972,63.57113745159209,58.46700642172026,26.98512202,48.59783127,202.5147847,50.06462013357799,204.35658857528327,50.134607811890426,124.31326696294106,7.383175338926619,133.69094794355996,11.470465820481662
3_10_3,140.2,185.3494986082724,50.252798467231706,189.6806547619048,42.910119558470456,177.82580926384108,62.35447321445666,78.54186422027395,53.83760372752589,28.67608200659782,49.24773683184881,191.02606217279836,43.56380481341733,193.62028123655332,44.06013134601342,124.22886019524528,7.548807087315288,133.95788236651964,11.913718302281763
4_10_3,138.4,203.51588334364243,55.32537942758818,208.1101161341796,47.664651749368176,195.04377941453316,69.60835891397879,56.25907362709768,56.52538646818181,28.21211144802424,52.07722870266909,208.9287514455142,47.81378127312214,210.38516454209696,47.84545434883076,124.0363780456648,7.871045249803249,134.46560292509324,13.140078538150291
5_10_3,136.5,200.28600181977916,50.709270124599456,204.8744879630128,43.23181484267733,190.06896677110228,67.36620080784208,59.96868220650459,55.67148921008628,30.026171538833907,54.74357822309314,205.74663200794248,43.45178758235205,207.56939398217872,43.59017734864178,123.85594212788656,8.120449901166545,135.27517032415375,14.60086627563083
6_10_3,134.2,207.35033773486805,47.27366798,211.28706976342872,40.20379444560648,195.54942745311604,66.56661381659828,59.22871385093947,58.70646691775193,29.48671740533563,55.76150665175566,212.1747520214788,40.33946437889315,213.6892615663547,40.40842270029214,124.0642694662579,8.079971346500342,135.70660118151176,15.949066492921144
7_10_3,132.9,207.14652544329104,44.21919668,210.62826686209124,37.98774736147832,192.3291803934488,66.69129667710163,60.22829375537866,58.63594138866671,31.974831524759757,58.61447788224332,211.6753436738024,38.06386995958732,213.1863824718517,37.86589957284768,123.96206001461202,8.194983791957617,136.92812965029762,17.896506807417587
8_10_3,131.3,215.3770503330285,43.32867710459686,218.63637233084123,37.392231741762295,197.57782149804572,70.30302534544332,42.87204291496342,51.37391682,33.996272310223034,62.08713206738187,219.42087389737523,37.31410100273992,220.43461132476332,37.124993581766695,123.78228774472892,8.057711017151913,138.18724238471745,19.633837047503707
0_10_4,121.6,189.4259850787077,49.015872724918175,193.3032823817592,42.01821225755093,183.1623153327596,60.36006655516866,80.35750350733291,52.690730912698086,25.003259130271086,45.18182652184783,194.68027483819205,42.676495292798194,197.2233251084696,42.95463239825632,124.67957062625504,7.067848453981402,133.09059099119693,11.115503806905853
1_10_4,117.3,210.80905272877223,55.28711395548092,214.33300400261763,48.691846677263015,205.2975457634108,66.05515640730754,50.63893923909926,56.36311572867591,20.86364212430077,43.22662316088223,215.06072465083548,48.77496886021181,216.4048319393646,48.41028515048718,125.04629231210556,6.654316607151706,132.50131261653758,10.559116986166217
2_10_4,116.4,210.2545009278184,52.42206986250556,213.1781460664085,46.44424301453214,205.6814068214824,61.90784463407906,58.448708169732505,59.43939881001516,18.38813921982573,39.82737413137473,214.06047392695783,46.542524799190296,215.6511454859617,46.20220242666224,125.5155254388088,6.123865271914334,131.77043419212566,9.595514438387012
3_10_4,115,194.75859856838068,43.98325038692193,197.5684139459624,38.01886567287219,189.9227193931978,54.109326434215326,83.02439697405694,54.30849222385552,19.79865090944134,40.10651081508652,199.00849082714788,38.59344896548541,201.6963344449225,38.8011712,125.52121796337134,6.235986237356372,131.86487921552282,9.912825997583756
4_10_4,113.5,196.27930707203816,41.77589734380091,199.06661993957977,35.48167655590429,189.9942789573473,54.01890848,80.10789435644364,56.98891824415493,21.16407729130809,43.25940312969739,200.48576465460056,36.01923019988471,203.13951671641925,36.29153350629858,125.35691936271874,6.697169357,132.5632328981103,11.240772822609124
5_10_4,112.6,197.7677041872849,39.435637332787536,200.60266949494408,33.20130374329814,189.97218477705465,54.25120872103299,75.50282570012192,56.40954704724522,22.717682448544178,46.60567133269908,201.95436702165807,33.690233701698304,204.5731628523021,34.02380309778505,125.16529807847462,6.964913523949958,133.28704712824512,12.761120775410337
6_10_4,110.4,217.3191057,44.13818624396492,220.2138257830429,38.13884409,207.67192755396587,62.49998361123441,48.93988431404188,57.13314915195216,22.94207191489171,50.20772993438285,220.93766780290807,38.12271759894829,222.24890701197648,37.88144949,124.9812632,7.092392505658893,134.13006703151893,14.752643875074137
7_10_4,109.2,218.6607525526212,40.705882035514094,221.1454001272949,35.35041439316755,207.12404080608147,62.30293505510638,48.82938573,55.27703473997391,24.15025969,52.81867042055468,221.98546109661865,35.27367506,223.2352282455716,34.95332654993098,125.01704927970812,6.962582086355752,134.80690401113384,16.43608057210646
8_10_4,107.6,223.7790127586238,36.21421422520952,225.3015274,32.06524812663105,209.7039273164085,61.80590326549189,43.08706478,54.95624386264296,24.51796975849828,54.05470948581026,226.27950535400527,31.856333507462047,227.22885369603412,31.379619801511616,125.25957675568344,6.534345466853913,135.5792387182659,17.91808377078915
0_10_5,137,194.5856006615749,55.89999856959641,198.8292294736984,48.44254406332941,187.5813501774957,67.66734683398464,69.88105513572145,57.609481150509744,27.17141154,48.58334191191046,199.99540365703888,48.81152369843682,201.9339022,48.75441266823656,124.3499824633355,7.427679919,133.6583692470776,11.56443582399571
1_10_5,133.4,196.72220365838356,53.92040275476012,200.6699206,46.82975812331777,190.1881361383032,65.19581420688733,65.00193351531125,57.23891436763905,24.80838398235801,46.26925359511898,201.73228253415448,47.12826129553938,203.82188911897592,46.982859647523085,124.6143764791308,7.152037469619399,133.25340256113742,11.124698731579723
2_10_5,131.7,203.68958036386616,55.78967541013429,207.60331000340648,48.64862364724692,197.50977839931156,67.0921393,61.69127290411647,58.93065062006113,23.83581441,45.83610546,208.53358887559165,48.84497835642146,210.1290486163404,48.637329119383445,124.69720836470884,7.046538196,133.0544571,11.013410041795831
3_10_5,129.5,205.1916646496701,54.968965801228734,209.1010342149849,47.75153791393549,198.5452787,67.51815556658549,63.40930334059452,58.85713140278034,24.57924723447361,47.88120258078743,210.09979516279404,47.92475107888399,211.54382737422907,47.71122534721906,124.64751393968731,7.261609308858013,133.2779310321644,11.781936580996948
4_10_5,128.3,192.4580080926384,43.34217642889815,196.1166791608398,36.26044404885197,183.9086411494191,58.64487976193314,81.47910475607789,55.10885984396219,26.646860152664228,49.93238867146146,197.5598582387586,36.89708380342509,200.07356681189043,37.21615978562111,124.56732392740604,7.569126833788892,134.0624598841796,13.375107621877062
5_10_5,126.3,207.5319816655013,46.32169880600095,210.9122395,40.047655621973824,196.93295531456184,64.50152848176538,57.83263248305723,57.16036787,26.56320622893359,52.33435909279176,211.91528138222532,40.14459929248391,213.54743001021944,39.88062280892941,124.5337338192054,7.525160099491979,134.84681269721744,15.12031070453078
6_10_5,124.5,214.49062365533564,41.80561285973487,217.4104920238992,36.08547805301134,202.06048899840437,63.733467937460624,56.24265729211489,56.00709652692584,26.69718219978127,53.88930785126364,218.3369615739745,36.13673395611988,219.66663310608507,35.91524967469837,124.63433460404116,7.283027275649109,135.44901043907774,16.921277549605303
7_10_5,123.4,217.85685347416447,38.67673652476261,220.0134944913583,33.85693159673055,202.86677816175416,64.13233075097098,52.51658716338569,55.43277665700098,28.02391788134681,56.21023937967505,221.1177306883785,33.67680445837608,222.20187860818277,33.39067946837258,124.76332310267856,7.050723107571593,136.33217899499786,18.505530543928145
8_10_5,122,219.9323313902933,35.11140502850163,220.99985690529977,31.37069167,201.5559684608972,64.27615188635222,52.10346015759467,55.56294694281215,30.197279239726765,58.90526126247535,222.60680747543748,31.010813722339936,223.30610068622707,30.72256172122758,124.95634849666524,6.631967975794289,137.4932906,20.18269684606992
0_10_6,124.6,212.91870052755667,52.529004458318006,216.1937284853701,45.87692398970269,205.9679829250036,65.67901636,42.81557412686461,55.54578697107086,21.996538777879376,48.336765583491285,216.85318948786215,45.86743157549027,218.2601761398272,45.58775644662192,125.03786955859152,7.034204579647002,133.08056651830535,11.953433153727785
1_10_6,119.3,216.32012811289803,48.40616191,219.08089881848824,42.328847041744815,210.73501326735516,60.14559537084687,48.14173586085413,58.42959765175832,18.173208066641568,43.00821646,219.7949414846888,42.32976022230916,221.2291397173516,42.03404040338557,125.5293769385578,6.451830299409926,132.14903212179073,10.867710479571786
2_10_6,118,214.41141625654404,46.401299180209705,216.9807366183484,40.52022154390807,208.9854410947361,57.94502078243801,58.43734687634466,61.97962284442797,17.724611896245698,41.88510025473873,217.86581386931653,40.55509297286304,219.45911463936105,40.31126889998419,125.65788640051277,6.367593166073478,131.9925838398236,10.745423123321276
3_10_6,116.4,217.6581546610549,45.33592828898312,220.2214089057121,39.635840314403474,212.43843375735085,57.32209544594236,52.488246624892426,59.24179005492596,16.87875452703672,41.81871459390741,220.98623444671543,39.62011255192032,222.44967587985872,39.31164586363552,125.71620264540304,6.247695311397512,131.84986609383964,10.873132635328924
4_10_6,115.3,218.15960073553143,45.074415466671375,220.67344343893436,39.33251626816463,211.7564113597246,58.86544215412237,52.870996934165234,60.60293816039636,18.383037339088496,44.46898094165997,221.4662349733757,39.29336497591065,222.83804503729203,38.99232688699536,125.5891714738418,6.517030009496746,132.4146490538045,12.014042048792858
5_10_6,113.5,218.93209041523235,43.445643471278736,221.59579534656484,37.65829198985846,211.0727269009072,59.85867780910925,50.73916116474828,58.319216463311385,20.134078725616757,47.47245823287225,222.3532299,37.61058907583827,223.6476472295432,37.34187580807857,125.34736563441264,6.782822150682296,133.14761428526606,13.555623428779883
6_10_6,111.8,224.02386969754016,41.29771837437727,226.4739958718804,35.75552551252379,214.3642469,60.59799034,39.11772676644076,54.15193790924003,20.80468845,49.35761812948165,227.05102166478412,35.64607476178001,228.10454328474611,35.34748864482712,125.28389075274312,6.830271713976809,133.87402999273883,15.012268753932451
7_10_6,112.3,222.94439235737596,37.45004849753615,224.9443452941229,32.48686199126655,211.9763164824477,58.888734799071536,48.43450100625717,57.40163147236613,21.51740982,50.371440418707785,225.8899621364924,32.29052007178615,226.90171058116397,31.996191857044185,125.38098201959625,6.720205688762601,134.28135527601478,16.22126686
8_10_6,109.7,227.935671,35.74172981097128,229.18246568864743,31.79691416981508,214.8385191995661,60.314319672395776,35.64089544562177,52.36965944376467,22.096547966419248,52.25117820850498,230.1904441,31.47107158,230.83462062535855,30.980177213618763,125.5615646178464,6.314117292,134.94961945998278,17.497518337850593
0_10_7,125.6,208.86615575023308,59.073678321992745,212.9586326892391,51.60387388366289,201.8756528345525,71.58802771295852,45.676509161646585,55.53813552241005,25.57934595524957,50.71640723,213.5845635331505,51.67616239193181,214.7910866120733,51.55562267706972,124.50430578340146,7.3832816699240755,133.5449903408276,11.815929408191767
1_10_7,120.4,213.90291893018505,56.66501121,217.33670855296185,49.92953615074791,208.06058603834984,67.89224719949736,41.23818684335557,54.94914764969276,21.47332085036575,46.33855417342456,217.88273131588852,49.95399012491701,219.0726150696536,49.71407828618096,125.06187798067268,6.7633471436722745,132.64337175711776,10.748323863913193
2_10_7,119.4,208.45259503415448,52.53702418005826,211.63136323194564,45.95455361,202.84289412112736,63.51832870764553,59.33802906940261,61.09210007649866,21.016744993366324,45.11714190141005,212.50990356515348,46.07008315844243,214.15605362297404,45.9949888,125.23461703958692,6.720345655923055,132.4234702201664,10.631598728573705
3_10_7,117.7,205.9189792,48.84188721281858,209.10136729955536,42.19118480688057,199.81548156913368,60.96835565359355,67.09666237494622,60.17029753946458,21.60894515562249,45.81354448195037,210.1359334660069,42.41043221352109,212.0048553589357,42.46329661019991,125.16774850518144,6.876813024998654,132.65663194070927,11.249939487658892
4_10_7,116.8,212.9781442,50.41062590496293,216.46217526355423,43.478482967143066,205.57796694590863,65.02704965014281,50.75464816856713,57.96199814,23.004812721869623,49.80528939089752,217.19454828241535,43.50589792427556,218.5542444330895,43.39162623645606,124.8765760026714,7.308030666620661,133.38326419517355,12.698456316440112
5_10_7,115.3,211.8697461721888,45.168355138885566,215.27671321446505,38.510237101612994,202.7748035669464,62.70319499484527,55.922635743868334,58.20311482325816,24.13621478,51.59218849495056,216.08761950704604,38.60047619539876,217.64805875286865,38.53787647709967,124.74275735755522,7.533327490527049,134.11803951296258,14.242812911629182
6_10_7,113.3,217.0992426738203,42.26966685919926,220.20826553983792,36.10362671,206.18682262532272,63.22232265857557,49.79808026749857,57.14805711843312,24.789002718463134,53.41792953899007,220.91791221806872,36.10204110728051,222.22469868312533,35.95875911,124.72469089527756,7.513142700243537,134.81244733397878,15.773527456747386
7_10_7,111.9,221.25624142776465,38.86997838775384,223.86546660974253,33.66813412,207.67265944357788,64.26002668709776,47.24476449324082,54.75843625439268,26.46941275145224,56.013118559536665,224.5878812683771,33.59726904987223,225.63180932435097,33.33289770126121,124.7079042,7.341999300424825,135.81761073311102,17.78824298219773
8_10_7,110.7,221.9621464092979,35.80672658794475,223.4807278220023,32.218621230920334,205.2076722066839,64.76492212728263,43.59279276705035,53.67066136572399,28.190586116788584,58.49266526099893,224.40421070442488,31.99744176407341,225.4822234249498,31.43877517916556,124.9386788224326,6.878341938605207,136.84969033500073,19.47158095657444
0_10_8,120.5,208.7253237279475,53.146827400599065,212.3618827430257,45.91222663872132,201.3293588976441,66.91268330772704,51.85954375537866,57.979135181532726,24.363982268359152,51.025836790418325,213.13966149194997,46.02438857316976,214.65503739287507,46.0264521,124.75476504231212,7.41967713,133.4882391,12.509287013806368
1_10_8,115.6,215.3830916859402,52.62314170231212,218.75496399661145,45.73722266160869,208.90768744621343,65.51280201,44.64733795673767,56.35588373741644,21.46679474594808,47.97404480431248,219.3710321195496,45.77104402671633,220.58141752276967,45.653234740658405,125.05516502393505,7.053082321132926,132.88144553661073,11.807864407021071
2_10_8,114.2,211.0020620988418,49.80746918113557,214.05957905281844,43.18442427816945,204.8271632848358,62.29779868101671,57.46631671776392,60.68719453466827,20.92095093543818,46.87386506755488,214.9129872727517,43.27799685,216.5222920140383,43.27135541208361,125.26325598151536,6.900094803767323,132.6133264643395,11.544596947886047
3_10_8,112.5,210.27753614906047,47.72367428767712,213.3702139473071,41.15694867188308,203.90977453340147,60.91388983,56.43784978081971,58.57509306536934,20.91597326807229,47.30997268707923,214.20062795826163,41.27146380593433,215.97189500188253,41.29868718676381,125.2348460247239,6.925171640634458,132.69981230726478,11.819212717071368
4_10_8,111.2,213.2913861920898,46.188415620686825,216.4101984,39.45173837672622,205.8917956,61.490259458633226,56.31150769372132,60.27690812513455,21.79086317367685,49.297974221613565,217.23084071778183,39.51546932720437,218.7760292845489,39.51030469115069,125.10375071715434,7.235303358719473,133.20268058842512,12.888655282607155
5_10_8,109.6,217.1889743124283,45.05763442796693,220.39568530819707,38.36933455205963,207.93929210144148,63.79720052427989,48.74670310707114,57.87645759491868,23.63246546453672,52.70992990999518,221.0956890060241,38.357892474879485,222.35251256140637,38.27597986252499,124.85738562508963,7.529880700388392,134.10010415546114,14.54550009838094
6_10_8,107.8,218.66317081943848,39.78055612005153,221.3204729632817,33.98446988343739,208.05754547206683,61.35990622430256,51.30598308412221,59.47927354398574,23.333441634842945,53.06803886729813,222.0532575054683,33.95697922769521,223.4393887491932,33.80169110139998,125.0353971130056,7.319845777891298,134.46204421480564,15.705743778353265
7_10_8,107,220.1237046960162,35.526331922660106,222.31520221511045,30.739607648697238,207.0827244,61.61410366003977,54.216431462456974,57.97143594493305,25.100736988131096,55.78790051406421,223.1740243899706,30.66100327707283,224.47307998736017,30.437306821970203,125.03548429207903,7.171424053771792,135.36077535588785,17.737451400379886
8_10_8,105.7,226.82684364690908,33.91601023362977,228.24678227418605,30.380142896344356,210.99498176859225,64.01123358,38.31667462259753,52.77890503062166,26.05872020447863,57.84088608063792,229.0380343920324,30.01230434,229.8979400862378,29.646579009990965,125.15627863014558,6.799905990246432,136.3163544804217,19.316956262536127
0_10_9,121.9,212.1413004137084,54.771273072223046,216.0130783737629,47.23696929128137,204.5881010089465,68.86618052894056,42.36207441372633,55.00698097750497,24.454802188665376,51.33240792851738,216.61101341750933,47.25659921,217.8653771335341,47.103931903850885,124.61332164595883,7.548036730392345,133.65721860656913,12.651853564546824
1_10_9,117.6,203.98711514585128,48.14949985732704,207.38467161054933,41.29293511026743,197.53886242514704,60.93215626987256,65.09064416,58.20109599747363,22.26761493518718,47.17171885234239,208.4492165649204,41.49063965099885,210.43038919069133,41.47324781142788,125.0231035,7.173313279886937,132.8924820935528,11.874581584107917
2_10_9,116.1,208.10644167070063,48.29861753705133,211.4331289443488,41.31582575138881,201.5894916720453,61.41801512053763,62.68331478817054,60.94793444,21.731564595435312,47.31742051024137,212.36538979579032,41.45447329890433,214.14826375815764,41.44183196,125.07071337806585,7.185565826246704,132.89360925846242,11.920798288301054
3_10_9,114.3,197.9164491111769,40.33163938158359,201.0862279475043,33.36619473,190.56544156536864,55.02442719790158,76.63272817833835,57.399086,22.894917728951523,47.91252995738403,202.4009859191229,33.843002087550595,204.9646361674376,34.26986887678579,125.04737056484868,7.343707984927959,133.2231526552639,12.59398616
4_10_9,112.9,215.74834404582617,44.93455183485076,219.18390263061173,38.03615500138498,207.3578188311281,62.613860850859744,49.71443335,56.721744279651126,22.721265194707403,51.05318379203521,219.89374585395151,38.01841549,221.2531432089967,37.90737874609888,124.85217964491896,7.540933162042287,133.75881337851405,14.05063608
5_10_9,111,217.1377313943273,40.26326863310838,220.0326639145869,34.31032725000422,206.1780668992936,62.30565299460631,55.38266716419248,59.32312674,24.44266507996271,53.53943417520063,220.8791049241609,34.28364932006356,222.1907487091222,34.12710707953494,124.85132684756886,7.514286756146432,134.72735209812464,16.09119693104656
6_10_9,109.2,221.43559668360945,35.851270561670425,223.82089838147232,30.91079020107565,208.38685825892856,61.31464079290288,49.58919545368976,56.89673376938128,24.63727874668316,54.261511607187096,224.6039662556476,30.76543837206092,225.7707582002116,30.54362023361204,124.93121694366754,7.272316716652564,135.4285174739135,17.729917910236075
7_10_9,108,221.6008423201736,31.418053952190512,223.14724752805867,27.578285275583102,206.4113597806404,59.92789545532763,57.16689778085557,58.48897249268684,25.69589149006741,55.66190846669096,224.2735717983541,27.330828226446467,225.3820053091832,27.12266237929774,125.13878163322934,6.913728808,136.06937095480134,19.200850726788783
8_10_9,106.5,228.4569929830931,30.169236468073382,229.2129998789802,27.54576313308201,211.1297176989207,61.48098466900396,40.62804617,52.79433936061206,25.96082191489171,56.81436181102017,230.39006180973897,26.918012079335025,230.9462388056691,26.645228778347654,125.34254506866752,6.376490388268725,136.71972135192556,20.267856151548298
0_10_10,125.3,207.23283407065765,51.310286650622814,211.22825195872775,43.87335124522752,198.49350056475905,67.45314032758955,55.66081558376363,56.930033628306674,26.888598758874785,54.49194774565557,212.0798900960987,44.00257865987983,213.5917382700445,44.04086340841574,124.39994514889918,7.863540567919895,134.27661101997276,13.873385900576476
1_10_10,121.8,211.1342226607322,49.53964183439874,214.8383827161324,42.373463347518346,203.1548298,64.92755710214273,50.11854701170755,56.25364865111167,24.083660591024813,51.77000897784483,215.5614787834373,42.44774189035896,217.05551222748136,42.44918063223775,124.69930850634682,7.592355882879772,133.73362691838784,13.30677049
2_10_10,120.5,210.64997193013124,48.45904011199534,214.02176210422047,41.63400581266957,202.83004366797547,63.41633167774893,54.41047773684022,59.28820841160402,23.276046821213427,50.65012197086788,214.83566570971385,41.69563708611772,216.43208828618043,41.67233809037971,124.89640627241108,7.418128109487618,133.52009920261403,13.040984850319052
3_10_10,118.3,197.7082562392427,40.524952086010735,200.93321836452955,33.73306074739702,189.37024711569487,56.14622091,72.27124003827811,57.11436829098267,24.36170760049125,50.41551087105127,202.1831919194636,34.18449318286894,204.74678636420683,34.67239638826361,124.89401870876362,7.487077957527324,133.7132077,13.307042383226062
4_10_10,117.2,215.11208931708975,44.56692716,218.5151078,37.88920739351096,206.4484378921938,62.207216269666894,54.15780919436676,57.50633214505896,23.156783327506457,51.289860074755005,219.31826889029333,37.88226758339694,220.65034843615533,37.76819336324599,124.8231584261152,7.5307471029842015,133.87069455276463,14.249480735609534
5_10_10,114.7,216.5106939476657,41.85360390122612,219.59297524921112,35.63099916715395,206.19986077120984,62.15545560311279,55.31888503,58.14956658736097,24.19951351163583,52.92833705830225,220.44706442959335,35.602253164317005,221.72610861974684,35.45206097165111,124.8115803055974,7.527478878357398,134.4976433076054,15.584532
6_10_10,112.9,218.7132843875502,37.75514894,221.3797150656196,32.12897915801089,206.4764008041093,60.75914706764336,53.79654085090362,57.23828418289752,24.681129596511045,53.69279721826802,222.2390631163045,32.07519050557615,223.48921842503944,31.917797880282716,124.84148496889344,7.388701633273779,135.17858224191409,17.045743185930302
7_10_10,111.5,219.98979797538368,36.845762459627394,222.17181432202025,31.632266891523816,205.3722232680723,62.63918273795317,55.141703925075305,57.89656528871302,26.93384867595381,56.71287097272523,223.25580995858436,31.540398997359645,224.2475011653758,31.331749074704184,124.82065141144938,7.361422015575768,136.10669816542958,18.619984615278995
8_10_10,109.9,220.46006027458048,34.330487837085485,221.7060799,30.48050958488524,204.2162467391889,60.77160186687911,50.78133247274814,56.816564702444914,26.611612353431585,56.036705167948114,223.0543989014092,30.279083694139285,224.03074362180868,29.663641257065265,125.1460432130307,6.801391417036634,136.46824575086058,19.296490702291397
0_15_1,145.4,196.2077757458405,59.22762604710448,200.97889582885117,51.44962175774597,188.14908607644867,71.64230350389977,58.73851421310241,57.68307275,29.29946919373924,49.931783625507926,201.8885194797045,51.69036196205454,203.5874839760829,51.49964989044328,123.90148372507888,7.689073555,134.43238652153255,12.031040852073462
