Filename,Mean_RGB_R,Mean_RGB_G,Mean_RGB_B,Std_RGB_R,Std_RGB_G,Std_RGB_B,Mean_LAB_L,Mean_LAB_A,Mean_LAB_B,Std_LAB_L,Std_LAB_A,Std_LAB_B,Mean_HSV_H,Mean_HSV_S,Mean_HSV_V,Std_HSV_H,Std_HSV_S,Std_HSV_V,Mean_GRAY_Gray,Std_GRAY_Gray
6_5_7.png,208.97994108128944,218.2732025759287,215.14832835807516,62.762957597639115,42.70799746812458,49.269476248965184,220.36758563270942,125.27023518179863,132.5865638894865,42.65566977029392,6.914180554236387,11.935031159189403,51.71853496575588,20.50988927809452,219.01194739897088,58.31796545123735,48.21131827366996,42.74593855096852,216.2763169306691,46.7326845709685
2_10_6.png,208.98544109473607,216.9807366183484,214.41141625654404,57.94502078034905,40.520221546853385,46.40129917906915,219.45911463936102,125.65788640051277,131.99258383982357,40.311268901598304,6.3675931665973975,10.745423124052909,58.43734687634466,17.724611896245698,217.86581386931655,61.97962283891342,41.88510025268844,40.555092973645586,215.30469506373709,44.04511401883166
4_15_5.png,186.81756854426635,198.4612763554217,194.96004156133463,56.477272488727436,34.38462142796554,41.22681529338795,202.37870219718158,124.72135836874283,133.78379668226478,35.27137892548396,7.416158094653014,13.064942965590074,82.19093180758749,25.092578125,199.87479830034422,54.836097974247565,48.186950731253745,34.966344116601604,196.0780094148917,38.62136290009409
7_5_5.png,199.26018930633248,207.44021717450158,204.25476274517715,63.18652405525746,47.449760572446046,53.71712732263386,210.24992632359798,125.26157274186029,132.14365749829676,47.446774545354536,6.280253284985178,9.65269880303244,68.67739299833262,20.67300900028686,208.5284487279475,59.99513921032538,40.59400550957686,47.69259598926723,205.54987858801277,50.96528397531805
6_10_4.png,207.67192755396587,220.2138257830429,217.31910571975402,62.49998361084807,38.13884408533818,44.13818624116742,222.24890701197648,124.98126322253299,134.13006703151893,37.88144948325904,7.09239250650374,14.752643873599476,48.93988431404188,22.94207191489171,220.93766780290807,57.13314914903325,50.20772993348612,38.12271759911231,217.91689430713927,42.287631366824364
7_5_1.png,201.85085772778615,211.4774442636618,208.03182450785283,67.01858980436914,48.56361563755276,55.36850890117873,213.80321049824298,124.9791276153722,132.84910333297475,48.48433808863338,6.931625040935693,11.062537710043426,57.131870394524526,22.915891075462564,212.36522132055006,59.518181447520845,47.05966979371754,48.698429407216175,209.34369733397878,52.529010331859716
1_10_8.png,208.90768744621343,218.75496399661145,215.3830916859402,65.51280200879407,45.73722266475673,52.62314170592906,220.58141752276964,125.05516502393503,132.88144553661073,45.653234738804834,7.053082320235294,11.807864408407255,44.647337956737665,21.46679474594808,219.37103211954962,56.35588374275548,47.97404480964656,45.77104402808029,216.62219732725546,49.8431347382334
8_15_5.png,208.5509925864171,228.62547281760973,230.66487187589644,60.339004997595914,24.384016313531628,23.463997070345233,230.98983394515562,126.23542277368402,137.94162554234796,22.693172853533476,4.363571561278677,22.059219395789523,48.52923944662579,28.616268533957257,231.58289172314258,56.06258233715248,58.93304089507333,22.650052628999152,226.93773032980135,26.53082589984472
8_15_7.png,212.6884319084373,232.88430244415161,235.29494647115246,59.169307343535415,22.92895073338701,21.886106802349627,234.91379166218445,126.40478919024312,137.95696009484365,21.029739198147094,4.3226843964992305,22.405194534595317,35.99638374928285,27.203800693846816,236.04671655371487,51.294728374460234,58.14124111606777,20.92194277377587,231.30069278228987,24.730304305817857
6_15_5.png,203.29401529107503,220.5503768421902,218.94120455034422,60.224207975341294,29.614987640948797,33.40276848975295,222.9208657173336,124.96844890723608,136.4057145994693,29.10790341567776,6.76818083666819,18.74619761865319,59.14546388679719,26.898011969754016,221.59745869639272,57.91314800801107,54.55773898508246,29.5587255093278,218.09347820971385,33.332552115004034
2_15_1.png,195.35066588900244,209.64710191211273,204.82288596349684,68.7238208046679,44.49071665161101,52.60775114194445,211.87903460941982,123.79782354865893,135.02952356300202,44.62431713299153,8.229774865541577,13.976513014399927,58.73807277099469,28.815197957006596,210.4949337528686,58.07356878964995,52.458999506272285,44.65437148308478,206.56897876102624,49.42095668416284
5_10_5.png,196.9329553145618,210.91223947127796,207.5319816655013,64.50152847972379,40.0476556235381,46.32169880313407,213.54743001021944,124.5337338192054,134.84681269721744,39.88062280881705,7.5251600985499945,15.120310706706855,57.83263248305723,26.56320622893359,211.91528138222532,57.16036786805593,52.33435909369151,40.14459929544122,208.300917509323,44.24917332793243
6_20_10.png,208.7710051702345,228.10994300864172,231.31637022420037,56.47902823752125,24.222749119427952,22.273444791854168,230.78711593023883,126.73296971367613,137.80642346170396,22.091101211008844,3.10095029433722,21.38750638601646,47.27942052809452,28.184135593714142,232.24441493653185,53.45486464557778,55.88827796052191,21.744358499419693,226.8571643157451,25.349082196677426
0_10_9.png,204.5881010089465,216.0130783737629,212.1413004137084,68.86618052490296,47.236969288374056,54.77127307455415,217.86537713353414,124.61332164595883,133.65721860656913,47.10393190787664,7.548036731196944,12.651853563025186,42.36207441372633,24.454802188665376,216.61101341750933,55.006980979063705,51.33240793117842,47.25659920814426,213.5508019242147,51.74533431879733
2_15_6.png,197.93899868447002,208.40024725016136,205.16706138168746,61.286814963910665,41.18607505344277,47.66412782665478,211.35935600661574,125.01506646003658,133.21130857133892,41.39699288555015,7.164484086314218,12.265429852881892,64.33246451206612,22.955056106120914,209.4146980780264,60.58626760293984,48.55815311852614,41.35824613864328,206.2438614390598,45.14486931427274
1_15_10.png,205.53959879697362,218.31609529636404,214.59681135255306,67.99990747587438,44.53233448792386,51.694417402962735,220.0554220229131,124.54192388975545,134.29335825444636,44.51774827556348,7.7698126137849215,13.80371947059335,39.786117292832046,25.41361270976764,218.86429165322002,54.758950944311046,53.61911418874189,44.53690277133356,215.7532577856067,49.07796922478629
7_15_3.png,206.98260973581827,226.5700585265168,226.77540440780982,58.48053164785417,22.794233033426494,23.578549673636264,228.8317225374713,125.57689917034209,137.45220631409566,21.5796750350731,5.812145886664501,21.687642201198283,54.267230977481354,27.13131824171687,228.26916499704174,56.94038468331338,57.28133007918985,22.089448114265387,224.3942762680185,25.434130612086534
2_5_4.png,190.8030003384072,198.98754230090003,196.10437593005952,55.51715650854111,38.99475518576645,45.3195181503564,202.93194435106497,125.41326404950158,132.14383420960627,39.77333768906013,6.483668752177134,10.11602860772086,81.59860698373852,20.474925147016638,200.36854723581828,57.39701654047545,41.37256115714689,39.53054465650945,197.1923796749498,42.56137656762543
