Filename,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_energy,GLCM_correlation,GLCM_ASM,LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9
2_10_2.png,27.89203456,1.779342003,0.648974092,0.182245138,0.993977128,0.03321329,488381,1049433,341070,1397909,1130063,2162943,1127045,1427131,6637118,2087227
4_5_10.png,46.79318062,2.661672151,0.541352742,0.076599323,0.986072588,0.005867456,675656,1341037,468016,1648461,1422077,2463126,1392260,1734610,4081393,2621684
5_20_5.png,15.82599698,1.354284952,0.684486861,0.265295683,0.992038034,0.0703818,441878,940346,321747,1253183,1020276,1923457,1023030,1279344,7777556,1867503
8_15_10.png,11.12284923,1.131721311,0.727470266,0.37655296,0.990381136,0.141792132,390274,814131,283247,1061580,865495,1588030,864243,1092472,9274792,1614056
2_15_2.png,17.69334706,1.344792152,0.711948421,0.351236729,0.99620365,0.12336724,416336,854119,300975,1089196,929187,1640984,926356,1136040,8853177,1701950
3_15_10.png,39.79695503,2.04798698,0.673376328,0.315769916,0.990193655,0.09971064,450289,908076,340073,1171632,1122837,1728636,974228,1180980,8211786,1759783
2_15_4.png,17.71454519,1.504947702,0.670978985,0.221306289,0.995543024,0.048976473,451695,974821,326396,1338543,1087458,2103441,1079396,1349536,7202972,1934062
5_20_2.png,13.65800719,1.283830218,0.692011009,0.263258715,0.990088827,0.069305151,443926,956758,303968,1239496,957199,1895750,1011538,1300748,7837942,1900995
7_10_5.png,17.92658307,1.403960919,0.699076361,0.320540279,0.993820392,0.102746071,418146,863847,315055,1161493,1012068,1769739,950562,1170193,8476029,1711188
2_5_8.png,38.31696608,2.0829521,0.662854591,0.278513503,0.991815398,0.077569771,458936,929262,344835,1239301,1159027,1867750,1005986,1236821,7800879,1805523
6_15_10.png,19.28614962,1.540701889,0.665946633,0.236107313,0.986730556,0.055746663,469533,985282,335029,1302312,1073950,1983254,1057381,1337281,7360338,1943960
1_15_7.png,32.9588843,2.012521184,0.632373883,0.190615745,0.991508996,0.036334362,528655,1072915,368814,1364386,1174432,2075725,1129364,1417958,6602573,2113498
8_10_4.png,14.43373142,1.236266969,0.727276928,0.397401714,0.994456183,0.157928122,387440,783844,293578,1028179,906110,1540259,856750,1044090,9457658,1550412
2_5_4.png,34.74395242,2.27579243,0.562363937,0.076315609,0.990417906,0.005824072,637084,1306575,435969,1655620,1365654,2515386,1367585,1727719,4258144,2578584
1_10_10.png,36.62772654,1.973054118,0.676283541,0.297670319,0.991692748,0.088607619,446761,917750,325291,1202838,1082618,1823014,979356,1210896,8075230,1784566
5_15_4.png,13.43339063,1.329757216,0.66654593,0.217530282,0.991948018,0.047319424,480427,1022745,341731,1324327,1032916,2031111,1108484,1390236,7076406,2039937
6_5_10.png,30.18512215,1.743326549,0.689856741,0.290775067,0.99206344,0.08455014,435818,916289,306124,1198221,990428,1835927,967493,1240799,8157555,1799666
1_10_8.png,32.46296078,1.75356022,0.711939701,0.390554667,0.993506943,0.152532948,400924,798680,299907,1044105,998856,1554969,863320,1045705,9287229,1554625
7_5_6.png,26.01683651,1.701900376,0.669176669,0.242252976,0.9926589,0.058686504,473796,983258,333902,1279853,1039345,1957124,1044740,1328341,7456524,1951437
1_15_8.png,30.23131747,1.706558566,0.713955344,0.413278992,0.993780653,0.170799525,400211,778101,304015,1001691,1004630,1477998,834709,999639,9531729,1515597
4_5_5.png,33.5407938,2.034279729,0.628132106,0.189727393,0.993821526,0.035996484,518531,1063980,384253,1393929,1250647,2091456,1148343,1397474,6506030,2093677
0_10_9.png,27.41901922,1.671277371,0.705303862,0.405226763,0.994912116,0.164208729,420717,803313,326158,1014467,1010014,1467976,870611,1020733,9338946,1575385
7_15_2.png,9.389460452,1.043515858,0.712081003,0.266101884,0.993325388,0.070810212,406181,915797,278683,1234671,878859,1960769,988136,1296255,8050822,1838147
4_20_7.png,20.32530644,1.517826096,0.674693648,0.239983454,0.99079036,0.057592058,456426,981448,324162,1294418,1037211,1976757,1056268,1339468,7440611,1941551
3_15_1.png,31.85475256,2.392230148,0.530486625,0.069526323,0.987410679,0.00483391,681294,1327900,502943,1689238,1510834,2483390,1412537,1715232,3925332,2599620
5_5_8.png,34.86321801,1.954485582,0.674688432,0.317981558,0.992592453,0.101112271,457337,905680,345180,1161247,1090555,1710316,973201,1179242,8250049,1775513
1_10_5.png,30.22030577,2.055364148,0.611335696,0.176945104,0.994178394,0.03130957,546249,1086349,408599,1411509,1318738,2109977,1176106,1417467,6240894,2132432
3_5_6.png,26.02652747,1.71181786,0.663102127,0.23042494,0.993688639,0.053095653,475423,998355,340844,1308984,1081601,1985644,1068245,1339490,7272332,1977402
0_20_2.png,33.72625657,2.288278756,0.552930529,0.077610155,0.989457392,0.006023336,655703,1333493,454883,1659563,1385773,2474952,1404943,1736838,4105147,2637025
0_15_6.png,36.65592395,2.086441483,0.662230845,0.313021605,0.993179066,0.097982525,457249,896752,355037,1197407,1221997,1770835,975808,1158869,8080470,1733896
5_10_2.png,23.83825589,1.760852036,0.639250874,0.225721053,0.993729684,0.050949994,519992,1032802,380811,1310124,1175842,1960387,1121221,1351684,6946296,2049161
4_20_9.png,19.26983357,1.545741556,0.671290428,0.276453943,0.99082424,0.076426783,451273,928483,347174,1250270,1122983,1871423,1022583,1246532,7784079,1823520
7_15_9.png,8.514877067,0.977750977,0.741680522,0.364720935,0.992195728,0.13302136,375254,815084,254120,1050720,795401,1637319,873479,1125361,9288115,1633467
3_10_8.png,32.21706998,1.855133536,0.661418888,0.239402143,0.992138478,0.057313386,491328,1013822,341049,1278318,1059389,1926668,1070403,1346816,7314579,2005948
1_15_1.png,27.74952219,1.786424111,0.679782678,0.348563286,0.995243162,0.121496365,442023,850049,352807,1127358,1147014,1653802,933016,1099442,8577085,1665724
5_10_9.png,19.37040828,1.441639692,0.698677205,0.318797363,0.993626109,0.101631759,430257,889920,315612,1152454,955749,1738076,961051,1188183,8455325,1761693
3_20_4.png,24.72225508,1.817231605,0.637827306,0.229293958,0.992932583,0.052575719,500007,1011673,387151,1330605,1244906,1954722,1109805,1330957,6994342,1984152
5_10_1.png,25.92320891,1.928065484,0.621824301,0.219234112,0.994112064,0.048063596,537750,1042774,412878,1335705,1280553,1953886,1137748,1348011,6743813,2055202
7_15_5.png,17.76210412,1.502914395,0.666086752,0.235215753,0.988347317,0.055326451,483416,995190,341060,1292922,1057608,1964378,1056915,1340121,7343304,1973406
0_5_1.png,37.42640116,2.075715653,0.666462851,0.353684641,0.994815859,0.125092825,464094,865082,372399,1115810,1214305,1581472,939585,1089106,8523025,1683442
8_10_2.png,15.59315293,1.307409168,0.718087484,0.387464199,0.99378138,0.150128505,398048,798588,304725,1047237,951901,1569216,874597,1054413,9271724,1577871
4_10_10.png,28.13586055,1.729023125,0.689928378,0.33231032,0.992199684,0.110430149,440520,891948,325535,1128318,1002046,1681052,952910,1160137,8523263,1742591
0_15_9.png,27.51256792,1.874826943,0.657171504,0.307909365,0.995488903,0.094808177,474727,912325,375405,1198682,1229357,1754858,1000677,1167030,7944740,1790519
1_20_4.png,29.98595437,1.705642507,0.712556088,0.411554216,0.994563799,0.169376873,385482,762194,310931,1031077,1050112,1513233,843125,993048,9477241,1481877
0_10_2.png,31.84377365,2.15133469,0.59906314,0.172703549,0.994231678,0.029826516,587967,1131993,432398,1394998,1314870,2044289,1192096,1438895,6086708,2224106
1_15_10.png,44.23088595,2.051225521,0.705789011,0.39612008,0.990878489,0.156911118,390522,778271,304238,1051242,1067788,1570400,848376,1024698,9319091,1493694
1_10_9.png,28.36535421,1.895814802,0.632422114,0.177025752,0.993127603,0.031338117,521387,1080625,371113,1399381,1169078,2133808,1153091,1442846,6444866,2132125
4_10_5.png,33.83777074,2.409730473,0.529700799,0.070326223,0.989733487,0.004945778,705598,1359225,504812,1655276,1467985,2416673,1431510,1729285,3900250,2677706
2_15_10.png,42.64399345,2.008763809,0.69449083,0.339238454,0.990500021,0.115082729,396791,838117,303561,1149478,1085938,1753846,916303,1128130,8660443,1615713
3_5_8.png,39.60271859,2.265093836,0.623429593,0.211856672,0.990945898,0.04488325,527722,1038944,393636,1343255,1264200,2007505,1112479,1367473,6774435,2018671
6_10_5.png,21.7168466,1.556122225,0.675881722,0.276179988,0.993364198,0.076275386,461886,945062,338984,1232516,1058623,1859395,1016696,1255516,7814999,1864643
1_20_10.png,25.69773569,1.710267521,0.687790127,0.354027061,0.995451795,0.12533516,422916,836194,340046,1131919,1127063,1665179,931647,1092049,8663923,1637384
5_10_5.png,23.59814373,1.712348295,0.65335671,0.248364462,0.994008545,0.061684906,479388,969209,365491,1293179,1180082,1940180,1071979,1296955,7332511,1919346
3_15_4.png,17.53993333,1.38616318,0.700841564,0.339594647,0.995549057,0.115324524,436308,880150,322316,1107345,962067,1645306,952250,1153382,8638163,1751033
3_5_2.png,28.5549143,1.833149143,0.649607369,0.233516223,0.994417563,0.054529826,501733,1015327,369538,1299506,1153641,1927562,1089156,1330069,7154870,2006918
0_20_6.png,31.22586753,1.954177016,0.655566499,0.276293122,0.994230589,0.076337889,478068,945848,365824,1242436,1177633,1856005,1028716,1245468,7652980,1855342
3_20_3.png,23.79766452,1.610212152,0.670316202,0.264096292,0.992113057,0.069746852,456127,949935,339012,1263037,1114305,1904937,1041045,1275829,7627309,1876784
2_20_6.png,23.20209002,1.626311937,0.678337962,0.294586574,0.99430897,0.08678125,463208,933495,339474,1184230,1040633,1769189,1004490,1232133,8030023,1851445
3_15_2.png,25.61712412,2.059431602,0.557633096,0.076447737,0.991295051,0.005844256,660020,1333412,457726,1645958,1335401,2467151,1398003,1742233,4168296,2640120
7_15_8.png,12.12245217,1.2218161,0.699441147,0.272664619,0.989804969,0.074345994,426127,925584,293434,1228347,945280,1904094,986939,1282035,8016195,1840285
8_5_8.png,30.16036358,1.781738124,0.69389604,0.339139846,0.992593173,0.115015835,429135,866385,320181,1124733,1007690,1678628,923425,1148506,8660038,1689599
4_10_8.png,29.11042365,1.739995763,0.67407266,0.282078262,0.992432158,0.079568146,476311,971513,337264,1200507,1027410,1782604,1027709,1268289,7837662,1919051
7_10_1.png,21.91034744,1.580003071,0.665090071,0.243947888,0.99255347,0.059510572,465063,968620,347671,1294515,1107874,1972623,1058503,1311088,7403136,1919227
3_5_9.png,25.25880786,1.636942721,0.694076037,0.31298086,0.994260504,0.097957019,427527,883086,311664,1165327,1009796,1773380,947189,1190625,8401969,1737757
5_10_10.png,25.0404933,1.632620557,0.698524215,0.325974592,0.992259314,0.106259435,408501,868499,302533,1159083,998923,1766363,944195,1164671,8542130,1693422
0_5_7.png,41.97038631,2.157059803,0.663200745,0.345712715,0.993221657,0.119517281,475566,893370,368067,1114725,1208194,1596299,959183,1112460,8386972,1733484
5_15_3.png,19.03025694,1.529509792,0.672841768,0.25781825,0.992852839,0.06647025,440828,936270,328753,1281444,1123676,1971732,1040849,1282310,7591352,1851106
5_15_1.png,15.97226107,1.553471618,0.637537116,0.200902651,0.990212608,0.040361875,522946,1052794,388239,1361678,1181719,2034535,1136949,1399408,6689073,2080979
3_20_7.png,23.71446841,1.627068277,0.682338494,0.313494069,0.993099803,0.098278531,452676,913674,337477,1164943,1051561,1712180,986654,1196577,8234486,1798092
3_15_3.png,25.44795941,1.610389468,0.694267598,0.319770646,0.993785149,0.102253266,422479,873362,308928,1159365,1050465,1762734,946457,1174705,8429605,1720220
5_20_8.png,13.13044855,1.326413877,0.674548748,0.229043847,0.989098235,0.052461084,461918,992036,329943,1313954,1020287,2010037,1061033,1357737,7334684,1966691
8_5_10.png,26.41337403,1.535842061,0.74373071,0.471366922,0.993657531,0.222186775,354240,693258,276320,909122,888663,1339130,754627,903463,10381305,1348192
3_5_7.png,42.48297519,2.074970522,0.664864333,0.250425105,0.990768522,0.062712733,458726,955067,328335,1276581,1119146,1976052,1010822,1301423,7555722,1866446
0_10_3.png,34.01057519,2.172102978,0.617337562,0.257790024,0.995072538,0.066455697,536649,1000791,431353,1280390,1399528,1828331,1086883,1243836,7088791,1951768
1_20_9.png,32.48611218,1.818015965,0.704811673,0.405286642,0.993927374,0.164257262,396812,769016,314133,1032377,1098013,1528857,846563,996684,9377999,1487866
4_5_1.png,33.07249874,1.905833161,0.679473498,0.333887048,0.99460418,0.11148056,439476,866149,340913,1144679,1131722,1686443,937949,1128546,8482841,1689602
3_15_8.png,25.81289173,1.689491275,0.682397284,0.320209884,0.993615758,0.10253437,447775,895473,337135,1156110,1074363,1708416,970092,1174199,8324263,1760494
5_5_9.png,22.15981706,1.512310691,0.694611526,0.295911555,0.994181404,0.087563648,438505,922312,307105,1180889,951184,1795661,992123,1241808,8183621,1835112
6_20_7.png,9.412006272,1.033104982,0.736742545,0.308423065,0.991265815,0.095124787,351933,812873,243579,1178630,828733,1908057,872821,1208293,8823030,1620371
2_15_3.png,26.181199,1.524121377,0.736778049,0.455517624,0.994505159,0.207496306,364140,714584,277979,930945,947642,1379398,779741,925296,10136094,1392501
1_5_10.png,40.66860362,2.064538575,0.681871226,0.34876693,0.992330728,0.121638371,442019,862784,331861,1106881,1116056,1649504,919434,1116406,8639798,1663577
1_15_6.png,33.44202649,1.868102606,0.68628524,0.320912242,0.992946464,0.102984667,430846,877818,320553,1161489,1076254,1750804,953888,1169286,8391630,1715752
6_10_9.png,17.51612041,1.350017149,0.712243161,0.343312133,0.992987705,0.11786322,412065,851005,301577,1105943,910191,1675642,914232,1146636,8844714,1686315
6_5_1.png,33.27042593,2.070121061,0.631990569,0.204182914,0.993797363,0.041690662,502341,1017270,378818,1372091,1266211,2075511,1098916,1361683,6786761,1988718
0_15_5.png,36.49753753,2.225260146,0.603815648,0.170781015,0.993167337,0.029166155,559557,1104415,415893,1427703,1353691,2113492,1184834,1424726,6098541,2165468
2_20_2.png,24.75774592,1.756130239,0.643159195,0.197213503,0.991268925,0.038893166,522819,1069722,360215,1343273,1109537,2039674,1130122,1417174,6739244,2116540
1_5_3.png,38.59101382,2.143488621,0.655645922,0.319928218,0.994191378,0.102354065,476646,902128,376461,1172655,1255923,1701882,978236,1143521,8092686,1748182
0_10_4.png,35.27534981,2.463192228,0.537167403,0.076129384,0.991662694,0.005795683,667366,1316215,484187,1683602,1500017,2495310,1392791,1707928,4011829,2589075
4_5_6.png,25.82022154,1.649829409,0.689486267,0.327027748,0.994013531,0.106947148,441387,887001,328673,1139930,1026544,1693218,961321,1164456,8451779,1754011
5_20_7.png,16.95374673,1.53534923,0.647903309,0.171445471,0.988184024,0.029393549,492468,1053487,347476,1423225,1119040,2206394,1129560,1465829,6524381,2086460
1_10_7.png,33.09411113,1.781005098,0.719807114,0.43974943,0.994325668,0.193379561,384883,742928,299295,962032,1015637,1418716,801075,946898,9843636,1433220
8_15_2.png,8.152015485,0.976383559,0.738606935,0.396332234,0.993725538,0.15707924,394621,805542,279343,1001351,800752,1508359,858138,1074811,9509599,1615804
1_5_1.png,42.08113792,2.407073365,0.601359494,0.173775905,0.992964238,0.030198065,543918,1072948,412577,1434580,1407593,2141960,1158233,1405384,6183545,2087582
5_15_2.png,12.81648031,1.227345571,0.693964709,0.286780248,0.994732192,0.082242911,451379,941528,319680,1190261,949657,1802697,1019128,1261323,8028970,1883697
7_5_1.png,32.69625254,1.914811442,0.675674264,0.297871449,0.994104674,0.0887274,433597,878271,330673,1211201,1149229,1849507,961756,1193441,8128309,1712336
2_10_8.png,31.26772679,1.752709955,0.684771259,0.273372164,0.992998828,0.07473234,437062,935732,306810,1235305,1028428,1893063,1007138,1272830,7886997,1844955
2_15_7.png,24.87605246,1.541407791,0.710433945,0.370407022,0.993873453,0.137201362,418534,839160,302786,1055408,943685,1584395,896664,1099027,9053476,1655185
0_10_6.png,42.74141984,2.079490793,0.694907778,0.388145253,0.991473415,0.150656737,424052,820656,319565,1041219,1070669,1533331,876817,1047657,9141170,1573184
6_20_4.png,10.65908476,1.125117071,0.72057676,0.337591148,0.991285135,0.113967783,412456,867996,279321,1094519,836634,1663056,914736,1183325,8864401,1731876
0_5_3.png,39.12988998,2.174187507,0.658918191,0.33991756,0.994578828,0.115543948,461431,864861,375939,1155258,1281925,1667030,951492,1099259,8318600,1672525
8_15_3.png,9.981890781,1.047650618,0.744410417,0.424346842,0.992324649,0.180070242,368661,748949,272509,976012,848438,1461291,810578,1006072,9866233,1489577
4_15_5.png,35.47086378,2.414795806,0.537059925,0.071659188,0.988116613,0.005135039,684712,1343046,485036,1662212,1458691,2448923,1408166,1727289,3984755,2645490
7_10_7.png,21.84910804,1.499926137,0.712306228,0.3740817,0.99254078,0.139937118,400826,812937,301565,1063158,976148,1599385,872125,1076696,9161341,1584139
1_10_2.png,30.82914619,1.999093581,0.631966529,0.210375153,0.993897348,0.044257705,528608,1050414,380037,1334199,1209870,2007234,1113314,1366889,6791272,2066483
3_10_2.png,32.10842347,2.285986256,0.546640101,0.074348864,0.99108755,0.005527754,674812,1347069,469238,1648322,1385327,2453804,1401111,1739919,4071263,2657455
2_15_9.png,25.68736259,1.691708623,0.679375275,0.320891804,0.995088576,0.10297155,446715,893399,339677,1161866,1103362,1731775,973860,1158903,8279447,1759316
0_20_10.png,33.31830503,2.264852633,0.586465566,0.156995747,0.993436181,0.024647665,599001,1145282,450096,1438869,1378510,2092008,1221266,1456470,5819292,2247526
3_5_10.png,39.16106791,2.167704597,0.638592968,0.249500912,0.991630981,0.062250705,512601,1002676,380294,1266497,1218477,1878869,1074585,1302830,7257156,1954335
0_15_10.png,43.11371297,2.112593253,0.692480666,0.379971066,0.991945088,0.144378011,391705,795444,319793,1101263,1164862,1632596,877376,1033330,9019201,1512750
6_5_3.png,31.83370227,1.849632702,0.685832881,0.337113403,0.994202572,0.113645446,435150,863821,331772,1132438,1081423,1687394,930320,1133297,8566057,1686648
7_15_4.png,6.582623247,0.81461793,0.774402793,0.431509403,0.993517483,0.186200365,336945,728913,222292,925513,655482,1450498,762375,1018164,10286564,1461574
6_15_1.png,12.41901295,1.267931566,0.691138029,0.289835423,0.990565414,0.084004572,446171,921822,322131,1199837,1000337,1811831,982027,1241514,8092090,1830560
1_15_4.png,22.99580785,1.47613832,0.720277237,0.398117507,0.995707794,0.158497549,397987,794624,296004,1016551,947704,1524840,858131,1038779,9407890,1565810
2_20_5.png,32.20567983,1.917380115,0.638705889,0.206135491,0.992797746,0.042491841,519527,1053860,371474,1337761,1158770,2010621,1131114,1391958,6785046,2088189
1_5_4.png,31.09907587,1.989408894,0.629753378,0.183426427,0.993160548,0.033645254,534821,1074807,373876,1368095,1201029,2092636,1129065,1429407,6525900,2118684
7_5_9.png,17.04326165,1.283874659,0.731109946,0.35350956,0.994722361,0.124969009,376715,813906,263066,1089027,836153,1702264,876462,1136586,9136099,1618042
5_10_4.png,26.26731124,2.064767729,0.566672299,0.082116453,0.990474139,0.006743112,628211,1297908,436880,1663046,1324359,2545100,1371961,1734107,4275981,2570767
2_5_10.png,39.6179449,2.077692918,0.667295459,0.284685121,0.992160032,0.081045618,458688,929316,335971,1213421,1139401,1837017,995354,1235876,7893247,1810029
5_20_10.png,12.80679887,1.286499655,0.67987387,0.247559767,0.989300076,0.061285838,457640,975851,326192,1280956,1016567,1952299,1046210,1324709,7527095,1940801
1_20_7.png,27.9876271,1.684919053,0.693769,0.330042513,0.993739349,0.10892806,430320,882545,314781,1137997,1021068,1705080,954393,1162667,8497212,1742257
6_10_3.png,25.76223548,1.781458812,0.647550022,0.234188472,0.993636037,0.05484424,495716,1003454,370276,1309998,1187090,1959034,1084766,1319022,7143304,1975660
3_10_7.png,33.79595715,1.959847656,0.638718844,0.19153101,0.99208861,0.036684128,524754,1084194,362517,1354574,1133628,2051410,1134852,1426064,6633478,2142849
1_5_8.png,40.3555534,2.112096275,0.666326987,0.304053939,0.991404935,0.092448798,461593,909484,348532,1194916,1139176,1792019,970279,1197166,8075450,1759705
8_10_8.png,17.83033327,1.325385455,0.739156396,0.444180561,0.992583082,0.197296371,361220,723484,281702,962209,895371,1422126,793185,954827,10042274,1411922
4_15_4.png,14.45461818,1.301833574,0.698006525,0.342012808,0.99453524,0.116972761,452260,895915,334562,1096266,946758,1607781,966191,1158881,8605044,1784662
3_15_5.png,38.72547288,2.490388616,0.536854786,0.073670197,0.989227709,0.005427298,683899,1347001,482295,1654208,1466360,2440390,1404895,1724922,3993036,2651314
0_5_2.png,39.82457134,2.575518218,0.529015057,0.065299229,0.990970402,0.004263989,677273,1328065,498948,1695277,1539085,2480824,1416972,1708815,3900192,2602869
5_20_4.png,14.84901036,1.457520635,0.66018327,0.262342772,0.989362584,0.06882373,505404,993489,372461,1242247,1079124,1800898,1035602,1305440,7550632,1963023
5_10_7.png,31.05484201,1.917135549,0.657614535,0.265471563,0.99162218,0.070475151,496185,983698,353073,1234694,1106979,1842576,1033598,1282239,7593501,1921777
8_5_9.png,18.57733795,1.383648026,0.7132594,0.343966538,0.994613007,0.118312979,416537,859537,294775,1095306,887641,1661914,915303,1156091,8848821,1712395
3_10_10.png,41.7702374,2.545524674,0.545104367,0.076092177,0.985533795,0.005790019,671244,1340610,460852,1650810,1384253,2469140,1394963,1741010,4109833,2625605
8_10_7.png,19.68616088,1.49450931,0.701458088,0.369075711,0.992530007,0.13621688,416800,826607,320469,1083548,1028614,1616862,893491,1079482,8975708,1606739
7_10_3.png,24.12120978,1.80009359,0.634114059,0.225984933,0.993340117,0.05106919,512535,1011418,394728,1331427,1250825,1977359,1109831,1328791,6937350,1994056
1_10_1.png,29.06713364,1.802805226,0.674184055,0.305618983,0.995284662,0.093402963,445099,894550,342441,1201111,1151801,1804192,980074,1180813,8085766,1762473
0_20_7.png,29.90410214,1.755679271,0.701634526,0.385465962,0.994120823,0.148584008,408385,805681,317397,1063816,1066799,1561436,876311,1045324,9131574,1571597
2_5_3.png,38.50231178,2.325073583,0.602881938,0.1847496,0.99327027,0.034132415,542907,1067768,420157,1411013,1410685,2088291,1166697,1389194,6272405,2079203
4_5_8.png,38.28412718,2.071580108,0.664942843,0.300909835,0.99192312,0.090546729,469644,929247,351545,1192997,1126319,1760152,999389,1210286,7999318,1809423
2_10_3.png,33.71798873,2.066673877,0.626451714,0.19948638,0.994232267,0.039794816,513461,1038547,383012,1379946,1306702,2071351,1130483,1370533,6608685,2045600
1_20_1.png,27.02093215,1.525846455,0.727664756,0.403797518,0.994390556,0.163052435,361064,750735,280112,1032735,974965,1578931,836973,1019346,9539623,1473836
2_5_7.png,37.47166675,1.913681472,0.687939085,0.284895148,0.992372966,0.081165245,404175,880049,294498,1232013,1096359,1937958,958121,1226929,8105922,1712296
3_20_10.png,21.59869854,1.696926278,0.645782937,0.249940665,0.993592267,0.062470336,508103,1003742,392858,1286516,1175524,1871984,1095490,1297061,7240129,1976913
6_15_7.png,16.89429159,1.35415572,0.703922171,0.312874623,0.990519198,0.09789053,420658,884652,296430,1159661,948233,1785023,937642,1203525,8473251,1739245
0_20_5.png,27.92815616,1.800941838,0.677945713,0.358171839,0.995654206,0.128287067,452916,863278,359750,1109475,1140688,1590486,943676,1086815,8613398,1687838
4_10_9.png,20.40238951,1.437777519,0.711853852,0.34795474,0.994421306,0.121072501,398406,837321,295795,1112908,944401,1694332,915284,1131312,8863078,1655483
5_5_5.png,39.6073005,2.553369622,0.536939495,0.070249306,0.990673129,0.004934965,657487,1311538,477007,1690837,1520985,2521913,1401371,1702546,3993660,2570976
3_20_8.png,24.11113964,1.630212219,0.690834319,0.318756198,0.993411437,0.101605513,412243,863099,319898,1186420,1087879,1783021,947499,1164039,8389465,1694757
0_20_8.png,30.65326723,1.778831799,0.698007003,0.374131286,0.99439049,0.139974219,404508,807812,321954,1093145,1104344,1614042,886685,1057682,8983435,1574713
4_10_3.png,28.36948841,1.88530081,0.650441098,0.281883467,0.994823101,0.079458289,491719,955962,380383,1228841,1218814,1789934,1036267,1224964,7649672,1871764
4_15_9.png,20.6862329,1.770014526,0.619328694,0.179233114,0.992359098,0.032124509,538703,1083326,408117,1412142,1256008,2106626,1184210,1427661,6294267,2137260
6_20_3.png,9.851556952,1.067875861,0.734026011,0.366674917,0.990843875,0.134450495,379842,807709,268614,1067927,858255,1620094,851183,1111576,9277564,1605556
4_5_4.png,25.73753116,1.607364334,0.696228256,0.340342017,0.99462503,0.115832688,442488,888471,317919,1097357,994888,1624455,942686,1151143,8633552,1755361
0_10_5.png,33.64721758,2.212932586,0.592913998,0.172102134,0.993955644,0.029619144,589337,1126130,445101,1412212,1374554,2049074,1209256,1429473,5997140,2216043
2_10_10.png,35.23205823,1.919013732,0.675533216,0.280064259,0.991678609,0.078435989,451245,940541,321772,1220317,1060523,1854898,1007972,1254186,7895581,1841285
2_20_8.png,31.35866002,1.805616952,0.679475204,0.3068864,0.993012179,0.094179263,443464,905783,332370,1189178,1092950,1779012,976754,1197573,8148778,1782458
6_15_6.png,19.45649883,1.504530415,0.690541676,0.305529432,0.988322501,0.093348234,432522,896763,317052,1183005,1029780,1783131,963930,1204576,8281025,1756536
3_10_1.png,29.51153844,1.880569989,0.644571258,0.229790612,0.994496773,0.052803725,500106,1014350,374020,1317736,1193202,1967493,1096622,1332374,7048060,2004357
7_15_1.png,13.74868083,1.440988879,0.64525249,0.17790147,0.988265895,0.031648933,507525,1058418,363067,1402587,1131063,2139063,1119642,1446556,6576117,2104282
7_15_10.png,14.82068703,1.322118109,0.693183552,0.258593983,0.986188218,0.066870848,427331,934572,298520,1267229,965330,1967820,996276,1302434,7835532,1853276
7_5_3.png,32.90269628,1.890320469,0.672431605,0.293002193,0.99368097,0.085850285,445902,902896,339282,1212098,1130282,1838579,984201,1214505,8013377,1767198
