Filename,Weight,%_Weight_Loss,Mean_RGB_R,Mean_RGB_G,Mean_RGB_B,Std_RGB_R,Std_RGB_G,Std_RGB_B,Mean_LAB_L,Mean_LAB_A,Mean_LAB_B,Std_LAB_L,Std_LAB_A,Std_LAB_B,Mean_HSV_H,Mean_HSV_S,Mean_HSV_V,Std_HSV_H,Std_HSV_S,Std_HSV_V,Mean_GRAY_Gray,Std_GRAY_Gray,GLCM_contrast,GLCM_dissimilarity,GLCM_homogeneity,GLCM_energy,GLCM_correlation,GLCM_ASM,LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,Day,Temp,Rep,Yellow,Cyan,Magenta,Brightness,Chroma
0_15_9.png,119.7,24.66960352,195.34955009771227,207.1119549066803,202.6517166881813,70.81336885263552,50.67408023962578,58.38092557337093,209.40163432748847,124.22923950265348,133.86351970381526,50.62816923569898,7.580838373531803,12.00465557976668,53.0757708848788,26.78037664049053,207.9195545014881,55.61210208476022,49.653082447192766,50.8099413835204,204.42448292052137,55.08002166994745,27.51256792,1.874826943,0.657171504,0.307909365,0.995488903,0.094808177,474727,912325,375405,1198682,1229357,1754858,1000677,1167030,7944740,1790519,0,15,9,99.90489415810563,107.20706074857466,398.00126678589356,201.70440723085798,11.762404808968029
0_20_1.png,121.2,23.72561359,201.16681278686173,211.82226416828027,208.13394930167095,67.40354176751642,47.90216785021097,54.73492461941845,214.0676493922117,124.77435019094234,133.29056673121056,47.68851799899706,7.154511043172855,12.08490395113623,51.16683710287579,23.471261833046476,212.56023799438827,57.29063386011671,48.059280750604216,47.97544821151904,209.49945401023737,51.93172153259318,28.39094264,1.707159558,0.691452576,0.346847359,0.994767304,0.120303091,426588,850683,329773,1117999,1088647,1659453,931698,1119895,8647694,1675890,0,20,1,102.42756382673551,109.39470034154473,409.3007620885327,207.04100875227095,10.655451381418544
0_20_10.png,125.8,20.83071114,186.6720539524168,199.8698763805221,195.2120111584732,67.28138754333253,45.76625197064241,53.569556187281336,202.8791728857394,123.95684182040662,134.5607239224756,46.17583992551107,7.984967707061801,12.987799096055518,65.18365392373063,28.929287854543173,200.90078774921116,57.16184998996956,50.970078723346354,46.08707833423196,196.966861923139,50.28345737352109,33.31830503,2.264852633,0.586465566,0.156995747,0.993436181,0.024647665,599001,1145282,450096,1438869,1378510,2092008,1221266,1456470,5819292,2247526,0,20,10,95.66495958723287,104.20491679328923,381.88406511089,193.91798049713736,13.197822428105297
0_20_2.png,117.7,25.92825677,187.622271619962,198.7621947611876,195.2147247472031,57.74521709127245,35.59066919936229,42.71808511127587,202.62824232196644,124.79063670978556,133.5185870154726,36.62719101205396,7.437707081522848,12.873129545082776,73.56829281411359,24.96427781438253,200.008258648433,54.07162670992246,50.78008496125822,36.10202729438989,196.4181235544858,39.96439065214231,33.72625657,2.288278756,0.552930529,0.077610155,0.989457392,0.006023336,655703,1333493,454883,1659563,1385773,2474952,1404943,1736838,4105147,2637025,0,20,2,95.58487081697325,103.17732394421434,382.83699636716506,193.86639704278423,11.139923141225609
0_20_3.png,114.8,27.75330396,192.76818748207117,205.4859108308233,201.3796475522626,64.81548814036204,41.70164130959834,49.21645710367908,208.40200198113885,124.33994667285212,134.2743524880773,42.08944106598928,7.926679697034691,13.581052505669255,59.26622516853127,26.901571016207686,206.42906660122637,56.47439059288742,53.11949279252541,41.90592752457026,202.7997582965792,46.29798105578759,33.37983377,2.103590987,0.612076398,0.183388833,0.992251719,0.033631464,556639,1104370,407488,1397105,1287600,2063084,1173676,1417862,6267688,2172808,0,20,3,98.43722538031594,107.04868545050736,394.14783503433375,199.8779152883857,12.717723348752116
0_20_4.png,132.7,16.48835746,196.4483272935492,210.11280787211345,205.36286877420395,74.0509762984565,50.47074223410954,58.65537667270269,212.0402340948616,123.9159657043352,134.76396568416524,50.569515869112685,8.15771569277492,13.774496643076516,45.28234702201664,29.952548531178284,210.71005091795757,53.91940918104694,57.25851023173532,50.54678987301494,207.1282882086381,55.380492996064746,32.54949047,1.896973633,0.676678899,0.360460918,0.99472429,0.129932074,443552,854267,361552,1115039,1175688,1600511,938464,1079970,8617268,1662009,0,20,4,100.59913319572937,109.51367467638411,401.81119606775314,203.97466797995557,13.664480578564252
0_20_5.png,129.2,18.69100063,197.63762544598035,209.1521779640885,204.96656839411216,72.37631332056615,52.2815443680636,59.52331688780798,211.2420631185456,124.40548768735655,133.7470580984653,52.17639228085439,7.3633681196553455,12.262759959173898,50.37738437006957,26.771953662865748,209.88857315422405,55.24777561809316,51.62319870215048,52.38797213100764,206.5764447298121,56.531852008036616,27.92815616,1.800941838,0.677945713,0.358171839,0.995654206,0.128287067,452916,863278,359750,1109475,1140688,1590486,943676,1086815,8613398,1687838,0,20,5,100.91161750797836,108.24056045611016,402.60419384009253,203.91879060139368,11.514552518108161
0_20_6.png,119.1,25.0471995,196.97783225536077,207.9135311334624,204.06344782029905,67.70001447197349,47.64268678036423,54.874822049964216,210.46680057282703,124.64448261797187,133.45973128003084,47.63672897553577,7.34653062306404,12.029953097451918,52.93861892884036,24.85954890992541,208.73161076224545,56.39265560659663,49.73497235157437,47.76842971154292,205.5080126869084,51.886116852472014,31.22586753,1.954177016,0.655566499,0.276293122,0.994230589,0.076337889,478068,945848,365824,1242436,1177633,1856005,1028716,1245468,7652980,1855342,0,20,6,100.41395778426205,107.49957334920033,401.0412800756598,202.9849370697074,10.935698878101647
0_20_7.png,117.7,25.92825677,204.30958118187036,216.793349850294,212.7754646375681,69.14205308600249,45.55388733668353,53.13552672839613,218.58328061128444,124.44283148217872,134.14473014827166,45.585296603660666,7.83369707383041,13.662870991392667,42.75009362225688,25.87137943515132,217.3837533168388,53.6802364341232,54.07138656182466,45.588446009873984,214.16300497749927,50.26966854478791,29.90410214,1.755679271,0.701634526,0.385465962,0.994120823,0.148584008,408385,805681,317397,1063816,1066799,1561436,876311,1045324,9131574,1571597,0,20,7,104.16373319729813,112.62961665299586,417.08504581943845,211.29279855657748,12.483768668423636
0_20_8.png,124.1,21.90056639,202.0390180700481,214.46151845103628,210.37550402502868,70.54383249606681,47.42372706211516,55.03035046370903,216.3541501945281,124.39491862539444,134.1532446751291,47.462090124889805,7.795483516399781,13.454420826105492,44.59984104946572,26.734030765920828,215.07045044015348,54.47591170335486,54.764502316774895,47.4785819507575,211.81687805911145,52.11102468489064,30.65326723,1.778831799,0.698007003,0.374131286,0.99439049,0.139974219,404508,807812,321954,1093145,1104344,1614042,886685,1057682,8983435,1574713,0,20,8,103.06251624802785,111.39900220300842,412.4145220950768,208.95868018203768,12.422500380988197
0_20_9.png,126.5,20.3901825,198.17702416810096,212.7452614587816,208.0090186079138,71.96717946978475,47.19530228943713,55.39167661355535,214.5836766149419,123.82165806081468,135.17312705061318,47.315409871888,8.339721444619151,14.310561965069502,44.848355811639415,29.55694687231067,213.33933356192628,54.72509535198006,56.022829408809805,47.26778948007969,209.66680113310383,52.21950372387582,36.62615076,2.035598055,0.671314043,0.353470513,0.993324723,0.124941404,452632,859024,355926,1122982,1194111,1635175,932122,1084947,8547063,1664338,0,20,9,101.45663350948439,111.28862794929722,406.18604277601474,206.3104347449321,14.568237290680656
0_5_1.png,158.9,0.0,195.55256595578743,206.3612712008749,202.0310167567592,74.08719399303531,55.76186886870536,63.18479061941861,208.44228947038152,124.3887670100043,133.45880082831326,55.78484631604532,7.205788530426273,10.99518074365376,48.60322243213927,26.94252798022447,207.0038617640204,56.31637934801569,50.146708119872045,55.87093321679684,203.83288427146084,59.92822460309116,37.42640116,2.075715653,0.666462851,0.353684641,0.994815859,0.125092825,464094,865082,372399,1115810,1214305,1581472,939585,1089106,8523025,1683442,0,5,1,99.94141019995158,106.41986100092333,397.5835827125466,201.31495130447385,10.80870524508748
0_5_10.png,138.9,12.58653241,197.03140771792528,210.77951062060745,206.34820414470383,72.68671044245332,49.23392071635932,56.9537503070531,212.7652049604669,124.04010836874284,134.80218216616467,49.30920709416191,8.101177899905352,13.876464394708298,45.12058765194708,29.42517547870052,211.47264919051204,54.07374974465829,56.509401281417375,49.310633664298216,207.87862353431584,53.959537268773765,43.98174653,2.28826553,0.655749125,0.344825363,0.992491256,0.118904531,483545,890743,376742,1118106,1243357,1601504,952460,1112898,8357147,1711818,0,5,10,100.73135709691444,110.048153523693,403.3796118626291,204.71970749441218,13.748102902682177
0_5_2.png,153.9,3.146633103,179.94035987700804,190.14014159315835,186.3438033943811,60.86472742658791,42.94336317273144,50.157633259534,194.2314204922368,124.67903337681082,133.18090274042598,44.07812062741716,7.102467880722847,10.819255482608442,82.19485312903399,26.102711123511902,191.5378287144112,56.365535430553614,46.395805791865946,43.58992322757077,187.84021370078528,46.94654563501096,39.82457134,2.575518218,0.529015057,0.065299229,0.990970402,0.004263989,677273,1328065,498948,1695277,1539085,2480824,1416972,1708815,3900192,2602869,0,5,2,91.86834903789264,98.27179255526569,366.28416327138916,185.4747682881825,10.199781716150312
0_5_3.png,168.6,-6.104468219,192.54353871961055,205.08468281608577,200.1860043970525,75.30974576504863,55.52614121926746,63.26748972482501,207.1015985818273,123.90217785203312,134.27723460807516,55.53187411691925,7.599235029395984,11.895209130071118,49.77867367909136,29.42178978189544,205.74456968498995,55.02485568527204,51.41260567067716,55.67411141033651,202.18462443524095,59.92260697513999,39.12988998,2.174187507,0.658918191,0.33991756,0.994578828,0.115543948,461431,864861,375939,1155258,1281925,1667030,951492,1099259,8318600,1672525,0,5,3,98.7211085693219,106.36357424676386,392.7295431166631,199.2714086442496,12.541144096475222
0_5_4.png,110.7,30.33354311,185.77701413914588,195.4625754132602,191.90076954021444,58.796215796580334,40.20240301109766,47.39568128238189,199.40793312759968,124.90544449001362,132.87414664237306,41.2401446343806,7.067376884307837,11.04085979643848,76.49016983111015,23.881440157953243,196.75571857743475,55.5946489509924,46.19714402727743,40.76282849624172,193.28638628173408,44.26477323940925,37.10768019,2.435517579,0.539074596,0.074644567,0.990542098,0.005571811,691677,1353240,479717,1641208,1432835,2425160,1409957,1734866,4004513,2675147,0,5,4,94.66941000609582,100.7931654071644,377.67778367936035,191.04678636420684,9.68556127411432
0_5_5.png,166.5,-4.782882316,190.1454214738418,201.36995913340863,196.73097479202525,73.85476640825257,56.043060037489234,63.359484204266295,203.74161147939972,124.1428830276463,133.6664033365605,56.0384324081521,7.138454143816647,10.81482506916475,58.07530294167742,28.06742533751076,202.2452405604561,56.11336301134038,47.39340180641753,56.26592048593927,198.68781224227263,60.11035791698176,35.44044858,2.11308261,0.644058105,0.304882776,0.995118468,0.092953507,488095,920565,396681,1212086,1321108,1745907,1012796,1159641,7798219,1793222,0,5,5,97.3922029076126,103.97775622579604,386.876396265867,196.08211846642521,11.224537659566835
0_5_6.png,145.9,8.181246067,192.28070720381527,204.4379463725437,200.0262328331182,71.10785004700698,51.0238439725907,58.35911997299741,206.89945922081185,124.20119613498638,134.0732824153758,51.08240276170576,7.513354892642846,12.259326578898582,54.2375040900208,27.832183589267785,205.2182915254769,56.63356070317211,51.101321921452126,51.18881941080348,201.72736907451232,55.29445580421855,35.00334468,2.058587501,0.642790719,0.281054192,0.994304318,0.078991459,508301,972657,389409,1223233,1248240,1773189,1050274,1232706,7542447,1907864,0,5,6,98.34621037162039,106.09173600092333,392.3069400369335,198.9149621364924,12.157239168728438
0_5_7.png,141.6,10.88735053,196.3382411341796,209.3763515557767,204.95105746647303,73.68195326131796,50.84091423701335,58.531180240163856,211.43483078519435,124.15800882099828,134.44060567044966,50.96337973080629,8.022396554068347,13.71903772680781,47.94002976190476,29.26064968579676,210.0446707029009,55.33916614433289,57.82495482250168,50.931679039392186,206.560628843499,55.48272841094966,41.97038631,2.157059803,0.663200745,0.345712715,0.993221657,0.119517281,475566,893370,368067,1114725,1208194,1596299,959183,1112460,8386972,1733484,0,5,7,100.38176761174164,108.99458394403507,401.2892986006526,203.5552167188098,13.038110421597082
0_5_8.png,147.7,7.04845815,196.4410603350904,211.9978386761331,207.13408208727768,71.96319032004867,44.76322460348232,53.34184337439206,213.97091328483577,123.68919203600116,135.6004674949799,45.08063102383565,8.734789041546065,15.35224258616955,45.65203184389343,31.12626017462708,212.63357940691336,54.31298259454325,60.091670174707694,44.84541533452841,208.7666411180436,50.14943111644685,38.4304059,2.126251412,0.661101509,0.31503328,0.992406519,0.099245967,471682,910816,363122,1177713,1176861,1720434,977137,1173906,8117656,1758993,0,5,8,100.65240846197291,111.34543021416019,403.5751424223681,205.19099369950038,15.556778341042701
0_5_9.png,138.0,13.15292637,194.71414990318416,208.42362250340648,203.83685170368972,69.11067583069229,45.43950657814198,53.3192134961148,210.78332957947865,124.0060954756526,134.73628784109653,45.68268300488933,8.215600649002871,13.987392870563989,51.02331513554217,28.61301629509108,209.159403910284,55.03835968828356,55.1764847806973,45.55795174486138,205.48307958396083,50.20901322526683,31.18887414,1.976123189,0.648784236,0.269714324,0.993848637,0.072745816,488879,963792,371056,1256889,1202614,1856805,1050105,1257644,7514570,1885966,0,5,9,99.65046035145048,108.77316215195602,398.5510016068739,202.3248747034268,13.709472600222313
1_10_1.png,134.7,15.22970422,198.8948918441624,207.76277716894364,204.12977215782772,67.91818170718263,51.74734756491185,58.21607875071718,210.1953240977302,124.97162069035068,132.46789507359796,51.647745635871615,6.485915768004007,9.94424614205049,55.93018138401822,22.36339134439544,208.5902230013805,56.59220299566575,43.60043906673194,51.90228131080153,205.65271028309667,55.378676772860295,29.06713364,1.802805226,0.674184055,0.305618983,0.995284662,0.093402963,445099,894550,342441,1201111,1151801,1804192,980074,1180813,8085766,1762473,1,10,1,101.26394842763916,106.49882874130448,403.0246640019901,203.5958137236446,8.867885324781241
1_10_10.png,121.8,23.34801762,203.154829754285,214.8383827161324,211.1342226607322,64.92755710030904,42.37346334385054,49.5396418318608,217.05551222748136,124.6993085063468,133.73362691838784,42.44918063358868,7.592355884514259,13.306770488540211,50.11854701170754,24.083660591024813,215.5614787834373,56.2536486476984,51.770008976895255,42.44774189265666,212.39626816417456,46.81202517178766,36.62772654,1.973054118,0.676283541,0.297670319,0.991692748,0.088607619,446761,917750,325291,1202838,1082618,1823014,979356,1210896,8075230,1784566,1,10,10,103.4294949048426,111.40888781128982,414.2890524150172,209.70914504371652,11.683552961847397
1_10_2.png,117.0,26.3687854,197.27460539703455,204.97724614977767,202.02332471627585,61.933029832304975,46.80118224519883,52.746967951557,208.10712123045755,125.43389338604418,131.90946649320497,46.699349801867335,6.132697863470766,9.444619423668664,66.20738926688898,19.85439352275172,206.0604077022375,58.93652772449308,40.45515068093116,47.0226401037896,203.20738192726265,50.14695274802196,30.82914619,1.999093581,0.631966529,0.210375153,0.993897348,0.044257705,528608,1050414,380037,1334199,1209870,2007234,1113314,1366889,6791272,2066483,1,10,2,100.11426341526817,104.86298273450949,399.2979301133104,201.42505875436268,7.702640752743122
1_10_3.png,143.5,9.691629956,193.94440557990893,206.4288119554109,201.6637646568417,73.73964586867564,54.02606793554368,61.68261330722736,208.45746131848824,123.97076212214932,134.23976979345954,54.00046985449819,7.561504881074597,11.84005320340317,49.24780674035427,28.543835890436743,207.11123915304077,55.32195365702523,50.06678710803285,54.16584799671459,203.57518096941337,58.38362484160455,32.37498588,1.989400712,0.660898186,0.340796608,0.995275786,0.116142328,468266,875336,376870,1140508,1261858,1642991,955715,1100393,8322675,1703708,1,10,3,99.35472643923907,107.07408551617185,395.60817023675065,200.67899406405385,12.484406375501976
