Label,R_Mean,R_Std,G_Mean,G_Std,B_Mean,B_Std,H_Mean,H_Std,S_Mean,S_Std,V_Mean,V_Std,L_Mean,L_Std,A_Mean,A_Std,B_Lab_Mean,B_Lab_Std
2_5_5_2,184.97982084588355,51.27195456983033,188.63301890598106,44.446716711082395,179.0229925281483,60.987482314391556,92.73523816247132,52.823349665897396,25.6399247660284,42.189670529156324,190.34878117380237,45.31429698254267,192.80127586237808,45.38719323214046,124.76579162632675,6.809142833235751,132.92377075265347,10.24857724971486
2_5_6_1,189.3872199736446,46.865163510176934,192.90769596242112,40.30348197063623,182.35787984527397,58.9047164449705,92.58954433806656,52.900079396994485,25.45733536825875,44.502131228915175,194.59862452040304,41.095370488037595,196.9959662309954,41.10800904504618,124.74966629912508,7.094198294221233,133.33810756418532,11.591895806049624
2_5_6_2,199.75338709749713,39.13233654004557,202.22478653453098,33.3854696475085,195.05116537578888,49.268808828908895,86.67228209713856,55.647236146039155,17.323050460771658,36.50539635686892,203.71504612198797,33.92168637392482,206.29326031805795,33.901078359109064,125.76272780855565,6.056847536333294,131.59903845291882,9.7186438060945
2_5_7_1,188.45448983433735,49.56384983756061,193.1916213962995,41.3173083537767,178.12445877259037,66.3291590289257,71.21802724290018,56.340529156316514,33.74293513339071,61.245500072324525,194.35859655138412,41.83394073506856,196.7963524858362,42.69378842310583,123.73905700928715,8.64185165592815,135.45576592082617,14.729892551388124
2_5_7_2,199.23984890454676,40.17490644378974,201.01829214178142,35.2192332787702,195.08793847264056,49.37831958095542,86.17490777843517,58.19459978814873,15.69829855134825,35.97881652593362,202.51900683089502,35.73257398678427,205.29623337098394,35.735187969443444,126.23939541648738,5.550413998986324,131.03172410624643,9.261158850657026
2_5_8_1,196.54903497920253,42.45205789649634,200.48274829227626,34.396775407513765,186.93503960036574,59.996029584922475,72.13527928679002,58.54004750969789,27.73137158007028,55.162679025286636,201.68452380952382,34.85809016139186,204.10824615425992,35.543774808092095,124.3469826852051,8.338862290099376,134.66054048784423,14.532198565303005
2_5_8_2,189.70798685814688,45.88791032962123,194.40586217638412,37.948620498571124,179.3484636088999,62.9696973920359,72.76591331845238,55.88668462518798,31.983919270833333,57.54512969342651,195.5733508812034,38.47354665638527,198.07999632458404,39.265720176044205,123.76309210054504,8.50360703753574,135.43109715648308,14.696195652087145
2_5_9_1,192.20446025172117,43.63924676027813,196.19588689579749,36.340862229170675,184.0330135273236,58.213966863976665,75.08026772267642,56.34705788908649,26.333356192627654,50.86756350069281,197.4066475724326,36.83315148605124,200.0812151507817,37.43166598600822,124.45909318075876,7.820743489351184,134.00330742613312,13.184160579599148
2_5_9_2,196.00726981587064,43.04881083663556,199.13139679252726,36.42993071900409,189.49481430185025,55.96356247641873,70.45223247902324,56.69873163867684,22.390971587241825,47.692210358433314,200.30417507081899,36.84094965932221,203.07057583010615,37.42896386847349,125.18092840110442,7.031280979819567,132.8005059299699,11.728401080940113
2_5_10_1,182.55601333907057,53.02117795428163,187.48290416128802,45.49913072498594,172.8075117434022,67.69363581689883,74.83920021604274,54.014764744101186,34.58012462797619,57.84633521800609,188.71186991268647,46.133243859263075,191.19612411700373,46.75156613640403,123.61513027556656,8.224308462184,135.342424945317,13.783202200639153
2_5_10_2,201.93629663744264,36.39851189297125,204.5406959310456,30.2565368966188,196.12166220686316,49.60849320808333,74.58714276749856,56.92795778592458,18.42525010757315,42.361456009981815,205.81096629822864,30.649338668397373,208.46310554718875,30.966952762401167,125.60573230421687,6.654576420730266,132.1583177576377,11.370476414427461
2_10_1_1,195.61588743366323,42.851220943932354,198.20085610298338,37.053035578950514,191.1843696213425,52.33728294448191,95.76277498386403,51.98079025777889,18.80977548587206,36.69941163684772,199.93427090056656,37.759625681897845,202.40415949512337,37.67359961592885,125.67373859276391,6.06432968134178,131.5797913753227,9.395125265084953
2_10_1_2,185.85724628424413,52.45302729233595,189.2511546184739,45.969666289722134,180.14137375394435,62.060228862239825,79.51206163941481,55.70195277621441,24.942916644255593,45.100272484951425,190.62386633587923,46.59519173540834,193.36891248027825,46.89896609292816,124.97721813593661,6.596247809141932,132.68011880109725,9.971796442344578
2_10_2_1,192.43842053481785,47.28572873936276,195.47606822378802,41.24763431556701,187.89013307695066,56.62300506945598,84.62163632207401,53.795179146749604,20.701669400817558,40.406393583872116,196.89565841490963,41.83531413891542,199.56496364923981,42.04525927279358,125.41665613346242,6.15480509208259,131.85092815458262,9.528053422260854
2_10_2_2,194.07313046830177,44.39768309571881,196.53640958924987,38.3760834565845,189.2490218687249,53.703020437891034,89.11916964733936,57.11837458427684,19.332922538367757,38.32611977820344,198.11454792383822,39.001037926399704,200.8117441865677,39.0908278530993,125.68579205213712,6.093018777912412,131.74553817950374,9.342351578358901
2_10_3_1,183.10312993043604,52.72523555799392,187.50389280335628,45.42030595173403,175.73795147106281,63.82631127183947,78.10938620553644,55.82151453175195,29.23981102983362,49.082213576079695,188.78752341957116,46.057574385184765,191.4363648791595,46.58045508163557,124.19266306296615,7.451651822842831,133.9418452829174,11.453279671429325
2_10_3_2,188.2573600204389,49.48222163423408,192.34132971618618,42.244526732907495,181.25362532720166,61.03999336713876,75.1144961542599,55.303846578438645,26.410400978915664,47.22336633548749,193.59175182874355,42.80786212748691,196.23786440404476,43.20550955529853,124.47219178051492,7.354139770586511,133.55557307354417,11.45486488273348
2_10_4_1,193.64103299358146,45.654506838363844,196.12166265508463,40.02765351990487,189.54838965235945,54.2955471697408,83.54188427818417,55.596361694005104,18.5277375125502,38.109329423289765,197.56967300003586,40.597526754599876,200.37149053804504,40.76304669997218,125.79571197737378,5.806916987688942,131.36772110764488,8.895308428546418
2_10_4_2,194.15710352571,44.67473370347205,197.13242366788583,38.526589690448084,188.6307539309022,55.0367510097138,79.6475309721027,56.246385641390845,20.61092763912794,40.539508354357515,198.48904815691338,39.06070421232288,201.20749123727052,39.169074027210705,125.32999419553214,6.491224469605005,132.2834364242685,10.231594866994673
2_10_5_1,189.6645372785786,47.79796705460339,193.15312858577167,40.87793759139789,183.17348310653327,59.331910412718685,79.43472494890275,55.996636548879664,24.570748955644007,46.47835384767061,194.5196703107071,41.487567991660484,197.22998545521372,41.775337783584774,124.87765302280552,7.036483957383558,133.03800548174843,11.136291881538716
2_10_5_2,187.5321194375717,49.50894948226314,191.5088983164802,42.418540992352966,181.14566726728341,60.396607555722994,85.63263836596386,54.41092189802,25.435202640920828,44.12376386936005,192.94831177388124,43.122166837552925,195.51541388769363,43.260304963726725,124.58940931135255,7.128296873601753,133.22139719592656,10.870774083565866
2_10_6_1,201.18596540178572,38.40364773953478,203.33779246450086,32.730450782347205,196.27282982375934,49.437927846461946,82.67237566336776,58.721256208293866,17.002178132171544,38.79807656713831,204.75179288582905,33.19621798845908,207.41855076556226,33.28474096177406,125.93999368007745,6.098931087890419,131.5702406725115,10.082559827568243
2_10_6_2,197.60448748117471,41.801362601701776,200.2060644363167,35.78431486483133,191.19490988507602,53.67203209585202,78.13642886277252,59.82536714402371,20.62399744065548,43.96220615102058,201.53390010936604,36.244769122698195,204.2173463945066,36.56587907742986,125.4704741958907,6.688810572975745,132.52712423354131,11.347845907267066
2_10_7_1,197.30749829675847,42.20807443607876,199.9993760757315,36.173416154714054,191.91161834839357,52.88371671261188,76.10002778973035,58.025406359503805,19.382345117075445,41.203893458966355,201.2793851746271,36.63371897308808,204.03378614906055,36.90663102655753,125.54658645743689,6.395450478669928,132.06680987342227,10.259339983965852
2_10_7_2,191.00633942018072,49.12956098488386,194.37516259233362,42.07062752311268,184.73099171238525,60.37193658759413,81.75831966257888,58.002815105650406,24.83421655371486,47.761226009575935,195.75546068201376,42.6541202597044,198.3325861481641,43.18585088071383,124.97274847156483,7.075194895329948,132.91333492451952,10.968844782997298
2_10_8_1,198.83131510416666,39.9801544583877,201.4524700363956,33.702638469785036,192.0741896156053,53.332928364275716,76.49569147124211,58.95504041301137,21.015587461452956,45.78455146822734,202.7996062374498,34.14742948611784,205.44158565063827,34.52862725347182,125.42693990246701,6.903263573233631,132.69202938988096,11.881753366991186
2_10_8_2,193.84210850096815,46.76085898433574,196.96179293065117,39.96886837470985,187.5991748242972,58.31882477096088,74.8608043782272,58.274093527105414,23.037615865246703,47.08347784692478,198.21069310725045,40.44660009319123,200.9148273899168,40.931111792620825,125.16645320119765,6.955113872097505,132.7312679288583,11.156990852058577
2_10_9_1,196.08351351835915,41.66379763104056,199.3818608137909,34.64832870662037,188.24932934864458,56.54322493596133,73.6624620132315,58.75725391590974,24.250981380880667,50.58084765803301,200.6053726064974,35.06725978177984,203.29223153775817,35.67524779279026,124.92202862790448,7.556891790711548,133.52321193255165,13.01367781463507
2_10_9_2,196.56995694832904,43.68000755630129,199.5668135712493,36.74635193975039,190.95945624013913,55.07643400626731,84.05501134000288,57.26435009921557,20.977554750251006,42.97422146891712,201.01863122131383,37.29481035479007,203.54795689454247,37.52238907150875,125.31556112844234,6.854380283445503,132.34750329442772,10.674681223031243
2_10_10_1,195.11092595829749,42.66352478172237,198.82928611768503,35.354795180856044,185.25252606407776,59.909992363979974,67.84883484832186,56.90386066008091,28.09253778506885,55.8644378676159,199.9895806440046,35.76366463109599,202.57437562751005,36.424427258797394,124.4338685097533,8.078042551526982,134.67746981228487,14.5128749893984
2_10_10_2,197.90648105816123,40.99693068478824,200.56127803625216,34.797172163800106,191.58165866591366,53.08041684204701,79.8094748413296,58.31001570435138,20.607243146693918,43.515145479466234,201.94829350885686,35.291870274584575,204.58654977051063,35.543068688882215,125.43723140329175,6.7233170271899345,132.5103198508319,11.241659817995284
2_15_1_1,192.43747938181298,43.545265300041855,196.589512178177,35.60462063074021,183.5271412659567,58.63632370416092,80.77754466526822,57.62173535086861,27.31267783186317,49.16941807098803,197.9728585099326,36.240501432703525,200.41020353736374,36.630146271546835,124.22420888912794,7.996162512738158,134.47558302406054,13.277680144055841
2_15_1_2,187.2468286090792,46.05603529679054,192.37419387370912,38.130905366908735,176.66131972084767,62.69135912533391,78.6931367209911,53.46418902858087,32.64864132870769,54.35997444070352,193.64528179683018,38.77558717712929,196.0744614619191,39.21010340123851,123.44411070621773,8.514919341077086,135.74651821572002,14.57442554795981
2_15_2_1,199.0460102687536,38.85646391091435,201.61826692932445,32.781207958902435,193.25714106425704,51.381517831184176,80.3120905496988,56.965533685695206,19.27465587797619,42.323290125025615,203.00358633193488,33.25871695717163,205.70048710466867,33.391664139337216,125.58781767695784,6.565243441512108,132.1811209122203,11.086620436626951
2_15_2_2,213.81421243007745,55.82010820237435,216.8412053347318,49.515512274820786,209.20502030443203,64.73102806268513,52.29411395582329,60.14674425702659,18.461158137012337,39.319394404234856,217.59197481891854,49.57445309317839,218.7946775943058,49.13959572436014,125.43464684631383,6.150212090755362,131.84806368330464,9.331248087871172
2_15_3_1,216.46398607824153,53.260515254966975,219.8866591365462,46.49865006134772,210.6445108559237,64.66813768327917,46.34297267193775,56.86466892029342,19.963810711596388,42.18759091029442,220.54595950767356,46.52888480765731,221.57922045324153,46.11368213600281,125.07338909208262,6.669326214337725,132.5868443640634,10.677720179688068
2_15_3_2,220.49602494800632,49.30336775621064,223.281986651965,43.01881174274759,215.21722380593803,60.51330993803341,40.319149253263056,56.61343004165607,17.154097528506885,41.47023584806906,223.8386018403973,42.97574761944417,225.0023717638411,42.6175715158271,125.56200908544893,6.438197860166213,132.0024397814472,10.463608993616218
2_15_4_1,218.11626113830323,50.256272806983525,221.2608819205393,43.619568562789375,212.57145849021086,62.131553274726556,43.071176222748136,55.70645434628432,18.584250282379518,42.86938649553032,221.8329079711704,43.62672618319063,223.0537414165591,43.25561431766926,125.31491580159926,6.604964214108352,132.30053315942342,10.790602828595393
2_15_4_2,197.35697623081612,40.899673607422635,199.7615272473824,34.757150280882215,192.25847967763914,51.82164878317612,84.69914356085054,57.128683510582846,18.89338660445353,40.594334468683435,201.24587837958978,35.30415816934103,203.96155346833766,35.512825462315725,125.72969119782702,6.298963192265526,131.8189895743689,10.134844763693083
2_15_5_1,213.03448380575875,55.99165500842612,216.26068571159638,49.619327131198816,208.32863014558234,65.4216577139073,53.93173150190046,58.51898783671602,19.369216262370912,39.41365190822102,217.11759392480639,49.69015814798315,218.2166273352338,49.16800037332909,125.28219036861734,6.1943014824024045,131.99637142319278,9.376497038745875
2_15_5_2,190.08573288690476,48.08220745498669,193.2854831154977,41.50465814538803,184.55358946948508,58.49844822075713,86.30070639701664,55.02808707091335,23.161842795288297,43.75004107969561,194.78476842638412,42.15776691039918,197.433819205393,42.40753147266168,125.15445308017786,6.622340290276549,132.45847676419967,10.265286744273531
2_15_6_1,208.38558721493115,55.924626351766236,213.04351490784566,48.18649373834684,197.91392949028256,73.1014151168198,45.71980152753873,55.356596343722984,30.977914447970456,57.934312435995345,213.6363906518933,48.26662593226191,214.77437596367614,48.35149563471248,123.77614946392714,8.236933074269034,135.46393778237953,14.552676644308598
2_15_6_2,201.94853554844377,37.355809636749854,203.75697959247705,32.05506993704493,197.9640678786575,46.56532216207225,82.94512749659351,59.86799177970968,14.932197764271372,35.0809264213589,205.1930055041595,32.49148337461856,207.94433604955537,32.6531803454755,126.25398345614602,5.63407200649943,130.95867936029833,8.885519942584187
2_15_7_1,215.48721414676564,47.154743122627636,218.24640896173983,40.78639489841632,209.1847345856641,60.18506120266069,51.86432683860442,61.35947950811812,19.28730132583907,45.02245982788415,219.04152536485228,40.78591209611833,220.5208773710915,40.59883241968556,125.4326492353342,6.800197465794344,132.52088824046186,11.480890142669804
2_15_7_2,217.22433820101836,47.711137488997856,220.64845654941195,40.80948062648529,209.74527025512765,62.420105047092726,43.540142489601266,56.409282697029774,21.254187621019796,47.23434979669724,221.24515808770798,40.787809512268176,222.47952905371486,40.62536169551454,124.9184529412292,7.321942136685688,133.3493330464716,12.610177378992066
2_15_8_1,208.8082436890419,53.82008352089053,213.57881828653902,46.12764243181767,196.75702699189617,72.96431700184372,43.74173311549771,54.43011390399044,31.94063071482358,58.60334869638432,214.13821872310672,46.17462660446272,215.2925979587995,46.16687745143989,123.54618048085199,8.567420568196827,136.23488709301492,15.862433703783296
2_15_8_2,223.13431953259467,44.66504197940669,225.40507453922834,38.95576618014512,218.74434960825445,54.763639918511366,44.937125286861736,59.880583207944696,14.12614980009323,36.821463751723414,226.05547939525962,38.86648536868367,227.27142050344236,38.3976946421339,125.99162957634108,5.941553065056602,131.30855094485082,9.523864929038284
2_15_9_1,204.98145775064543,57.10568774331077,209.33438374031843,49.30083561123425,197.4857597801922,70.3071013197417,53.84347580052352,57.7503674653745,26.64389567197361,50.61968255996705,210.11352911646586,49.415521977154214,211.54075453600115,49.2252956135416,124.28011880109725,7.656501380552277,133.91752971708263,12.203792912894322
2_15_9_2,210.9729149858362,50.65980432759622,214.430407231605,43.594400253536755,204.0083673981641,64.0226811528096,56.995539075946645,60.36840081207136,22.387109150889273,47.10760096545934,215.2966925738669,43.681063991198286,216.72062457418963,43.5471102346735,124.91357774849398,7.2863934439122495,133.18438149921113,12.107377170400103
2_15_10_1,207.7241323553141,55.50348620347201,212.04806816551923,47.89027264024302,197.68830780712136,72.34295699783821,49.543214039192485,57.256725610797616,30.42259517982645,58.1896237691566,212.74142787668532,47.994464430315055,213.97304620266783,48.18525380881013,124.01740533562823,8.130843509575937,135.12359549806368,14.380982051441242
