Feature_Groups,RMSE,R2_Score,MSE
HSV + Yellow + Brightness + Chroma,4.472320660221796,0.16922383264105478,20.001652087846725
HSV + Cyan + Magenta + Brightness,4.186404557753389,0.27205167739833525,17.525983121178346
HSV + Cyan + Magenta + Chroma,4.385040984669526,0.2013334892367491,19.22858443723149
HSV + Cyan + Brightness + Chroma,4.580307786020024,0.12862020482314407,20.97921941467565
HSV + Magenta + Brightness + Chroma,4.277621675179277,0.23998370470345354,18.298047195963562
GLCM + LBP + Yellow + Cyan,4.429366749798786,0.18510539438087237,19.619289804223055
GLCM + LBP + Yellow + Magenta,4.1953585819725525,0.26893442613784413,17.601033631330747
GLCM + LBP + Yellow + Brightness,4.278742944255091,0.23958521483094752,18.307641183012727
GLCM + LBP + Yellow + Chroma,4.469072385785584,0.17043019023058115,19.972607989391246
GLCM + LBP + Cyan + Magenta,4.3873367374520225,0.20049699952614597,19.248723647796155
GLCM + LBP + Cyan + Brightness,4.425607120922492,0.18648816588509542,19.58599838875987
GLCM + LBP + Cyan + Chroma,4.454594051168081,0.17579655387046567,19.84340816070205
GLCM + LBP + Magenta + Brightness,4.402582387164959,0.194930925514323,19.382731675775112
GLCM + LBP + Magenta + Chroma,4.357694410050505,0.21126392782615178,18.989500571385417
GLCM + LBP + Brightness + Chroma,4.419962970805308,0.18856184973262136,19.536072663290085
GLCM + Yellow + Cyan + Magenta,4.679256660281057,0.09056451691073608,21.89544289278463
GLCM + Yellow + Cyan + Brightness,4.679256660280911,0.09056451691079248,21.895442892783272
GLCM + Yellow + Cyan + Chroma,4.799833754399883,0.04309119310857945,23.038404069876474
GLCM + Yellow + Magenta + Brightness,4.679256660280824,0.09056451691082645,21.895442892782455
GLCM + Yellow + Magenta + Chroma,4.648208011182587,0.10259337724717787,21.605837715221977
GLCM + Yellow + Brightness + Chroma,4.6662350530323575,0.09561909498905197,21.773749570147885
GLCM + Cyan + Magenta + Brightness,4.679256660280917,0.0905645169107907,21.895442892783315
GLCM + Cyan + Magenta + Chroma,4.729661196929307,0.07086627510469301,22.36969503773876
GLCM + Cyan + Brightness + Chroma,4.710945583161762,0.07820502595049195,22.19300828751132
GLCM + Magenta + Brightness + Chroma,4.728620116380089,0.07127526701690046,22.359848205034446
LBP + Yellow + Cyan + Magenta,4.255421187622167,0.24785207155406408,18.10860948406365
LBP + Yellow + Cyan + Brightness,4.255421187622653,0.24785207155389222,18.108609484067788
LBP + Yellow + Cyan + Chroma,4.3512734413039755,0.21358658655978247,18.93358056099734
LBP + Yellow + Magenta + Brightness,4.255421187622015,0.2478520715541176,18.10860948406236
LBP + Yellow + Magenta + Chroma,4.261913582095733,0.2455552525269431,18.163907381252088
LBP + Yellow + Brightness + Chroma,4.267632030973899,0.24352933249128017,18.21268315179441
LBP + Cyan + Magenta + Brightness,4.255421187621959,0.24785207155413735,18.108609484061883
LBP + Cyan + Magenta + Chroma,4.3377562790214,0.21846495919688347,18.816129536189585
LBP + Cyan + Brightness + Chroma,4.328357824185906,0.22184793601820063,18.734681454191346
LBP + Magenta + Brightness + Chroma,4.350941885098628,0.21370642748305813,18.930695287505603
Yellow + Cyan + Magenta + Brightness,4.928950903088885,-0.009083593080365437,24.29455700506073
Yellow + Cyan + Magenta + Chroma,4.9776962766664266,-0.029141160456595205,24.777460222738803
Yellow + Cyan + Brightness + Chroma,4.977696276666387,-0.029141160456578552,24.777460222738405
Yellow + Magenta + Brightness + Chroma,4.9776962766664665,-0.02914116045661186,24.777460222739204
Cyan + Magenta + Brightness + Chroma,4.977696276666381,-0.029141160456576776,24.77746022273836
RGB + LAB + HSV + GLCM + LBP,3.1324605261842575,0.5924420450348855,9.812308948102554
RGB + LAB + HSV + GLCM + Yellow,3.760317530104459,0.4126902655302277,14.139987927210901
RGB + LAB + HSV + GLCM + Cyan,3.7603175301044645,0.41269026553022603,14.139987927210939
RGB + LAB + HSV + GLCM + Magenta,3.7603175301055263,0.4126902655298943,14.139987927218927
RGB + LAB + HSV + GLCM + Brightness,3.7603175301056475,0.41269026552985644,14.139987927219838
RGB + LAB + HSV + GLCM + Chroma,3.757083728553016,0.41369998157618615,14.115678143357831
RGB + LAB + HSV + LBP + Yellow,3.2006623658246265,0.5745016432439862,10.244239580006095
RGB + LAB + HSV + LBP + Cyan,3.2006623661283227,0.574501643163239,10.244239581950154
RGB + LAB + HSV + LBP + Magenta,3.200662365846974,0.5745016432380444,10.244239580149149
RGB + LAB + HSV + LBP + Brightness,3.2006623659695688,0.5745016432054487,10.244239580933918
RGB + LAB + HSV + LBP + Chroma,3.1968341159169524,0.5755188951142054,10.219748364690522
RGB + LAB + HSV + Yellow + Cyan,3.915816194131382,0.36311245373076717,15.333616466221581
RGB + LAB + HSV + Yellow + Magenta,3.9158161941311227,0.36311245373085166,15.33361646621955
RGB + LAB + HSV + Yellow + Brightness,3.915816194130423,0.36311245373107925,15.333616466214067
RGB + LAB + HSV + Yellow + Chroma,3.903778795248748,0.3670220784520004,15.239488882233768
RGB + LAB + HSV + Cyan + Magenta,3.915816194130657,0.3631124537310032,15.3336164662159
RGB + LAB + HSV + Cyan + Brightness,3.9158161941320184,0.3631124537305602,15.333616466226564
RGB + LAB + HSV + Cyan + Chroma,3.903778795247261,0.3670220784524828,15.239488882222156
RGB + LAB + HSV + Magenta + Brightness,3.9158161941305867,0.36311245373102585,15.333616466215354
RGB + LAB + HSV + Magenta + Chroma,3.903778795246691,0.36702207845266754,15.239488882217707
RGB + LAB + HSV + Brightness + Chroma,3.903778795249196,0.3670220784518553,15.239488882237264
RGB + LAB + GLCM + LBP + Yellow,3.3983150368714483,0.5203268216965087,11.548545089826593
RGB + LAB + GLCM + LBP + Cyan,3.398315037555714,0.5203268215033401,11.548545094477292
RGB + LAB + GLCM + LBP + Magenta,3.398315037071986,0.5203268216398966,11.548545091189576
RGB + LAB + GLCM + LBP + Brightness,3.398315037204542,0.5203268216024761,11.548545092090507
RGB + LAB + GLCM + LBP + Chroma,3.4009581773503132,0.5195803713927852,11.566516524085964
RGB + LAB + GLCM + Yellow + Cyan,3.9725669256759972,0.34451824851374335,15.781287978974843
RGB + LAB + GLCM + Yellow + Magenta,3.9725669256752956,0.3445182485139747,15.78128797896927
RGB + LAB + GLCM + Yellow + Brightness,3.972566925676415,0.34451824851360535,15.781287978978165
RGB + LAB + GLCM + Yellow + Chroma,3.9824491026885696,0.34125303302144594,15.859900855504993
RGB + LAB + GLCM + Cyan + Magenta,3.972566925675957,0.3445182485137567,15.781287978974522
RGB + LAB + GLCM + Cyan + Brightness,3.9725669256758587,0.344518248513789,15.781287978973744
RGB + LAB + GLCM + Cyan + Chroma,3.9824491026884234,0.34125303302149435,15.859900855503827
RGB + LAB + GLCM + Magenta + Brightness,3.972566925676983,0.34451824851341784,15.781287978982679
RGB + LAB + GLCM + Magenta + Chroma,3.98244910268891,0.34125303302133325,15.859900855507707
RGB + LAB + GLCM + Brightness + Chroma,3.9824491026883706,0.3412530330215118,15.859900855503406
RGB + LAB + LBP + Yellow + Cyan,3.641101963086208,0.44933960475422696,13.257623505590237
RGB + LAB + LBP + Yellow + Magenta,3.6411019628487518,0.4493396048260502,13.257623503861032
RGB + LAB + LBP + Yellow + Brightness,3.641101962902271,0.449339604809862,13.257623504250773
RGB + LAB + LBP + Yellow + Chroma,3.647620245131423,0.4473662611728171,13.305133452692623
RGB + LAB + LBP + Cyan + Magenta,3.641101962427541,0.44933960495345326,13.25762350079369
RGB + LAB + LBP + Cyan + Brightness,3.6411019627025807,0.44933960487026237,13.257623502796585
RGB + LAB + LBP + Cyan + Chroma,3.6476202452751885,0.4473662611292546,13.305133453741425
RGB + LAB + LBP + Magenta + Brightness,3.6411019630306627,0.44933960477102763,13.257623505185746
RGB + LAB + LBP + Magenta + Chroma,3.647620244808951,0.44736626127052936,13.305133450340113
RGB + LAB + LBP + Brightness + Chroma,3.6476202443083343,0.4473662614222216,13.305133446687993
RGB + LAB + Yellow + Cyan + Magenta,4.0212651312467855,0.32834913763959794,16.17057325578123
RGB + LAB + Yellow + Cyan + Brightness,4.021265131246484,0.3283491376396984,16.17057325577881
RGB + LAB + Yellow + Cyan + Chroma,4.024488432802317,0.32727196373284484,16.19650714575965
RGB + LAB + Yellow + Magenta + Brightness,4.0212651312460785,0.3283491376398341,16.170573255775544
RGB + LAB + Yellow + Magenta + Chroma,4.0244884328019666,0.32727196373296197,16.19650714575683
RGB + LAB + Yellow + Brightness + Chroma,4.024488432801438,0.3272719637331387,16.196507145752577
RGB + LAB + Cyan + Magenta + Brightness,4.021265131246244,0.3283491376397789,16.170573255776873
RGB + LAB + Cyan + Magenta + Chroma,4.02448843280096,0.32727196373329825,16.196507145748733
RGB + LAB + Cyan + Brightness + Chroma,4.024488432800448,0.3272719637334699,16.196507145744604
RGB + LAB + Magenta + Brightness + Chroma,4.024488432801779,0.3272719637330247,16.19650714575532
RGB + HSV + GLCM + LBP + Yellow,3.7317814573832946,0.42157032492046387,13.926192845669785
RGB + HSV + GLCM + LBP + Cyan,3.7317814573262926,0.4215703249381345,13.92619284524435
RGB + HSV + GLCM + LBP + Magenta,3.731781457354022,0.4215703249295384,13.926192845451308
RGB + HSV + GLCM + LBP + Brightness,3.7317814574080312,0.42157032491279545,13.926192845854409
RGB + HSV + GLCM + LBP + Chroma,3.7270717213545796,0.42302943072625654,13.891063616120988
RGB + HSV + GLCM + Yellow + Cyan,4.200061044388525,0.267294644941518,17.640512776590022
RGB + HSV + GLCM + Yellow + Magenta,4.200061044388714,0.26729464494145183,17.640512776591613
RGB + HSV + GLCM + Yellow + Brightness,4.2000610443887805,0.26729464494142874,17.64051277659217
RGB + HSV + GLCM + Yellow + Chroma,4.166396453332923,0.2789932239602948,17.358859406345157
RGB + HSV + GLCM + Cyan + Magenta,4.20006104438862,0.2672946449414848,17.64051277659082
RGB + HSV + GLCM + Cyan + Brightness,4.200061044388652,0.2672946449414736,17.64051277659109
RGB + HSV + GLCM + Cyan + Chroma,4.166396453332732,0.2789932239603611,17.358859406343566
RGB + HSV + GLCM + Magenta + Brightness,4.20006104438852,0.26729464494151944,17.64051277658999
RGB + HSV + GLCM + Magenta + Chroma,4.166396453332823,0.27899322396032966,17.358859406344322
RGB + HSV + GLCM + Brightness + Chroma,4.166396453332648,0.2789932239603903,17.358859406342862
RGB + HSV + LBP + Yellow + Cyan,3.850009251405414,0.3843389102216067,14.822571235907276
RGB + HSV + LBP + Yellow + Magenta,3.850009251388332,0.3843389102270699,14.822571235775746
RGB + HSV + LBP + Yellow + Brightness,3.8500092513823887,0.3843389102289707,14.822571235729981
RGB + HSV + LBP + Yellow + Chroma,3.859449422486646,0.3813160232400721,14.895349844732502
RGB + HSV + LBP + Cyan + Magenta,3.850009251375085,0.3843389102313065,14.822571235673745
RGB + HSV + LBP + Cyan + Brightness,3.850009251353103,0.384338910238337,14.82257123550448
RGB + HSV + LBP + Cyan + Chroma,3.859449422439948,0.38131602325504366,14.89534984437205
RGB + HSV + LBP + Magenta + Brightness,3.8500092513658526,0.38433891023425926,14.822571235602654
RGB + HSV + LBP + Magenta + Chroma,3.8594494224175926,0.38131602326221103,14.895349844199488
RGB + HSV + LBP + Brightness + Chroma,3.8594494224695057,0.38131602324556724,14.8953498446002
RGB + HSV + Yellow + Cyan + Magenta,4.402889928473697,0.19481844578185847,19.385439722255118
RGB + HSV + Yellow + Cyan + Brightness,4.40288992847379,0.19481844578182428,19.385439722255942
RGB + HSV + Yellow + Cyan + Chroma,4.411174429731185,0.1917855272410316,19.458459849514245
RGB + HSV + Yellow + Magenta + Brightness,4.4028899284737415,0.19481844578184226,19.38543972225551
RGB + HSV + Yellow + Magenta + Chroma,4.411174429731132,0.1917855272410507,19.458459849513783
RGB + HSV + Yellow + Brightness + Chroma,4.411174429731161,0.19178552724104048,19.458459849514032
RGB + HSV + Cyan + Magenta + Brightness,4.402889928473779,0.1948184457818285,19.38543972225584
RGB + HSV + Cyan + Magenta + Chroma,4.411174429731084,0.19178552724106845,19.458459849513357
RGB + HSV + Cyan + Brightness + Chroma,4.411174429731118,0.19178552724105624,19.458459849513652
RGB + HSV + Magenta + Brightness + Chroma,4.4111744297311315,0.19178552724105102,19.458459849513776
RGB + GLCM + LBP + Yellow + Cyan,4.1638873119516635,0.2798613905910744,17.33795754663205
RGB + GLCM + LBP + Yellow + Magenta,4.1638873120016,0.27986139057380177,17.337957547047903
RGB + GLCM + LBP + Yellow + Brightness,4.163887311950103,0.2798613905916141,17.337957546619055
RGB + GLCM + LBP + Yellow + Chroma,4.021176935303828,0.328378599129755,16.169863945019483
RGB + GLCM + LBP + Cyan + Magenta,4.163887311949233,0.2798613905919153,17.337957546611804
RGB + GLCM + LBP + Cyan + Brightness,4.163887311969713,0.2798613905848313,17.33795754678236
RGB + GLCM + LBP + Cyan + Chroma,4.0211769353154,0.3283785991258892,16.169863945112553
RGB + GLCM + LBP + Magenta + Brightness,4.163887311934586,0.27986139059698156,17.33795754648983
RGB + GLCM + LBP + Magenta + Chroma,4.021176935281133,0.3283785991373357,16.16986394483697
RGB + GLCM + LBP + Brightness + Chroma,4.021176935304385,0.3283785991295689,16.169863945023963
RGB + GLCM + Yellow + Cyan + Magenta,4.554590343367319,0.138377953972748,20.744293195894834
RGB + GLCM + Yellow + Cyan + Brightness,4.554590343367307,0.13837795397275232,20.744293195894727
RGB + GLCM + Yellow + Cyan + Chroma,4.395103040934918,0.19766399219452002,19.316930740435367
RGB + GLCM + Yellow + Magenta + Brightness,4.554590343367305,0.13837795397275332,20.744293195894706
RGB + GLCM + Yellow + Magenta + Chroma,4.395103040934934,0.19766399219451425,19.316930740435506
RGB + GLCM + Yellow + Brightness + Chroma,4.395103040934983,0.19766399219449637,19.316930740435936
RGB + GLCM + Cyan + Magenta + Brightness,4.554590343367324,0.1383779539727461,20.744293195894876
RGB + GLCM + Cyan + Magenta + Chroma,4.395103040934931,0.19766399219451536,19.316930740435478
RGB + GLCM + Cyan + Brightness + Chroma,4.395103040934982,0.1976639921944966,19.31693074043593
RGB + GLCM + Magenta + Brightness + Chroma,4.395103040934976,0.19766399219449893,19.316930740435875
RGB + LBP + Yellow + Cyan + Magenta,4.421482214102087,0.1880039338203029,19.549504969621097
RGB + LBP + Yellow + Cyan + Brightness,4.421482214110132,0.18800393381734792,19.54950496969224
RGB + LBP + Yellow + Cyan + Chroma,4.2528701430493285,0.24875359818337572,18.086904453640418
RGB + LBP + Yellow + Magenta + Brightness,4.421482214130748,0.18800393380977598,19.54950496987454
RGB + LBP + Yellow + Magenta + Chroma,4.25287014301993,0.24875359819376208,18.086904453390357
RGB + LBP + Yellow + Brightness + Chroma,4.252870143044211,0.24875359818518405,18.086904453596883
RGB + LBP + Cyan + Magenta + Brightness,4.4214822141468035,0.18800393380387903,19.549504970016518
RGB + LBP + Cyan + Magenta + Chroma,4.252870143012195,0.2487535981964949,18.086904453324564
RGB + LBP + Cyan + Brightness + Chroma,4.252870143073521,0.2487535981748289,18.08690445384619
RGB + LBP + Magenta + Brightness + Chroma,4.252870143048344,0.24875359818372345,18.086904453632048
RGB + Yellow + Cyan + Magenta + Brightness,4.6604267601294085,0.09786914877112918,21.719577586530296
RGB + Yellow + Cyan + Magenta + Chroma,4.508166364438893,0.15585310116057993,20.32356396945819
RGB + Yellow + Cyan + Brightness + Chroma,4.508166364438934,0.15585310116056483,20.323563969458554
RGB + Yellow + Magenta + Brightness + Chroma,4.508166364438881,0.1558531011605846,20.32356396945808
RGB + Cyan + Magenta + Brightness + Chroma,4.508166364438983,0.1558531011605464,20.323563969459
LAB + HSV + GLCM + LBP + Yellow,3.3668811708417707,0.5291595801718797,11.335888818568852
LAB + HSV + GLCM + LBP + Cyan,3.3476264985542854,0.5345295082140686,11.206603173822824
LAB + HSV + GLCM + LBP + Magenta,3.348954116710005,0.534160237858297,11.215493675828892
LAB + HSV + GLCM + LBP + Brightness,3.334204670110095,0.5382545001936353,11.116920782183968
LAB + HSV + GLCM + LBP + Chroma,3.389750177576639,0.522741639667788,11.490406266380857
LAB + HSV + GLCM + Yellow + Cyan,3.9152509330974974,0.36329631411178254,15.329189869120825
LAB + HSV + GLCM + Yellow + Magenta,3.925176443464362,0.36006402094368484,15.407010112327539
LAB + HSV + GLCM + Yellow + Brightness,3.9292266932836335,0.3587426852708385,15.438822407212635
LAB + HSV + GLCM + Yellow + Chroma,3.915947832060803,0.3630696325344147,15.334647423421702
LAB + HSV + GLCM + Cyan + Magenta,3.8802962780263455,0.3746143166630167,15.05669920526511
LAB + HSV + GLCM + Cyan + Brightness,3.8826307128292803,0.37386161060476375,15.074821252205204
LAB + HSV + GLCM + Cyan + Chroma,3.8994830733422283,0.36841437100644114,15.20596823928255
LAB + HSV + GLCM + Magenta + Brightness,3.874861907233338,0.3763648004341408,15.014554800127982
LAB + HSV + GLCM + Magenta + Chroma,3.8801888191528446,0.374648954384301,15.055865272278746
LAB + HSV + GLCM + Brightness + Chroma,3.878434434912082,0.37521431759127344,15.0422536659118
LAB + HSV + LBP + Yellow + Cyan,3.4381342920021685,0.509019964907976,11.820767409841253
LAB + HSV + LBP + Yellow + Magenta,3.4888811696022777,0.49441926606214004,12.172291815605357
LAB + HSV + LBP + Yellow + Brightness,3.4668945008454464,0.5007714514036361,12.019357479992395
LAB + HSV + LBP + Yellow + Chroma,3.4568691502351174,0.5036545531211755,11.949944321847262
LAB + HSV + LBP + Cyan + Magenta,3.445017926067268,0.5070519729945794,11.868148510924822
LAB + HSV + LBP + Cyan + Brightness,3.440956298253174,0.5082136454121526,11.840180246488186
LAB + HSV + LBP + Cyan + Chroma,3.450360411212078,0.5055218738092323,11.90498696725958
LAB + HSV + LBP + Magenta + Brightness,3.449756017851737,0.5056950923054871,11.900816582704273
LAB + HSV + LBP + Magenta + Chroma,3.4457388581354267,0.5068456348951682,11.873116278464435
LAB + HSV + LBP + Brightness + Chroma,3.439735290501764,0.508562599807991,11.831778868723257
LAB + HSV + Yellow + Cyan + Magenta,4.032107047662112,0.32472251819787123,16.257887243806476
LAB + HSV + Yellow + Cyan + Brightness,4.0321070476635095,0.32472251819740316,16.25788724381774
LAB + HSV + Yellow + Cyan + Chroma,3.9800083097810344,0.3420602610177528,15.840466145926085
LAB + HSV + Yellow + Magenta + Brightness,4.032107047664856,0.3247225181969522,16.257887243828602
LAB + HSV + Yellow + Magenta + Chroma,4.033562127144475,0.32423505112871964,16.269623433534267
LAB + HSV + Yellow + Brightness + Chroma,4.015141194395447,0.3303932781781671,16.121358810931298
LAB + HSV + Cyan + Magenta + Brightness,4.0321070476614755,0.3247225181980845,16.257887243801342
LAB + HSV + Cyan + Magenta + Chroma,3.9563279012935113,0.3498662405466695,15.65253046255352
LAB + HSV + Cyan + Brightness + Chroma,3.9576860641603857,0.34941979671669976,15.663278982449325
LAB + HSV + Magenta + Brightness + Chroma,3.9621340129896967,0.34795663187065184,15.69850593688984
LAB + GLCM + LBP + Yellow + Cyan,3.3881043873126266,0.5232049637724274,11.47925133932707
LAB + GLCM + LBP + Yellow + Magenta,3.5545565411892324,0.47520581504805726,12.634872204511158
LAB + GLCM + LBP + Yellow + Brightness,3.4873654426018788,0.4948584646874893,12.161717730253798
LAB + GLCM + LBP + Yellow + Chroma,3.519372816121816,0.48554343822509394,12.385985018857202
LAB + GLCM + LBP + Cyan + Magenta,3.445905860957651,0.5067978308276164,11.874267202582292
LAB + GLCM + LBP + Cyan + Brightness,3.428827525295844,0.5116744581293915,11.75685819822642
LAB + GLCM + LBP + Cyan + Chroma,3.3584253133850592,0.531521623688828,11.279020585585533
LAB + GLCM + LBP + Magenta + Brightness,3.4510593668881704,0.5053215160155131,11.909810753786578
LAB + GLCM + LBP + Magenta + Chroma,3.59278045684482,0.4638583829076032,12.908071411086073
LAB + GLCM + LBP + Brightness + Chroma,3.5512028261983284,0.4761956318211513,12.611041512798996
LAB + GLCM + Yellow + Cyan + Magenta,4.044565528216145,0.32054310108756956,16.358510312034348
LAB + GLCM + Yellow + Cyan + Brightness,4.044565528216726,0.3205431010873746,16.35851031203904
LAB + GLCM + Yellow + Cyan + Chroma,3.907991085607061,0.36565533846174414,15.272394325184255
LAB + GLCM + Yellow + Magenta + Brightness,4.044565528216606,0.3205431010874148,16.35851031203807
LAB + GLCM + Yellow + Magenta + Chroma,4.020967243651044,0.3284486431650466,16.168177574514672
LAB + GLCM + Yellow + Brightness + Chroma,3.9698933818946385,0.3454002321225145,15.76005346361085
LAB + GLCM + Cyan + Magenta + Brightness,4.0445655282159745,0.32054310108762707,16.358510312032962
LAB + GLCM + Cyan + Magenta + Chroma,3.968196908717661,0.3459595789669385,15.7465867063564
LAB + GLCM + Cyan + Brightness + Chroma,3.954354107830869,0.35051477610671355,15.63691641011887
LAB + GLCM + Magenta + Brightness + Chroma,4.02069413887298,0.32853986383148936,16.16598135836754
LAB + LBP + Yellow + Cyan + Magenta,3.740104723139524,0.41898721926794513,13.988383340050575
LAB + LBP + Yellow + Cyan + Brightness,3.7401047234988862,0.41898721915629367,13.988383342738679
LAB + LBP + Yellow + Cyan + Chroma,3.5590711140123283,0.4738719068158237,12.666987194596956
LAB + LBP + Yellow + Magenta + Brightness,3.740104722543816,0.41898721945302764,13.988383335594554
LAB + LBP + Yellow + Magenta + Chroma,3.7332307941980707,0.42112094050277515,13.937012162748758
LAB + LBP + Yellow + Brightness + Chroma,3.6510451354339915,0.44632799601655837,13.330130580976212
LAB + LBP + Cyan + Magenta + Brightness,3.7401047223680055,0.4189872195076507,13.988383334279455
LAB + LBP + Cyan + Magenta + Chroma,3.647943701688873,0.44726824607243165,13.307493250691518
LAB + LBP + Cyan + Brightness + Chroma,3.6270631648617746,0.4535777211328812,13.155587201897111
LAB + LBP + Magenta + Brightness + Chroma,3.7880033438266962,0.40401014398540924,14.34896933284223
LAB + Yellow + Cyan + Magenta + Brightness,4.1162234189803275,0.29625383863737376,16.9432952349621
LAB + Yellow + Cyan + Magenta + Chroma,4.09277226691083,0.30424983100391834,16.750784828794416
LAB + Yellow + Cyan + Brightness + Chroma,4.092772266910529,0.3042498310040207,16.75078482879195
LAB + Yellow + Magenta + Brightness + Chroma,4.09277226691091,0.30424983100389114,16.75078482879507
LAB + Cyan + Magenta + Brightness + Chroma,4.092772266910603,0.3042498310039955,16.750784828792558
HSV + GLCM + LBP + Yellow + Cyan,3.9298396223623264,0.3585426072698369,15.443639457488871
HSV + GLCM + LBP + Yellow + Magenta,3.857368787007001,0.3819829105138768,14.879293958975863
HSV + GLCM + LBP + Yellow + Brightness,3.97921607218204,0.3423221663609327,15.83416054911186
HSV + GLCM + LBP + Yellow + Chroma,3.9188655764588534,0.3621201345167947,15.357507406354182
HSV + GLCM + LBP + Cyan + Magenta,3.931636281812659,0.35795594519444673,15.45776385246567
HSV + GLCM + LBP + Cyan + Brightness,3.9940289518579766,0.3374165592111493,15.952267268279728
HSV + GLCM + LBP + Cyan + Chroma,4.069720143035414,0.31206524333307006,16.56262204262819
HSV + GLCM + LBP + Magenta + Brightness,3.60755793660111,0.45943890017897204,13.014474265933659
HSV + GLCM + LBP + Magenta + Chroma,3.8728132373659148,0.3770240677461849,14.998682371516656
HSV + GLCM + LBP + Brightness + Chroma,4.046394295700667,0.31992852353082146,16.373306796278897
HSV + GLCM + Yellow + Cyan + Magenta,4.13884902292865,0.288496027010105,17.130071234597438
HSV + GLCM + Yellow + Cyan + Brightness,4.138849022928636,0.28849602701010957,17.130071234597327
HSV + GLCM + Yellow + Cyan + Chroma,4.502884145928777,0.15783011608303088,20.27596563165674
HSV + GLCM + Yellow + Magenta + Brightness,4.138849022928658,0.28849602701010213,17.130071234597505
HSV + GLCM + Yellow + Magenta + Chroma,4.355974621995183,0.21188636303208164,18.97451490746608
HSV + GLCM + Yellow + Brightness + Chroma,4.4410694378424616,0.1807936921075104,19.723097751738358
HSV + GLCM + Cyan + Magenta + Brightness,4.138849022928698,0.2884960270100886,17.130071234597832
HSV + GLCM + Cyan + Magenta + Chroma,4.283134680122472,0.23802342212905414,18.34524268806783
HSV + GLCM + Cyan + Brightness + Chroma,4.531620967899995,0.1470465782573177,20.535588596710888
HSV + GLCM + Magenta + Brightness + Chroma,4.2365810694976345,0.2544973301039192,17.948619158425718
HSV + LBP + Yellow + Cyan + Magenta,3.7167004724854675,0.42623601228046515,13.813862402173699
HSV + LBP + Yellow + Cyan + Brightness,3.7167004724743413,0.4262360122839004,13.813862402090992
HSV + LBP + Yellow + Cyan + Chroma,4.240929149011543,0.25296629918970603,17.985480046935773
HSV + LBP + Yellow + Magenta + Brightness,3.716700472490025,0.42623601227905805,13.813862402207576
HSV + LBP + Yellow + Magenta + Chroma,3.9661546889449006,0.3466326053340033,15.730383016639623
HSV + LBP + Yellow + Brightness + Chroma,4.115269631860664,0.29657993670828076,16.935444142914605
HSV + LBP + Cyan + Magenta + Brightness,3.716700472504406,0.42623601227461794,13.813862402314477
HSV + LBP + Cyan + Magenta + Chroma,3.973792601404151,0.3441137080602724,15.79102763897437
HSV + LBP + Cyan + Brightness + Chroma,4.308891213114563,0.22883160995719776,18.566543486455892
HSV + LBP + Magenta + Brightness + Chroma,3.821871389125277,0.39330516546143846,14.606700915014377
HSV + Yellow + Cyan + Magenta + Brightness,4.186404557753316,0.27205167739836045,17.525983121177738
HSV + Yellow + Cyan + Magenta + Chroma,4.379838831722634,0.20322734649437724,19.18298819186549
HSV + Yellow + Cyan + Brightness + Chroma,4.379838831722496,0.20322734649442786,19.182988191864272
HSV + Yellow + Magenta + Brightness + Chroma,4.379838831722591,0.20322734649439322,19.182988191865107
HSV + Cyan + Magenta + Brightness + Chroma,4.379838831722616,0.203227346494384,19.182988191865327
GLCM + LBP + Yellow + Cyan + Magenta,4.252415123337803,0.24891434310294158,18.083034381192064
GLCM + LBP + Yellow + Cyan + Brightness,4.2524151257988825,0.248914342233562,18.083034402123126
GLCM + LBP + Yellow + Cyan + Chroma,4.374229158097881,0.2052670435559244,19.133880727553695
GLCM + LBP + Yellow + Magenta + Brightness,4.252415124900736,0.24891434255083367,18.08303439448454
GLCM + LBP + Yellow + Magenta + Chroma,4.220604114057976,0.260109593234897,17.813499087603116
GLCM + LBP + Yellow + Brightness + Chroma,4.24156938940722,0.25274072727481567,17.99091088515634
GLCM + LBP + Cyan + Magenta + Brightness,4.252415126263262,0.24891434206951912,18.0830344060726
GLCM + LBP + Cyan + Magenta + Chroma,4.4356318282314575,0.18279852320227608,19.674829715619943
GLCM + LBP + Cyan + Brightness + Chroma,4.398803121434888,0.1963125074107236,19.34946890114531
GLCM + LBP + Magenta + Brightness + Chroma,4.326563289431356,0.2224930450882815,18.719149897455083
GLCM + Yellow + Cyan + Magenta + Brightness,4.67925666028094,0.09056451691078182,21.89544289278353
GLCM + Yellow + Cyan + Magenta + Chroma,4.893907169124631,0.0052141142957798925,23.950327380009462
GLCM + Yellow + Cyan + Brightness + Chroma,4.893907169124435,0.0052141142958598286,23.95032738000754
GLCM + Yellow + Magenta + Brightness + Chroma,4.893907169124715,0.005214114295745698,23.950327380010282
GLCM + Cyan + Magenta + Brightness + Chroma,4.893907169124464,0.005214114295847616,23.95032738000783
LBP + Yellow + Cyan + Magenta + Brightness,4.255421187621953,0.24785207155413957,18.10860948406183
LBP + Yellow + Cyan + Magenta + Chroma,4.558493506033905,0.1369005468859622,20.779863044553284
LBP + Yellow + Cyan + Brightness + Chroma,4.558493506034186,0.13690054688585618,20.77986304455584
LBP + Yellow + Magenta + Brightness + Chroma,4.558493506033737,0.13690054688602593,20.779863044551753
LBP + Cyan + Magenta + Brightness + Chroma,4.5584935060337965,0.1369005468860035,20.779863044552293
Yellow + Cyan + Magenta + Brightness + Chroma,4.977696276666396,-0.029141160456582993,24.777460222738508
